#      |i-j|        0.000000
             -13    2.392196E-03
             -12   -3.068292E-17
             -11   -2.521776E-03
             -10    9.757820E-18
              -9    2.818923E-03
              -8    1.409463E-17
              -7   -3.391104E-03
              -6   -1.214306E-17
              -5    4.540247E-03
              -4   -7.372575E-18
              -3   -7.406699E-03
              -2    1.170938E-17
              -1    2.253842E-02
               0    3.571429E-02
               1    2.253842E-02
               2    1.170938E-17
               3   -7.406699E-03
               4   -7.372575E-18
               5    4.540247E-03
               6   -1.214306E-17
               7   -3.391104E-03
               8    1.409463E-17
               9    2.818923E-03
              10    9.757820E-18
              11   -2.521776E-03
              12   -3.068292E-17
              13    2.392196E-03
              14    7.255193E-18
