#      |i-j|        0.000000
             -10   -2.168404E-17
              -9    4.041189E-03
              -8    2.038300E-17
              -7   -4.624770E-03
              -6   -2.059984E-17
              -5    5.979802E-03
              -4    2.298509E-17
              -3   -9.541296E-03
              -2   -1.951564E-17
              -1    2.872340E-02
               0    4.545455E-02
               1    2.872340E-02
               2   -1.951564E-17
               3   -9.541296E-03
               4    2.298509E-17
               5    5.979802E-03
               6   -2.059984E-17
               7   -4.624770E-03
               8    2.038300E-17
               9    4.041189E-03
              10   -2.168404E-17
              11   -3.873393E-03
