#      |i-j|        0.000000
             -11   -3.491148E-03
             -10   -4.293441E-17
              -9    3.746783E-03
              -8   -2.385245E-17
              -7   -4.364026E-03
              -6    3.079134E-17
              -5    5.689143E-03
              -4   -6.938894E-18
              -3   -9.055331E-03
              -2   -1.647987E-17
              -1    2.658967E-02
               0    4.166667E-02
               1    2.658967E-02
               2   -1.647987E-17
               3   -9.055331E-03
               4   -6.938894E-18
               5    5.689143E-03
               6    3.079134E-17
               7   -4.364026E-03
               8   -2.385245E-17
               9    3.746783E-03
              10   -4.293441E-17
              11   -3.491148E-03
              12    3.591394E-18
