#      |i-j|        0.000000
              -8    2.775558E-17
              -7   -6.198685E-03
              -6   -5.074066E-17
              -5    7.644357E-03
              -4    2.038300E-17
              -3   -1.184588E-02
              -2   -1.301043E-17
              -1    3.516663E-02
               0    5.555556E-02
               1    3.516663E-02
               2   -1.301043E-17
               3   -1.184588E-02
               4    2.038300E-17
               5    7.644357E-03
               6   -5.074066E-17
               7   -6.198685E-03
               8    2.775558E-17
               9    5.815508E-03
