#      |i-j|        0.000000
              -7   -5.061544E-03
              -6   -4.900594E-17
              -5    6.224439E-03
              -4    8.673617E-19
              -3   -1.034453E-02
              -2    8.673617E-19
              -1    3.795282E-02
               0    6.250000E-02
               1    3.795282E-02
               2    8.673617E-19
               3   -1.034453E-02
               4    8.673617E-19
               5    6.224439E-03
               6   -4.900594E-17
               7   -5.061544E-03
               8   -6.166707E-17
