#      |i-j|        0.000000
             -14   -2.862294E-17
             -13    2.264776E-03
             -12    1.517883E-17
             -11   -2.425113E-03
             -10   -1.669671E-17
              -9    2.738814E-03
              -8   -3.675445E-17
              -7   -3.312075E-03
              -6   -1.095044E-17
              -5    4.433854E-03
              -4    1.474515E-17
              -3   -7.178040E-03
              -2    4.336809E-19
              -1    2.125018E-02
               0    3.333333E-02
               1    2.125018E-02
               2    4.336809E-19
               3   -7.178040E-03
               4    1.474515E-17
               5    4.433854E-03
               6   -1.095044E-17
               7   -3.312075E-03
               8   -3.675445E-17
               9    2.738814E-03
              10   -1.669671E-17
              11   -2.425113E-03
              12    1.517883E-17
              13    2.264776E-03
              14   -2.862294E-17
              15   -2.215231E-03
