#      |i-j|        0.000000
             -10   -1.734723E-17
              -9    4.146203E-03
              -8    1.864828E-17
              -7   -4.738634E-03
              -6   -1.691355E-17
              -5    6.111268E-03
              -4    1.778092E-17
              -3   -9.704034E-03
              -2   -2.428613E-17
              -1    2.888158E-02
               0    4.545455E-02
               1    2.888158E-02
               2   -2.428613E-17
               3   -9.704034E-03
               4    1.778092E-17
               5    6.111268E-03
               6   -1.691355E-17
               7   -4.738634E-03
               8    1.864828E-17
               9    4.146203E-03
              10   -1.734723E-17
              11   -3.975702E-03
