#      |i-j|        0.000000
             -16   -2.168404E-18
             -15   -1.753808E-03
             -14   -1.192622E-17
             -13    1.848908E-03
             -12    1.149254E-17
             -11   -2.028008E-03
             -10   -1.317306E-17
              -9    2.333583E-03
              -8    1.206175E-17
              -7   -2.862371E-03
              -6   -8.673617E-19
              -5    3.871322E-03
              -4   -8.673617E-19
              -3   -6.309366E-03
              -2   -2.602085E-18
              -1    1.874225E-02
               0    2.941176E-02
               1    1.874225E-02
               2   -2.602085E-18
               3   -6.309366E-03
               4   -8.673617E-19
               5    3.871322E-03
               6   -8.673617E-19
               7   -2.862371E-03
               8    1.206175E-17
               9    2.333583E-03
              10   -1.317306E-17
              11   -2.028008E-03
              12    1.149254E-17
              13    1.848908E-03
              14   -1.192622E-17
              15   -1.753808E-03
              16   -2.168404E-18
              17    1.723910E-03
