#      |i-j|        0.000000
              -8    2.862294E-17
              -7   -6.551008E-03
              -6   -4.943962E-17
              -5    8.038004E-03
              -4    2.385245E-17
              -3   -1.232146E-02
              -2   -1.387779E-17
              -1    3.553193E-02
               0    5.555556E-02
               1    3.553193E-02
               2   -1.387779E-17
               3   -1.232146E-02
               4    2.385245E-17
               5    8.038004E-03
               6   -4.943962E-17
               7   -6.551008E-03
               8    2.862294E-17
               9    6.155469E-03
