#      |i-j|        0.000000
              -7   -1.251819E-03
              -6   -4.423545E-17
              -5    1.869117E-03
              -4   -1.734723E-18
              -3   -4.709867E-03
              -2   -5.204170E-18
              -1    3.476080E-02
               0    6.250000E-02
               1    3.476080E-02
               2   -5.204170E-18
               3   -4.709867E-03
               4   -1.734723E-18
               5    1.869117E-03
               6   -4.423545E-17
               7   -1.251819E-03
               8   -6.501803E-17
