#      |i-j|        0.000000
              -8    2.081668E-17
              -7   -8.908952E-04
              -6   -2.038300E-17
              -5    1.477677E-03
              -4    5.204170E-18
              -3   -3.992380E-03
              -2   -8.673617E-18
              -1    3.079255E-02
               0    5.555556E-02
               1    3.079255E-02
               2   -8.673617E-18
               3   -3.992380E-03
               4    5.204170E-18
               5    1.477677E-03
               6   -2.038300E-17
               7   -8.908952E-04
               8    2.081668E-17
               9    7.612043E-04
