#      |i-j|        0.000000
             -11   -3.276350E-03
             -10   -4.521123E-17
              -9    3.522296E-03
              -8   -2.537033E-17
              -7   -4.117841E-03
              -6    3.079134E-17
              -5    5.403380E-03
              -4   -7.806256E-18
              -3   -8.702128E-03
              -2   -1.734723E-17
              -1    2.631518E-02
               0    4.166667E-02
               1    2.631518E-02
               2   -1.734723E-17
               3   -8.702128E-03
               4   -7.806256E-18
               5    5.403380E-03
               6    3.079134E-17
               7   -4.117841E-03
               8   -2.537033E-17
               9    3.522296E-03
              10   -4.521123E-17
              11   -3.276350E-03
              12    3.046612E-18
