#      |i-j|        0.000000
             -12    9.540979E-18
             -11   -3.019013E-03
             -10    1.127570E-17
              -9    3.311544E-03
              -8    6.722053E-18
              -7   -3.919710E-03
              -6   -1.956985E-17
              -5    5.169807E-03
              -4   -1.756408E-17
              -3   -8.295807E-03
              -2   -1.170938E-17
              -1    2.451367E-02
               0    3.846154E-02
               1    2.451367E-02
               2   -1.170938E-17
               3   -8.295807E-03
               4   -1.756408E-17
               5    5.169807E-03
               6   -1.956985E-17
               7   -3.919710E-03
               8    6.722053E-18
               9    3.311544E-03
              10    1.127570E-17
              11   -3.019013E-03
              12    9.540979E-18
              13    2.930986E-03
