#      |i-j|        0.000000
              -8    2.341877E-17
              -7   -6.568999E-03
              -6   -5.464379E-17
              -5    8.058070E-03
              -4    3.187554E-17
              -3   -1.234568E-02
              -2   -1.387779E-17
              -1    3.554797E-02
               0    5.555556E-02
               1    3.554797E-02
               2   -1.387779E-17
               3   -1.234568E-02
               4    3.187554E-17
               5    8.058070E-03
               6   -5.464379E-17
               7   -6.568999E-03
               8    2.341877E-17
               9    6.172840E-03
