#      |i-j|        0.000000
             -10   -4.336809E-18
              -9    3.945964E-04
              -8    8.673617E-18
              -7   -5.548495E-04
              -6   -8.565197E-18
              -5    1.045317E-03
              -4    3.903128E-18
              -3   -3.078725E-03
              -2   -7.372575E-18
              -1    2.508829E-02
               0    4.545455E-02
               1    2.508829E-02
               2   -7.372575E-18
               3   -3.078725E-03
               4    3.903128E-18
               5    1.045317E-03
               6   -8.565197E-18
               7   -5.548495E-04
               8    8.673617E-18
               9    3.945964E-04
              10   -4.336809E-18
              11   -3.541657E-04
