#      |i-j|        0.000000
             -14   -2.775558E-17
             -13    2.271868E-03
             -12    1.604619E-17
             -11   -2.432525E-03
             -10   -2.038300E-17
              -9    2.746818E-03
              -8   -3.862470E-17
              -7   -3.321059E-03
              -6   -1.084202E-17
              -5    4.444444E-03
              -4    1.452831E-17
              -3   -7.191262E-03
              -2    2.168404E-18
              -1    2.125949E-02
               0    3.333333E-02
               1    2.125949E-02
               2    2.168404E-18
               3   -7.191262E-03
               4    1.452831E-17
               5    4.444444E-03
               6   -1.084202E-17
               7   -3.321059E-03
               8   -3.862470E-17
               9    2.746818E-03
              10   -2.038300E-17
              11   -2.432525E-03
              12    1.604619E-17
              13    2.271868E-03
              14   -2.775558E-17
              15   -2.222222E-03
