#      |i-j|        0.000000
             -12    6.071532E-18
             -11   -3.047124E-03
             -10    9.107298E-18
              -9    3.341306E-03
              -8    6.071532E-18
              -7   -3.952622E-03
              -6   -1.658829E-17
              -5    5.208174E-03
              -4   -1.734723E-17
              -3   -8.343314E-03
              -2   -1.214306E-17
              -1    2.454506E-02
               0    3.846154E-02
               1    2.454506E-02
               2   -1.214306E-17
               3   -8.343314E-03
               4   -1.734723E-17
               5    5.208174E-03
               6   -1.658829E-17
               7   -3.952622E-03
               8    6.071532E-18
               9    3.341306E-03
              10    9.107298E-18
              11   -3.047124E-03
              12    6.071532E-18
              13    2.958580E-03
