#      |i-j|        0.000000
             -13    2.559297E-03
             -12   -3.035766E-17
             -11   -2.694558E-03
             -10    8.890458E-18
              -9    3.004109E-03
              -8    1.214306E-17
              -7   -3.597982E-03
              -6   -1.127570E-17
              -5    4.783473E-03
              -4   -8.673617E-18
              -3   -7.709652E-03
              -2    1.301043E-17
              -1    2.277422E-02
               0    3.571429E-02
               1    2.277422E-02
               2    1.301043E-17
               3   -7.709652E-03
               4   -8.673617E-18
               5    4.783473E-03
               6   -1.127570E-17
               7   -3.597982E-03
               8    1.214306E-17
               9    3.004109E-03
              10    8.890458E-18
              11   -2.694558E-03
              12   -3.035766E-17
              13    2.559297E-03
              14    7.045448E-18
