#      |i-j|        0.000000
             -11   -3.502184E-03
             -10   -4.260915E-17
              -9    3.758306E-03
              -8   -2.276825E-17
              -7   -4.376640E-03
              -6    3.079134E-17
              -5    5.703749E-03
              -4   -6.938894E-18
              -3   -9.073354E-03
              -2   -1.604619E-17
              -1    2.660173E-02
               0    4.166667E-02
               1    2.660173E-02
               2   -1.604619E-17
               3   -9.073354E-03
               4   -6.938894E-18
               5    5.703749E-03
               6    3.079134E-17
               7   -4.376640E-03
               8   -2.276825E-17
               9    3.758306E-03
              10   -4.260915E-17
              11   -3.502184E-03
              12    3.616558E-18
