#      |i-j|        0.000000
              -9    4.878744E-03
              -8    5.204170E-18
              -7   -5.416802E-03
              -6   -1.387779E-17
              -5    6.850290E-03
              -4   -1.040834E-17
              -3   -1.074533E-02
              -2   -6.938894E-18
              -1    3.179276E-02
               0    5.000000E-02
               1    3.179276E-02
               2   -6.938894E-18
               3   -1.074533E-02
               4   -1.040834E-17
               5    6.850290E-03
               6   -1.387779E-17
               7   -5.416802E-03
               8    5.204170E-18
               9    4.878744E-03
              10   -5.369256E-17
