#      |i-j|        0.000000
             -16   -1.301043E-18
             -15   -1.760072E-03
             -14   -1.192622E-17
             -13    1.855394E-03
             -12    1.149254E-17
             -11   -2.034896E-03
             -10   -1.485357E-17
              -9    2.341114E-03
              -8    1.187201E-17
              -7   -2.870900E-03
              -6   -1.951564E-18
              -5    3.881434E-03
              -4   -2.385245E-18
              -3   -6.322023E-03
              -2   -4.770490E-18
              -1    1.875078E-02
               0    2.941176E-02
               1    1.875078E-02
               2   -4.770490E-18
               3   -6.322023E-03
               4   -2.385245E-18
               5    3.881434E-03
               6   -1.951564E-18
               7   -2.870900E-03
               8    1.187201E-17
               9    2.341114E-03
              10   -1.485357E-17
              11   -2.034896E-03
              12    1.149254E-17
              13    1.855394E-03
              14   -1.192622E-17
              15   -1.760072E-03
              16   -1.301043E-18
              17    1.730104E-03
