#      |i-j|        0.000000
             -11   -3.470591E-03
             -10   -4.087442E-17
              -9    3.725318E-03
              -8   -2.363561E-17
              -7   -4.340531E-03
              -6    2.818926E-17
              -5    5.661949E-03
              -4   -6.071532E-18
              -3   -9.021814E-03
              -2   -1.604619E-17
              -1    2.656775E-02
               0    4.166667E-02
               1    2.656775E-02
               2   -1.604619E-17
               3   -9.021814E-03
               4   -6.071532E-18
               5    5.661949E-03
               6    2.818926E-17
               7   -4.340531E-03
               8   -2.363561E-17
               9    3.725318E-03
              10   -4.087442E-17
              11   -3.470591E-03
              12    3.545282E-18
