# M=10, N=5, V0=0.0, V=0.25, PBC
#  time (tJ)                       0                       1                       2                       3                       4                       5                       6                       7                       8                       9
    0.000000      5.000000000000E-01      1.452786404500E-01      2.500000000000E-01      2.347213595500E-01      2.500000000000E-01      2.400000000000E-01      2.500000000000E-01      2.347213595500E-01      2.500000000000E-01      1.452786404500E-01
    0.100000      5.000000000000E-01      1.448648855049E-01      2.505782133725E-01      2.345387123036E-01      2.500568344738E-01      2.399227086905E-01      2.500568344738E-01      2.345387123036E-01      2.505782133725E-01      1.448648855049E-01
    0.200000      5.000000000000E-01      1.437092894822E-01      2.521700164826E-01      2.340464537618E-01      2.502297539244E-01      2.396889726979E-01      2.502297539244E-01      2.340464537618E-01      2.521700164826E-01      1.437092894822E-01
    0.300000      5.000000000000E-01      1.420477469560E-01      2.543867321187E-01      2.333909666213E-01      2.505256599385E-01      2.392977887310E-01      2.505256599385E-01      2.333909666213E-01      2.543867321187E-01      1.420477469560E-01
    0.400000      5.000000000000E-01      1.402089135198E-01      2.567010586488E-01      2.327555022376E-01      2.509540096237E-01      2.387610319403E-01      2.509540096237E-01      2.327555022376E-01      2.567010586488E-01      1.402089135198E-01
    0.500000      5.000000000000E-01      1.385361910348E-01      2.585889526322E-01      2.322943500411E-01      2.515214882530E-01      2.381180360779E-01      2.515214882530E-01      2.322943500411E-01      2.585889526322E-01      1.385361910348E-01
    0.600000      5.000000000000E-01      1.373100799590E-01      2.596639530403E-01      2.320805418446E-01      2.522225471523E-01      2.374457560078E-01      2.522225471523E-01      2.320805418446E-01      2.596639530403E-01      1.373100799590E-01
    0.700000      5.000000000000E-01      1.366907148324E-01      2.597659731229E-01      2.320867166493E-01      2.530279037935E-01      2.368573832037E-01      2.530279037935E-01      2.320867166493E-01      2.597659731229E-01      1.366907148324E-01
    0.800000      5.000000000000E-01      1.366937134133E-01      2.589825848697E-01      2.322051948965E-01      2.538760856617E-01      2.364848423176E-01      2.538760856617E-01      2.322051948965E-01      2.589825848697E-01      1.366937134133E-01
    0.900000      5.000000000000E-01      1.372025581887E-01      2.576026077826E-01      2.322977666464E-01      2.546741293303E-01      2.364458761040E-01      2.546741293303E-01      2.322977666464E-01      2.576026077826E-01      1.372025581887E-01
    1.000000      5.000000000000E-01      1.380107948713E-01      2.560218142251E-01      2.322545141225E-01      2.553112799090E-01      2.368031937442E-01      2.553112799090E-01      2.322545141225E-01      2.560218142251E-01      1.380107948713E-01
    1.100000      5.000000000000E-01      1.388803072445E-01      2.546323942752E-01      2.320384713939E-01      2.556843433618E-01      2.375289674492E-01      2.556843433618E-01      2.320384713939E-01      2.546323942752E-01      1.388803072445E-01
    1.200000      5.000000000000E-01      1.395995318257E-01      2.537284751492E-01      2.316996555522E-01      2.557273721908E-01      2.384899305643E-01      2.557273721908E-01      2.316996555522E-01      2.537284751492E-01      1.395995318257E-01
    1.300000      5.000000000000E-01      1.400277836096E-01      2.534506023560E-01      2.313547828286E-01      2.554346080775E-01      2.394644462565E-01      2.554346080775E-01      2.313547828286E-01      2.534506023560E-01      1.400277836096E-01
    1.400000      5.000000000000E-01      1.401174830411E-01      2.537771156604E-01      2.311423529476E-01      2.548664008713E-01      2.401932949592E-01      2.548664008713E-01      2.311423529476E-01      2.537771156604E-01      1.401174830411E-01
    1.500000      5.000000000000E-01      1.399128119496E-01      2.545555773926E-01      2.311714204932E-01      2.541335328327E-01      2.404533146639E-01      2.541335328327E-01      2.311714204932E-01      2.545555773926E-01      1.399128119496E-01
    1.600000      5.000000000000E-01      1.395290472235E-01      2.555576804118E-01      2.314832574226E-01      2.533639609846E-01      2.401321079149E-01      2.533639609846E-01      2.314832574226E-01      2.555576804118E-01      1.395290472235E-01
    1.700000      5.000000000000E-01      1.391201552172E-01      2.565386403168E-01      2.320385956404E-01      2.526637714123E-01      2.392776748265E-01      2.526637714123E-01      2.320385956404E-01      2.565386403168E-01      1.391201552172E-01
    1.800000      5.000000000000E-01      1.388428870302E-01      2.572861890614E-01      2.327325026135E-01      2.520874495322E-01      2.381019435255E-01      2.520874495322E-01      2.327325026135E-01      2.572861890614E-01      1.388428870302E-01
    1.900000      5.000000000000E-01      1.388242446857E-01      2.576519139634E-01      2.334287735347E-01      2.516295195570E-01      2.369310965186E-01      2.516295195570E-01      2.334287735347E-01      2.576519139634E-01      1.388242446857E-01
    2.000000      5.000000000000E-01      1.391369105736E-01      2.575651152709E-01      2.339998979114E-01      2.512411077048E-01      2.361139370786E-01      2.512411077048E-01      2.339998979114E-01      2.575651152709E-01      1.391369105736E-01
    2.100000      5.000000000000E-01      1.397850771443E-01      2.570337880250E-01      2.343588322179E-01      2.508645004337E-01      2.359156043585E-01      2.508645004337E-01      2.343588322179E-01      2.570337880250E-01      1.397850771443E-01
    2.200000      5.000000000000E-01      1.407016164201E-01      2.561378717619E-01      2.344740085503E-01      2.504708474708E-01      2.364313115939E-01      2.504708474708E-01      2.344740085503E-01      2.561378717619E-01      1.407016164201E-01
