# M=16, N=8, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(n=4)                 S₂(n=4)
    0.000000      1.776356839400E-15      0.000000000000E+00
    0.100000      2.072641605916E-03      3.996941218629E-04
    0.200000      6.904196545571E-03      1.530297384843E-03
    0.300000      1.324684380430E-02      3.201428128987E-03
    0.400000      2.001998089647E-02      5.142082230300E-03
    0.500000      2.628336092854E-02      7.057626836467E-03
    0.600000      3.132030768316E-02      8.688430557798E-03
    0.700000      3.470250241033E-02      9.856434649049E-03
    0.800000      3.631320596384E-02      1.048994347943E-02
    0.900000      3.632536560029E-02      1.062309429042E-02
    1.000000      3.514106198536E-02      1.037297216387E-02
    1.100000      3.330439995930E-02      9.902391603671E-03
    1.200000      3.139792727223E-02      9.378793667415E-03
    1.300000      2.990964561643E-02      8.939182568907E-03
    1.400000      2.911035500203E-02      8.668069408148E-03
    1.500000      2.905206485909E-02      8.591128135723E-03
    1.600000      2.955484395014E-02      8.683032253373E-03
    1.700000      3.033383835097E-02      8.884849186946E-03
    1.800000      3.113098977144E-02      9.125027052008E-03
    1.900000      3.176074624549E-02      9.338415664360E-03
    2.000000      3.214124519526E-02      9.479438178410E-03
    2.100000      3.226993343978E-02      9.527756760203E-03
    2.200000      3.216668907473E-02      9.486866472539E-03
    2.300000      3.189117325343E-02      9.377524770382E-03
    2.400000      3.152532807650E-02      9.228579616396E-03
    2.500000      3.113213695106E-02      9.067661993430E-03
    2.600000      3.073870338598E-02      8.913611318316E-03
    2.700000      3.035312406011E-02      8.771729375523E-03
    2.800000      2.997870109901E-02      8.632274482857E-03
    2.900000      2.961174405635E-02      8.472121580245E-03
    3.000000      2.917128309052E-02      8.259177465179E-03
    3.100000      2.848763145373E-02      7.958848098026E-03
    3.200000      2.740197108326E-02      7.541570238917E-03
    3.300000      2.581483648116E-02      6.990219939659E-03
    3.400000      2.370689241398E-02      6.306212271572E-03
    3.500000      2.114769175973E-02      5.513344314021E-03
    3.600000      1.829354776366E-02      4.658806481353E-03
    3.700000      1.538020691551E-02      3.811130751160E-03
