# M=16, N=8, V0=0.0, V=0.25, PBC
#  time (tJ)                       0                       1                       2                       3                       4                       5                       6                       7                       8                       9                      10                      11                      12                      13                      14                      15
    0.000000      5.000000000000E-01      1.473666313707E-01      2.500000000000E-01      2.373444187155E-01      2.500000000000E-01      2.443497551087E-01      2.500000000000E-01      2.459391948051E-01      2.500000000000E-01      2.459391948051E-01      2.500000000000E-01      2.443497551087E-01      2.500000000000E-01      2.373444187155E-01      2.500000000000E-01      1.473666313707E-01
    0.100000      5.000000000000E-01      1.469653841757E-01      2.505558581790E-01      2.371838208270E-01      2.500362143449E-01      2.443084472405E-01      2.500256661259E-01      2.459135979576E-01      2.500220222989E-01      2.459135979576E-01      2.500256661259E-01      2.443084472405E-01      2.500362143449E-01      2.371838208270E-01      2.505558581790E-01      1.469653841757E-01
    0.200000      5.000000000000E-01      1.458445929739E-01      2.520851191754E-01      2.367562906292E-01      2.501477549702E-01      2.441842790744E-01      2.501005908452E-01      2.458380790036E-01      2.500865866562E-01      2.458380790036E-01      2.501005908452E-01      2.441842790744E-01      2.501477549702E-01      2.367562906292E-01      2.520851191754E-01      1.458445929739E-01
    0.300000      5.000000000000E-01      1.442325974305E-01      2.542118360050E-01      2.362039188961E-01      2.503435446157E-01      2.439786083685E-01      2.502184567662E-01      2.457165184104E-01      2.501890390152E-01      2.457165184104E-01      2.502184567662E-01      2.439786083685E-01      2.503435446157E-01      2.362039188961E-01      2.542118360050E-01      1.442325974305E-01
    0.400000      5.000000000000E-01      1.424473542436E-01      2.564272510473E-01      2.357027597158E-01      2.506379409821E-01      2.436998409942E-01      2.503687064461E-01      2.455555077515E-01      2.503212776388E-01      2.455555077515E-01      2.503687064461E-01      2.436998409942E-01      2.506379409821E-01      2.357027597158E-01      2.564272510473E-01      1.424473542436E-01
    0.500000      5.000000000000E-01      1.408208955023E-01      2.582281040540E-01      2.353971170449E-01      2.510465239490E-01      2.433699008836E-01      2.505373495649E-01      2.453642739994E-01      2.504716700039E-01      2.453642739994E-01      2.505373495649E-01      2.433699008836E-01      2.510465239490E-01      2.353971170449E-01      2.582281040540E-01      1.408208955023E-01
    0.600000      5.000000000000E-01      1.396244630404E-01      2.592467758990E-01      2.353476496847E-01      2.515764082410E-01      2.430284143087E-01      2.507092311381E-01      2.451542581898E-01      2.506255989965E-01      2.451542581898E-01      2.507092311381E-01      2.430284143087E-01      2.515764082410E-01      2.353476496847E-01      2.592467758990E-01      1.396244630404E-01
    0.700000      5.000000000000E-01      1.390135711741E-01      2.593360001390E-01      2.355129445456E-01      2.522125243327E-01      2.427312871191E-01      2.508718294158E-01      2.449383810661E-01      2.507669244151E-01      2.449383810661E-01      2.508718294158E-01      2.427312871191E-01      2.522125243327E-01      2.355129445456E-01      2.593360001390E-01      1.390135711741E-01
    0.800000      5.000000000000E-01      1.390055595078E-01      2.585868973664E-01      2.357705057903E-01      2.529052171629E-01      2.425416657875E-01      2.510196997858E-01      2.447302562233E-01      2.508803967520E-01      2.447302562233E-01      2.510196997858E-01      2.425416657875E-01      2.529052171629E-01      2.357705057903E-01      2.585868973664E-01      1.390055595078E-01
    0.900000      5.000000000000E-01      1.394923748464E-01      2.572807816685E-01      2.359675083979E-01      2.535665857819E-01      2.425138710778E-01      2.511577892208E-01      2.445436925725E-01      2.509547928682E-01      2.445436925725E-01      2.511577892208E-01      2.425138710778E-01      2.535665857819E-01      2.359675083979E-01      2.572807816685E-01      1.394923748464E-01
    1.000000      5.000000000000E-01      1.402815648938E-01      2.557950023146E-01      2.359805361537E-01      2.540814321288E-01      2.426741124331E-01      2.513015407814E-01      2.443926466787E-01      2.509863292319E-01      2.443926466787E-01      2.513015407814E-01      2.426741124331E-01      2.540814321288E-01      2.359805361537E-01      2.557950023146E-01      1.402815648938E-01
    1.100000      5.000000000000E-01      1.411516917234E-01      2.544946769722E-01      2.357611315857E-01      2.543334663634E-01      2.430044007902E-01      2.514723791620E-01      2.442913771364E-01      2.509817525338E-01      2.442913771364E-01      2.514723791620E-01      2.430044007902E-01      2.543334663634E-01      2.357611315857E-01      2.544946769722E-01      1.411516917234E-01
    1.200000      5.000000000000E-01      1.419062794651E-01      2.536425719689E-01      2.353508137926E-01      2.542404890194E-01      2.434367140010E-01      2.516888233055E-01      2.442541256599E-01      2.509603655753E-01      2.442541256599E-01      2.516888233055E-01      2.434367140010E-01      2.542404890194E-01      2.353508137926E-01      2.536425719689E-01      1.419062794651E-01
    1.300000      5.000000000000E-01      1.424130484956E-01      2.533497270910E-01      2.348619758348E-01      2.537867876422E-01      2.438622995393E-01      2.519556110343E-01      2.442935026480E-01      2.509540954296E-01      2.442935026480E-01      2.519556110343E-01      2.438622995393E-01      2.537867876422E-01      2.348619758348E-01      2.533497270910E-01      1.424130484956E-01
    1.400000      5.000000000000E-01      1.426211322825E-01      2.535741214969E-01      2.344342795318E-01      2.530398044186E-01      2.441562875954E-01      2.522549420049E-01      2.444171195495E-01      2.510046262408E-01      2.444171195495E-01      2.522549420049E-01      2.441562875954E-01      2.530398044186E-01      2.344342795318E-01      2.535741214969E-01      1.426211322825E-01
    1.500000      5.000000000000E-01      1.425559768237E-01      2.541594817003E-01      2.341845728105E-01      2.521423737283E-01      2.442120230927E-01      2.525442911872E-01      2.446228834749E-01      2.511567943653E-01      2.446228834749E-01      2.525442911872E-01      2.442120230927E-01      2.521423737283E-01      2.341845728105E-01      2.541594817003E-01      1.425559768237E-01
    1.600000      5.000000000000E-01      1.422974663466E-01      2.548961233127E-01      2.341690824979E-01      2.512802091396E-01      2.439749544074E-01      2.527636677601E-01      2.448944411944E-01      2.514481106826E-01      2.448944411944E-01      2.527636677601E-01      2.439749544074E-01      2.512802091396E-01      2.341690824979E-01      2.548961233127E-01      1.422974663466E-01
    1.700000      5.000000000000E-01      1.419500225097E-01      2.555829154969E-01      2.343701487182E-01      2.506335969479E-01      2.434646220882E-01      2.528519285427E-01      2.451989978096E-01      2.518955357733E-01      2.451989978096E-01      2.528519285427E-01      2.434646220882E-01      2.506335969479E-01      2.343701487182E-01      2.555829154969E-01      1.419500225097E-01
    1.800000      5.000000000000E-01      1.416135952632E-01      2.560735592262E-01      2.347093681554E-01      2.503286176393E-01      2.427762155638E-01      2.527678819914E-01      2.454896198084E-01      2.524822847046E-01      2.454896198084E-01      2.527678819914E-01      2.427762155638E-01      2.503286176393E-01      2.347093681554E-01      2.560735592262E-01      1.416135952632E-01
