# M=16, N=8, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(n=3)                 S₂(n=3)
    0.000000     -2.664535259100E-15     -8.881784197001E-16
    0.100000      1.939155292903E-03      3.747131389593E-04
    0.200000      6.457493765732E-03      1.434651636675E-03
    0.300000      1.238687378781E-02      3.001324149809E-03
    0.400000      1.871674177808E-02      4.820643934035E-03
    0.500000      2.456852729675E-02      6.616362928304E-03
    0.600000      2.927316785415E-02      8.145051631699E-03
    0.700000      3.243137768594E-02      9.239778478285E-03
    0.800000      3.393503957051E-02      9.833361057992E-03
    0.900000      3.394640744449E-02      9.957860854965E-03
    1.000000      3.284121739148E-02      9.723104720492E-03
    1.100000      3.112683756953E-02      9.281766854911E-03
    1.200000      2.934551276826E-02      8.790822256985E-03
    1.300000      2.795240346045E-02      8.378681427422E-03
    1.400000      2.720277868911E-02      8.124532409049E-03
    1.500000      2.714050364566E-02      8.052413294022E-03
    1.600000      2.760045647140E-02      8.138568685943E-03
    1.700000      2.832451591079E-02      8.327753409800E-03
    1.800000      2.907374757137E-02      8.552896473417E-03
    1.900000      2.967236351605E-02      8.752923339347E-03
    2.000000      3.003600936260E-02      8.885102248585E-03
    2.100000      3.015702405249E-02      8.930362499253E-03
    2.200000      3.005685668031E-02      8.891986708783E-03
    2.300000      2.979232601867E-02      8.789456918373E-03
    2.400000      2.944124645499E-02      8.649850551306E-03
    2.500000      2.906662083317E-02      8.499097898169E-03
    2.600000      2.869832533670E-02      8.354862003948E-03
    2.700000      2.834475420992E-02      8.222082119142E-03
    2.800000      2.800410628448E-02      8.091575329574E-03
    2.900000      2.766373493894E-02      7.941621016303E-03
    3.000000      2.724670229297E-02      7.742124442003E-03
    3.100000      2.660144504505E-02      7.460681950892E-03
    3.200000      2.558479585597E-02      7.069618728576E-03
    3.300000      2.410488891142E-02      6.552902009731E-03
    3.400000      2.214195127921E-02      5.911841826658E-03
    3.500000      1.975792282705E-02      5.168703446344E-03
    3.600000      1.709586555110E-02      4.367684857808E-03
    3.700000      1.437303641851E-02      3.573020550529E-03
    3.800000      1.187868557560E-02      2.864178244113E-03
    3.900000      9.964475962371E-03      2.328260334104E-03
    4.000000      8.983674817190E-03      2.049937230308E-03
    4.100000      9.172397840161E-03      2.099636086649E-03
    4.200000      1.061761553044E-02      2.521274825932E-03
    4.300000      1.327673082235E-02      3.321409799968E-03
    4.400000      1.696420151691E-02      4.462012584141E-03
    4.500000      2.135020340288E-02      5.858986900144E-03
    4.600000      2.601378164436E-02      7.387877205947E-03
    4.700000      3.050698137162E-02      8.897059423444E-03
    4.800000      3.439676341322E-02      1.022723495838E-02
    4.900000      3.730487143168E-02      1.123456015284E-02
    5.000000      3.895358086155E-02      1.181357078365E-02
    5.100000      3.920549828577E-02      1.191553738064E-02
    5.200000      3.808848803554E-02      1.155826539021E-02
    5.300000      3.580191863159E-02      1.082471022169E-02
    5.400000      3.270252606311E-02      9.849925710924E-03
    5.500000      2.926947180664E-02      8.798352027048E-03
    5.600000      2.605052645620E-02      7.835655153963E-03
    5.700000      2.358723903449E-02      7.100651588746E-03
    5.800000      2.229457649781E-02      6.682898263891E-03
    5.900000      2.231559933703E-02      6.610252649343E-03
    6.000000      2.348207892285E-02      6.848432710793E-03
    6.100000      2.537263876387E-02      7.311929340458E-03
    6.200000      2.751187482291E-02      7.883244551401E-03
    6.300000      2.947533022354E-02      8.435937237461E-03
    6.400000      3.092532889600E-02      8.856658537468E-03
    6.500000      3.163425179262E-02      9.062190672812E-03
    6.600000      3.149490143768E-02      9.009095677377E-03
    6.700000      3.051754440031E-02      8.695412102867E-03
    6.800000      2.881482185283E-02      8.155428713582E-03
    6.900000      2.657777214784E-02      7.449616098727E-03
    7.000000      2.404650823341E-02      6.652231563068E-03
    7.100000      2.147631603148E-02      5.839017927675E-03
    7.200000      1.909827100709E-02      5.076956746515E-03
    7.300000      1.707568638794E-02      4.417375712372E-03
    7.400000      1.548175535516E-02      3.892981304874E-03
    7.500000      1.432744202604E-02      3.518689264532E-03
    7.600000      1.360453653824E-02      3.295527380607E-03
    7.700000      1.331064158553E-02      3.216433421890E-03
    7.800000      1.345253437525E-02      3.272495144020E-03
    7.900000      1.404165772436E-02      3.458107767580E-03
    8.000000      1.508179679474E-02      3.773698929135E-03
    8.100000      1.653896654206E-02      4.225135932527E-03
    8.200000      1.838314771375E-02      4.819685058490E-03
    8.300000      2.059487879779E-02      5.559333977281E-03
    8.400000      2.314297059414E-02      6.433185401502E-03
    8.500000      2.595636343062E-02      7.411178990632E-03
    8.600000      2.890370815847E-02      8.441344291651E-03
    8.700000      3.179057607614E-02      9.452055502964E-03
    8.800000      3.438023938633E-02      1.035951632829E-02
    8.900000      3.643234101175E-02      1.107931044065E-02
    9.000000      3.774163962813E-02      1.153972804361E-02
    9.100000      3.816842489402E-02      1.169404580705E-02
    9.200000      3.766236863701E-02      1.152912712311E-02
    9.300000      3.627500059257E-02      1.106854110978E-02
    9.400000      3.415683143095E-02      1.036962585829E-02
    9.500000      3.154147925046E-02      9.515214568710E-03
    9.600000      2.872159511148E-02      8.601780548340E-03
    9.700000      2.602263812645E-02      7.726306310500E-03
    9.800000      2.376936907334E-02      6.974156837597E-03
    9.900000      2.222189535253E-02      6.409711071318E-03
   10.000000      2.146683181934E-02      6.070678665871E-03
   10.100000      2.144245785758E-02      5.966158339891E-03
   10.200000      2.203656654129E-02      6.077818157016E-03
   10.300000      2.310653685326E-02      6.363256131859E-03
   10.400000      2.447521175609E-02      6.760677258652E-03
   10.500000      2.592741469295E-02      7.194418768973E-03
   10.600000      2.722437244635E-02      7.581368774796E-03
   10.700000      2.812425282703E-02      7.838679397599E-03
   10.800000      2.840352034324E-02      7.893117195711E-03
   10.900000      2.788637529262E-02      7.691808124703E-03
   11.000000      2.647924880593E-02      7.213152023215E-03
   11.100000      2.420209305879E-02      6.475678188501E-03
   11.200000      2.121019415634E-02      5.542079510617E-03
   11.300000      1.780103536036E-02      4.515989346138E-03
   11.400000      1.440029438153E-02      3.530353633447E-03
   11.500000      1.151949854078E-02      2.728240364654E-03
   11.600000      9.679892029035E-03      2.239076976922E-03
   11.700000      9.291091295064E-03      2.154967867815E-03
   11.800000      1.051767839663E-02      2.512368134692E-03
   11.900000      1.322574964801E-02      3.283676411467E-03
   12.000000      1.698084415579E-02      4.381304901450E-03
   12.100000      2.121468442644E-02      5.673902093561E-03
   12.200000      2.539390723560E-02      7.011361713983E-03
   12.300000      2.908314958708E-02      8.252904856612E-03
   12.400000      3.199033835994E-02      9.291605440557E-03
   12.500000      3.398963678643E-02      1.006959412929E-02
   12.600000      3.511795523609E-02      1.058064074016E-02
   12.700000      3.554583588810E-02      1.086020282486E-02
   12.800000      3.552724630697E-02      1.096638018134E-02
   12.900000      3.532911169842E-02      1.095758781183E-02
   13.000000      3.512243547239E-02      1.087349244774E-02
   13.100000      3.489981020317E-02      1.072464362164E-02
   13.200000      3.451858632264E-02      1.049356888217E-02
   13.300000      3.378445617681E-02      1.014663226778E-02
   13.400000      3.253065096705E-02      9.652670490897E-03
   13.500000      3.068117524213E-02      9.002300202972E-03
   13.600000      2.829439923586E-02      8.221491949817E-03
   13.700000      2.558247068470E-02      7.374649675457E-03
   13.800000      2.290362621603E-02      6.555541716213E-03
   13.900000      2.071069746823E-02      5.868074146897E-03
   14.000000      1.937989033196E-02      5.401994569979E-03
   14.100000      1.906319977202E-02      5.210246840507E-03
   14.200000      1.967285803072E-02      5.294380739696E-03
