# M=8, N=4, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(n=1)                 S₂(n=1)
    0.000000      0.000000000000E+00      0.000000000000E+00
    0.100000      9.203669016775E-04      1.813152769934E-04
    0.200000      3.052473184209E-03      6.934637125124E-04
    0.300000      5.831733122099E-03      1.448019671475E-03
    0.400000      8.771684701657E-03      2.319047761270E-03
    0.500000      1.145122812426E-02      3.169530764715E-03
    0.600000      1.355112239534E-02      3.878555724524E-03
    0.700000      1.488174911912E-02      4.362796920747E-03
    0.800000      1.539186943364E-02      4.587637796257E-03
    0.900000      1.515689188988E-02      4.566215519652E-03
    1.000000      1.434987249235E-02      4.347882678033E-03
    1.100000      1.320291794595E-02      4.000172089430E-03
    1.200000      1.197402631244E-02      3.589671749429E-03
    1.300000      1.085700267492E-02      3.167011449848E-03
    1.400000      9.828516575469E-03      2.759595425225E-03
    1.500000      8.812587665154E-03      2.373283186768E-03
    1.600000      7.742730252317E-03      2.001597179059E-03
    1.700000      6.587676172269E-03      1.638902108514E-03
    1.800000      5.385429564331E-03      1.292895351799E-03
    1.900000      4.269697060903E-03      9.919537298300E-04
    2.000000      3.467997045371E-03      7.843607913840E-04
    2.100000      3.226100015102E-03      7.288262435980E-04
    2.200000      3.689810911439E-03      8.783837300843E-04
    2.300000      4.897673000599E-03      1.261977526305E-03
    2.400000      6.846182787689E-03      1.869160174905E-03
    2.500000      9.355961344530E-03      2.642926068088E-03
    2.600000      1.201401607514E-02      3.483810516549E-03
    2.700000      1.441904692958E-02      4.265440081973E-03
    2.800000      1.621075511699E-02      4.858522669916E-03
    2.900000      1.711503007894E-02      5.157739251755E-03
    3.000000      1.698374284942E-02      5.104916315278E-03
    3.100000      1.581755935368E-02      4.702586950611E-03
    3.200000      1.376759339536E-02      4.014418123635E-03
    3.300000      1.111573430308E-02      3.152327250119E-03
    3.400000      8.237311061906E-03      2.253481926443E-03
    3.500000      5.555340643569E-03      1.452833500027E-03
    3.600000      3.503987632779E-03      8.577338021052E-04
    3.700000      2.378190769901E-03      5.303514372796E-04
    3.800000      2.242286024913E-03      4.813554447458E-04
    3.900000      3.036773046056E-03      6.753449645194E-04
    4.000000      4.469843610120E-03      1.045590005008E-03
    4.100000      6.163661286305E-03      1.513541883395E-03
    4.200000      7.826079976113E-03      2.007747108904E-03
    4.300000      9.281750605232E-03      2.477385409417E-03
    4.400000      1.046360489274E-02      2.897434347553E-03
    4.500000      1.139115393903E-02      3.264945930476E-03
    4.600000      1.213963247854E-02      3.588455979068E-03
    4.700000      1.280893258195E-02      3.874478716962E-03
    4.800000      1.348870783953E-02      4.115853156691E-03
    4.900000      1.410974055064E-02      4.286159303171E-03
    5.000000      1.446474990141E-02      4.342613460374E-03
    5.100000      1.435370056299E-02      4.237238176854E-03
    5.200000      1.362301439612E-02      3.933403296985E-03
    5.300000      1.220296438823E-02      3.422854109159E-03
    5.400000      1.013911089076E-02      2.737732019204E-03
    5.500000      7.607930936299E-03      1.953129345784E-03
    5.600000      4.912804126868E-03      1.178182873579E-03
    5.700000      2.462963452168E-03      5.369211520361E-04
    5.800000      7.543685905482E-04      1.430964229523E-04
    5.900000      4.105259081735E-04      7.514491196869E-05
    6.000000      1.653541570473E-03      3.576440595341E-04
    6.100000      3.982563986795E-03      9.540940890640E-04
    6.200000      6.880112136723E-03      1.772988559150E-03
    6.300000      9.875468571776E-03      2.685771441855E-03
    6.400000      1.255336864986E-02      3.552340955621E-03
    6.500000      1.459232144464E-02      4.248028666548E-03
    6.600000      1.579497536949E-02      4.685862610368E-03
    6.700000      1.610108997668E-02      4.829363302752E-03
    6.800000      1.558123952954E-02      4.693661363165E-03
    6.900000      1.441325672060E-02      4.335657087138E-03
    7.000000      1.284664755299E-02      3.836516245673E-03
    7.100000      1.116292701785E-02      3.281407502338E-03
    7.200000      9.613460765774E-03      2.741697525040E-03
    7.300000      8.293033325069E-03      2.263811464730E-03
    7.400000      7.177508431438E-03      1.866927108166E-03
    7.500000      6.222121021031E-03      1.549130239357E-03
    7.600000      5.396352453592E-03      1.299275695408E-03
    7.700000      4.715460127846E-03      1.110213027889E-03
    7.800000      4.257363778556E-03      9.887038351202E-04
    7.900000      4.135941796195E-03      9.584125349278E-04
    8.000000      4.444208824520E-03      1.054535726938E-03
    8.100000      5.236914031064E-03      1.311341164167E-03
    8.200000      6.540661753369E-03      1.746317182256E-03
    8.300000      8.353163586091E-03      2.346028502079E-03
    8.400000      1.056454961059E-02      3.058654955578E-03
    8.500000      1.285512906920E-02      3.796522677116E-03
    8.600000      1.486500079573E-02      4.449169314580E-03
    8.700000      1.627139968164E-02      4.904419972578E-03
    8.800000      1.682919188357E-02      5.072504010873E-03
    8.900000      1.640832076954E-02      4.907150250686E-03
    9.000000      1.501691028259E-02      4.418183978653E-03
    9.100000      1.280528032929E-02      3.672235015522E-03
    9.200000      1.005028616848E-02      2.781146169109E-03
    9.300000      7.122898663096E-03      1.880715167371E-03
    9.400000      4.446110762706E-03      1.104706760184E-03
    9.500000      2.451560977964E-03      5.600750132411E-04
    9.600000      1.491974407329E-03      3.088490501670E-04
    9.700000      1.733565752629E-03      3.603534046916E-04
    9.800000      3.033484020090E-03      6.748525292637E-04
    9.900000      4.944347329371E-03      1.176981694799E-03
   10.000000      7.045199974627E-03      1.775107205065E-03
   10.100000      9.023921742356E-03      2.381560849141E-03
   10.200000      1.068067266222E-02      2.928785108804E-03
   10.300000      1.192564231703E-02      3.377771286562E-03
   10.400000      1.276485899522E-02      3.717430519672E-03
   10.500000      1.327383367703E-02      3.956122495057E-03
   10.600000      1.356421552929E-02      4.108779585438E-03
   10.700000      1.374151337987E-02      4.184270213731E-03
   10.800000      1.381778452610E-02      4.177461025785E-03
   10.900000      1.367632825748E-02      4.068870456454E-03
   11.000000      1.316860108692E-02      3.832289740042E-03
   11.100000      1.217826916828E-02      3.448037582162E-03
   11.200000      1.065938425763E-02      2.917466400049E-03
   11.300000      8.666492842888E-03      2.273626708064E-03
   11.400000      6.371079091268E-03      1.583885967208E-03
   11.500000      4.061541975842E-03      9.425449744374E-04
   11.600000      2.132522819581E-03      4.544232183314E-04
   11.700000      1.080915705811E-03      2.131090462161E-04
   11.800000      1.340759664145E-03      2.792796129987E-04
   11.900000      2.852586053022E-03      6.647004524549E-04
   12.000000      5.262110220233E-03      1.326181067320E-03
   12.100000      8.124847675850E-03      2.171295078693E-03
   12.200000      1.100506116506E-02      3.074766913090E-03
   12.300000      1.351458379805E-02      3.901853920353E-03
   12.400000      1.535026311878E-02      4.533449625742E-03
   12.500000      1.632416477836E-02      4.887350854912E-03
   12.600000      1.637883199213E-02      4.931175310854E-03
   12.700000      1.558515408271E-02      4.684483003715E-03
   12.800000      1.412359469675E-02      4.210226867245E-03
   12.900000      1.225205577652E-02      3.598125661829E-03
   13.000000      1.026452796819E-02      2.944338873415E-03
   13.100000      8.432068197284E-03      2.332500260657E-03
   13.200000      6.914682466199E-03      1.820555945601E-03
   13.300000      5.752098331542E-03      1.436093305140E-03
   13.400000      4.934177171711E-03      1.180391539421E-03
   13.500000      4.444172140747E-03      1.038946408548E-03
   13.600000      4.279158014971E-03      9.944344290260E-04
   13.700000      4.441350868484E-03      1.037526518851E-03
   13.800000      4.919180458904E-03      1.171824105233E-03
   13.900000      5.701605377762E-03      1.411225459512E-03
   14.000000      6.793832814052E-03      1.770616298424E-03
   14.100000      8.204053848483E-03      2.253108155895E-03
   14.200000      9.914388252702E-03      2.838378586231E-03
   14.300000      1.182173682410E-02      3.476563379534E-03
   14.400000      1.368845781735E-02      4.090628097437E-03
   14.500000      1.522074943419E-02      4.587666736176E-03
   14.600000      1.614980037235E-02      4.876895006565E-03
   14.700000      1.627697476708E-02      4.890025971548E-03
   14.800000      1.550758974781E-02      4.598832102000E-03
   14.900000      1.387178152162E-02      4.025233115309E-03
   15.000000      1.152882583436E-02      3.241019695915E-03
   15.100000      8.754108839538E-03      2.356829377351E-03
   15.200000      5.910965629063E-03      1.502578292130E-03
   15.300000      3.413110534538E-03      8.035862168685E-04
   15.400000      1.684292062659E-03      3.576388581199E-04
   15.500000      1.102952873381E-03      2.179906492232E-04
   15.600000      1.842882431834E-03      3.858932564029E-04
   15.700000      3.568551361533E-03      8.139788921260E-04
   15.800000      5.788880266670E-03      1.419269658951E-03
   15.900000      8.103030956363E-03      2.102343117408E-03
   16.000000      1.020576655222E-02      2.767821716320E-03
   16.100000      1.189686681790E-02      3.341233694286E-03
   16.200000      1.308468041438E-02      3.778471816243E-03
   16.300000      1.377540114173E-02      4.066258622102E-03
   16.400000      1.404847590309E-02      4.214617111404E-03
   16.500000      1.402181706672E-02      4.244597780280E-03
   16.600000      1.380516248192E-02      4.175747525551E-03
   16.700000      1.343622439494E-02      4.017632606367E-03
   16.800000      1.285952050604E-02      3.768190917413E-03
   16.900000      1.198412030315E-02      3.419274208434E-03
   17.000000      1.074096250770E-02      2.967226979238E-03
   17.100000      9.121127078043E-03      2.424548052253E-03
   17.200000      7.203299631710E-03      1.828167017397E-03
   17.300000      5.168981066927E-03      1.240790845527E-03
   17.400000      3.305365509163E-03      7.438291475972E-04
   17.500000      2.000811946880E-03      4.229463273484E-04
   17.600000      1.678556832650E-03      3.495533974069E-04
   17.700000      2.496556010732E-03      5.628960241530E-04
   17.800000      4.297026976398E-03      1.057465617192E-03
   17.900000      6.777106868703E-03      1.779270094072E-03
   18.000000      9.549835667605E-03      2.632393632908E-03
   18.100000      1.222132160397E-02      3.494806180118E-03
   18.200000      1.444065932374E-02      4.240167501858E-03
   18.300000      1.593832411579E-02      4.760931392768E-03
   18.400000      1.655525140426E-02      4.987719280582E-03
   18.500000      1.625793318748E-02      4.900770516277E-03
   18.600000      1.513708897426E-02      4.531100990673E-03
   18.700000      1.339003372002E-02      3.951400816100E-03
   18.800000      1.128913856191E-02      3.259113505215E-03
   18.900000      9.138773332125E-03      2.555961763540E-03
   19.000000      7.213726507599E-03      1.928923349516E-03
   19.100000      5.686807813344E-03      1.437077704611E-03
   19.200000      4.626343454974E-03      1.106966532249E-03
   19.300000      4.047683778503E-03      9.366287855010E-04
   19.400000      3.940822613642E-03      9.060088666699E-04
   19.500000      4.261117291201E-03      9.897371349907E-04
   19.600000      4.918535496694E-03      1.167857909643E-03
   19.700000      5.822086391180E-03      1.431045979767E-03
   19.800000      6.922474893030E-03      1.778881992927E-03
   19.900000      8.207391135590E-03      2.212190493012E-03
   20.000000      9.672964580233E-03      2.722504847777E-03
   20.100000      1.128632466447E-02      3.282767097923E-03
   20.200000      1.293682123164E-02      3.843088956192E-03
   20.300000      1.442032951075E-02      4.333904981070E-03
   20.400000      1.549543392562E-02      4.676619261844E-03
   20.500000      1.594523489135E-02      4.799559246985E-03
   20.600000      1.562000061182E-02      4.655361398981E-03
   20.700000      1.446799533797E-02      4.235273270861E-03
   20.800000      1.255373767601E-02      3.576408293194E-03
   20.900000      1.006108921163E-02      2.759568078799E-03
   21.000000      7.280433092789E-03      1.897452864057E-03
   21.100000      4.582078933135E-03      1.115386426893E-03
   21.200000      2.382113357060E-03      5.285435721876E-04
   21.300000      1.110084722584E-03      2.206323061202E-04
   21.400000      1.152591922928E-03      2.287836934940E-04
   21.500000      2.471274235558E-03      5.380383013396E-04
   21.600000      4.574725027325E-03      1.086577877287E-03
   21.700000      7.006617094078E-03      1.780270288361E-03
   21.800000      9.392139529069E-03      2.512839063278E-03
   21.900000      1.144705018086E-02      3.186655717869E-03
   22.000000      1.299334125419E-02      3.729173705812E-03
   22.100000      1.396305548606E-02      4.101400792114E-03
   22.200000      1.438602981665E-02      4.297162602301E-03
   22.300000      1.436326037903E-02      4.334554833025E-03
   22.400000      1.402894460644E-02      4.243120069483E-03
   22.500000      1.349871717412E-02      4.051270229717E-03
   22.600000      1.281375461265E-02      3.778024491133E-03
   22.700000      1.194023825155E-02      3.431424237697E-03
   22.800000      1.082137939446E-02      3.013600233540E-03
   22.900000      9.423513932704E-03      2.530181466071E-03
   23.000000      7.769612715986E-03      2.000265184045E-03
   23.100000      5.963894755424E-03      1.462939057739E-03
   23.200000      4.206208377480E-03      9.773815499847E-04
   23.300000      2.796248875185E-03      6.155110180128E-04
   23.400000      2.107051251760E-03      4.484142572379E-04
   23.500000      2.406391392122E-03      5.297178247674E-04
   23.600000      3.680914793253E-03      8.801537039329E-04
   23.700000      5.750452799211E-03      1.477542647873E-03
   23.800000      8.317622247257E-03      2.255289765008E-03
   23.900000      1.101392603528E-02      3.110536005539E-03
   24.000000      1.346922126168E-02      3.920802251025E-03
   24.100000      1.536092647772E-02      4.565849524281E-03
   24.200000      1.645285730651E-02      4.950076807794E-03
   24.300000      1.662352368489E-02      5.020458476281E-03
   24.400000      1.587966247753E-02      4.775918162150E-03
   24.500000      1.435265918472E-02      4.265984029901E-03
   24.600000      1.227814834981E-02      3.579126780721E-03
   24.700000      9.961635789519E-03      2.823701495664E-03
   24.800000      7.731554456803E-03      2.106211609434E-03
   24.900000      5.866386909861E-03      1.512161144472E-03
   25.000000      4.524047013204E-03      1.093873059013E-03
   25.100000      3.766723000201E-03      8.675677813137E-04
   25.200000      3.604403259675E-03      8.193309334663E-04
   25.300000      3.983725437861E-03      9.171530721732E-04
   25.400000      4.764603077766E-03      1.124725421323E-03
   25.500000      5.782217525038E-03      1.412545800322E-03
   25.600000      6.925457802979E-03      1.763114020119E-03
   25.700000      8.149703330750E-03      2.169143458395E-03
   25.800000      9.453312781081E-03      2.626087430537E-03
   25.900000      1.084378152505E-02      3.122142185886E-03
   26.000000      1.229502272747E-02      3.629701779800E-03
   26.100000      1.369746564947E-02      4.101805113478E-03
   26.200000      1.485827801972E-02      4.475607814386E-03
   26.300000      1.556059525781E-02      4.682798057823E-03
   26.400000      1.561740645100E-02      4.664757788389E-03
   26.500000      1.491077340504E-02      4.388716764542E-03
   26.600000      1.342142089387E-02      3.860555965982E-03
   26.700000      1.124618624610E-02      3.130445475378E-03
   26.800000      8.600217224157E-03      2.289044980673E-03
   26.900000      5.803029742190E-03      1.454212143170E-03
   27.000000      3.251374339654E-03      7.505408947748E-04
   27.100000      1.389308272836E-03      2.859981048897E-04
   27.200000      6.960438270311E-04      1.309102438829E-04
   27.300000      1.485638823089E-03      3.042433519720E-04
   27.400000      3.376636337522E-03      7.705133606224E-04
   27.500000      5.850415876468E-03      1.448115085763E-03
   27.600000      8.468664023240E-03      2.227018482919E-03
   27.700000      1.086779281704E-02      2.991430393025E-03
   27.800000      1.278246223677E-02      3.641840322313E-03
   27.900000      1.406362376511E-02      4.111221755643E-03
   28.000000      1.468027219648E-02      4.371954561005E-03
   28.100000      1.470363128955E-02      4.432734181358E-03
   28.200000      1.427707379069E-02      4.327523375332E-03
   28.300000      1.357498005717E-02      4.100648111597E-03
   28.400000      1.274118642915E-02      3.792859308659E-03
   28.500000      1.182291124765E-02      3.432427718204E-03
   28.600000      1.078962765860E-02      3.033421771033E-03
   28.700000      9.594448755106E-03      2.600882104882E-03
   28.800000      8.214308024753E-03      2.140405297827E-03
   28.900000      6.680819554081E-03      1.668311400188E-03
   29.000000      5.105384116906E-03      1.218430602746E-03
   29.100000      3.695158998272E-03      8.425844101101E-04
   29.200000      2.748501618385E-03      6.037235812222E-04
   29.300000      2.566063470464E-03      5.628873510362E-04
   29.400000      3.274247406340E-03      7.630798092262E-04
   29.500000      4.827748125481E-03      1.214316707980E-03
   29.600000      7.063918835505E-03      1.884166722597E-03
   29.700000      9.681589853457E-03      2.697037595181E-03
