# M=12, N=6, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(ℓ=6)                 S₂(ℓ=6)
    0.000000      1.175475821530E+00      8.854158610909E-01
    0.100000      1.175636262086E+00      8.851714135226E-01
    0.200000      1.176062216328E+00      8.844695992549E-01
    0.300000      1.176631174560E+00      8.833998744298E-01
    0.400000      1.177233584024E+00      8.820946398319E-01
    0.500000      1.177818601183E+00      8.807060631111E-01
    0.600000      1.178387670975E+00      8.793784335553E-01
    0.700000      1.178957277023E+00      8.782219315538E-01
    0.800000      1.179525037808E+00      8.772945425560E-01
    0.900000      1.180063114747E+00      8.765973773322E-01
    1.000000      1.180533938989E+00      8.760850551441E-01
    1.100000      1.180871251973E+00      8.756883763762E-01
    1.200000      1.181034079777E+00      8.753429116400E-01
    1.300000      1.181059916084E+00      8.750154793190E-01
    1.400000      1.181071429073E+00      8.747209885333E-01
    1.500000      1.181244047954E+00      8.745244072543E-01
    1.600000      1.181720284769E+00      8.745262125658E-01
    1.700000      1.182500143707E+00      8.748341659738E-01
    1.800000      1.183402641959E+00      8.755288138725E-01
    1.900000      1.184156287536E+00      8.766331546479E-01
    2.000000      1.184531931346E+00      8.780965617316E-01
    2.100000      1.184427477679E+00      8.797985217310E-01
    2.200000      1.183891147516E+00      8.815705642947E-01
    2.300000      1.183087724251E+00      8.832284394551E-01
    2.400000      1.182224394055E+00      8.846044867421E-01
    2.500000      1.181460424363E+00      8.855728843348E-01
    2.600000      1.180844699314E+00      8.860653474608E-01
    2.700000      1.180336463521E+00      8.860779575063E-01
    2.800000      1.179872345839E+00      8.856694209548E-01
    2.900000      1.179427197279E+00      8.849491260823E-01
    3.000000      1.179044168469E+00      8.840535764495E-01
    3.100000      1.178811487869E+00      8.831138891326E-01
    3.200000      1.178788935923E+00      8.822228596606E-01
    3.300000      1.178945084306E+00      8.814130798249E-01
    3.400000      1.179174527690E+00      8.806547114809E-01
    3.500000      1.179372303462E+00      8.798738995460E-01
    3.600000      1.179494201534E+00      8.789849446925E-01
    3.700000      1.179568131406E+00      8.779255681979E-01
    3.800000      1.179659575608E+00      8.766857970472E-01
    3.900000      1.179799338312E+00      8.753245295919E-01
    4.000000      1.179964284973E+00      8.739705029353E-01
    4.100000      1.180114353214E+00      8.728056193539E-01
    4.200000      1.180209212096E+00      8.720306868754E-01
    4.300000      1.180243252227E+00      8.718186489454E-01
    4.400000      1.180280601863E+00      8.722670542166E-01
    4.500000      1.180450432917E+00      8.733654649804E-01
    4.600000      1.180872067259E+00      8.749907172177E-01
    4.700000      1.181529984931E+00      8.769333884958E-01
    4.800000      1.182241965176E+00      8.789469830752E-01
    4.900000      1.182780466565E+00      8.808033441300E-01
    5.000000      1.182996349797E+00      8.823373983680E-01
    5.100000      1.182863189698E+00      8.834706221859E-01
    5.200000      1.182455564346E+00      8.842111646105E-01
    5.300000      1.181884626696E+00      8.846349368346E-01
    5.400000      1.181283658461E+00      8.848546436127E-01
    5.500000      1.180786594378E+00      8.849840480898E-01
    5.600000      1.180475167572E+00      8.851046427819E-01
    5.700000      1.180339530493E+00      8.852417399466E-01
    5.800000      1.180303901610E+00      8.853557338049E-01
    5.900000      1.180252086102E+00      8.853510786519E-01
    6.000000      1.180101298357E+00      8.851010366015E-01
    6.100000      1.179857970412E+00      8.844822877429E-01
    6.200000      1.179608441246E+00      8.834114953440E-01
    6.300000      1.179450285479E+00      8.818758724316E-01
    6.400000      1.179393676134E+00      8.799507486028E-01
    6.500000      1.179350244943E+00      8.777986352101E-01
    6.600000      1.179226495662E+00      8.756470758664E-01
    6.700000      1.179009052028E+00      8.737475388539E-01
    6.800000      1.178773521714E+00      8.723240313160E-01
    6.900000      1.178618074462E+00      8.715252010565E-01
    7.000000      1.178600908236E+00      8.713942593532E-01
    7.100000      1.178725628319E+00      8.718659523189E-01
    7.200000      1.178932832929E+00      8.727909530248E-01
    7.300000      1.179179007756E+00      8.739793206876E-01
    7.400000      1.179470099182E+00      8.752495750690E-01
    7.500000      1.179815478656E+00      8.764697526120E-01
    7.600000      1.180218569269E+00      8.775804706626E-01
    7.700000      1.180697205854E+00      8.785954647130E-01
    7.800000      1.181265391025E+00      8.795807900619E-01
    7.900000      1.181887015275E+00      8.806192921712E-01
    8.000000      1.182450148311E+00      8.817713317254E-01
    8.100000      1.182802458605E+00      8.830444139110E-01
    8.200000      1.182838197743E+00      8.843814570151E-01
    8.300000      1.182575396800E+00      8.856700573669E-01
    8.400000      1.182177022793E+00      8.867666607615E-01
    8.500000      1.181906990421E+00      8.875251100395E-01
    8.600000      1.181997475187E+00      8.878213467957E-01
    8.700000      1.182422874841E+00      8.875725345043E-01
    8.800000      1.182966027775E+00      8.867532431262E-01
    8.900000      1.183375958653E+00      8.854092166027E-01
    9.000000      1.183464534402E+00      8.836627992843E-01
    9.100000      1.183178237210E+00      8.817006091682E-01
    9.200000      1.182611953679E+00      8.797391287972E-01
    9.300000      1.181948938940E+00      8.779756838492E-01
    9.400000      1.181348221308E+00      8.765424734737E-01
    9.500000      1.180862120778E+00      8.754820970569E-01
    9.600000      1.180455759479E+00      8.747534754178E-01
    9.700000      1.180082644487E+00      8.742634640742E-01
    9.800000      1.179729577543E+00      8.739099671901E-01
    9.900000      1.179420072105E+00      8.736211032780E-01
   10.000000      1.179206221739E+00      8.733800485071E-01
   10.100000      1.179144471891E+00      8.732315541407E-01
   10.200000      1.179236063980E+00      8.732703259860E-01
   10.300000      1.179413887080E+00      8.736138034900E-01
   10.400000      1.179602024952E+00      8.743646794218E-01
   10.500000      1.179753624286E+00      8.755724452643E-01
   10.600000      1.179863206346E+00      8.772059932347E-01
   10.700000      1.179960363467E+00      8.791475893379E-01
   10.800000      1.180084872717E+00      8.812115561598E-01
   10.900000      1.180247983136E+00      8.831817922841E-01
   11.000000      1.180412972542E+00      8.848557052297E-01
   11.100000      1.180523522757E+00      8.860814678705E-01
   11.200000      1.180548228310E+00      8.867800947698E-01
   11.300000      1.180509122242E+00      8.869501253534E-01
   11.400000      1.180485823188E+00      8.866572611070E-01
   11.500000      1.180593795887E+00      8.860131634089E-01
   11.600000      1.180920865822E+00      8.851480505736E-01
   11.700000      1.181423036721E+00      8.841822131758E-01
   11.800000      1.181941092716E+00      8.832021957650E-01
   11.900000      1.182306139879E+00      8.822471182933E-01
   12.000000      1.182390697963E+00      8.813085818510E-01
   12.100000      1.182133414533E+00      8.803441171422E-01
   12.200000      1.181556507901E+00      8.793004249143E-01
   12.300000      1.180774030604E+00      8.781400243677E-01
   12.400000      1.179972717329E+00      8.768640802815E-01
   12.500000      1.179345811173E+00      8.755251830977E-01
   12.600000      1.178992380317E+00      8.742263661103E-01
   12.700000      1.178870013491E+00      8.731060765605E-01
   12.800000      1.178858656184E+00      8.723123687241E-01
   12.900000      1.178852990401E+00      8.719723363619E-01
   13.000000      1.178808565359E+00      8.721640090994E-01
   13.100000      1.178734491879E+00      8.728973398608E-01
   13.200000      1.178659422506E+00      8.741087670523E-01
   13.300000      1.178598872745E+00      8.756707229551E-01
   13.400000      1.178541712857E+00      8.774140629634E-01
   13.500000      1.178451306570E+00      8.791584261845E-01
   13.600000      1.178282821405E+00      8.807437101657E-01
   13.700000      1.178039366122E+00      8.820556605195E-01
   13.800000      1.177795808290E+00      8.830401085354E-01
   13.900000      1.177668900909E+00      8.837031983899E-01
   14.000000      1.177757027763E+00      8.840982935013E-01
   14.100000      1.178085771058E+00      8.843033772794E-01
   14.200000      1.178598096673E+00      8.843949845869E-01
   14.300000      1.179199731161E+00      8.844254103788E-01
   14.400000      1.179821581483E+00      8.844087683614E-01
   14.500000      1.180455611681E+00      8.843186482312E-01
   14.600000      1.181155397355E+00      8.840967123489E-01
   14.700000      1.181988904499E+00      8.836690976067E-01
   14.800000      1.182938208127E+00      8.829669005774E-01
   14.900000      1.183862774576E+00      8.819478135674E-01
   15.000000      1.184547809207E+00      8.806164004905E-01
   15.100000      1.184811860420E+00      8.790391950472E-01
   15.200000      1.184590130195E+00      8.773485742976E-01
   15.300000      1.183978056481E+00      8.757291549155E-01
   15.400000      1.183221128842E+00      8.743848979124E-01
   15.500000      1.182628562038E+00      8.734934859027E-01
   15.600000      1.182406813133E+00      8.731623171101E-01
   15.700000      1.182514720665E+00      8.734022594424E-01
   15.800000      1.182717249841E+00      8.741290469547E-01
   15.900000      1.182772115244E+00      8.751909192409E-01
   16.000000      1.182550461403E+00      8.764110018358E-01
   16.100000      1.182058904021E+00      8.776291956475E-01
   16.200000      1.181402862389E+00      8.787318536283E-01
   16.300000      1.180714933327E+00      8.796647128417E-01
   16.400000      1.180075421045E+00      8.804305387036E-01
   16.500000      1.179485427604E+00      8.810752597271E-01
   16.600000      1.178902119175E+00      8.816661984990E-01
   16.700000      1.178293525849E+00      8.822660648909E-01
   16.800000      1.177680033940E+00      8.829078653608E-01
   16.900000      1.177137146464E+00      8.835773897346E-01
   17.000000      1.176764793704E+00      8.842091528734E-01
   17.100000      1.176641575281E+00      8.846978744301E-01
   17.200000      1.176786895541E+00      8.849224743685E-01
   17.300000      1.177154215151E+00      8.847758249223E-01
   17.400000      1.177654203999E+00      8.841926403387E-01
   17.500000      1.178197671443E+00      8.831693630529E-01
   17.600000      1.178726895878E+00      8.817721171152E-01
   17.700000      1.179227775944E+00      8.801307634663E-01
   17.800000      1.179716250611E+00      8.784191186983E-01
   17.900000      1.180195504628E+00      8.768242268791E-01
   18.000000      1.180615885240E+00      8.755110052796E-01
   18.100000      1.180901610863E+00      8.745911152992E-01
   18.200000      1.181007001400E+00      8.741047532225E-01
   18.300000      1.180948653039E+00      8.740205973021E-01
   18.400000      1.180804138444E+00      8.742535493330E-01
   18.500000      1.180717844029E+00      8.746944390400E-01
   18.600000      1.180864769980E+00      8.752425851709E-01
   18.700000      1.181344250813E+00      8.758319203869E-01
   18.800000      1.182083753634E+00      8.764438975252E-01
   18.900000      1.182865805282E+00      8.771044900314E-01
   19.000000      1.183449597495E+00      8.778670657106E-01
   19.100000      1.183671139767E+00      8.787866900122E-01
   19.200000      1.183488507273E+00      8.798935831503E-01
   19.300000      1.182974936355E+00      8.811733541400E-01
   19.400000      1.182273455179E+00      8.825592475624E-01
   19.500000      1.181539916392E+00      8.839378743586E-01
   19.600000      1.180891411394E+00      8.851662927590E-01
   19.700000      1.180370909965E+00      8.860961555142E-01
   19.800000      1.179959784054E+00      8.866001872466E-01
   19.900000      1.179624117977E+00      8.865966585308E-01
   20.000000      1.179344129406E+00      8.860677319888E-01
   20.100000      1.179133972523E+00      8.850674061853E-01
   20.200000      1.179033718945E+00      8.837153047923E-01
   20.300000      1.179085615880E+00      8.821750763280E-01
   20.400000      1.179292768547E+00      8.806208381862E-01
   20.500000      1.179584420829E+00      8.792001535424E-01
   20.600000      1.179847445954E+00      8.780046113114E-01
   20.700000      1.179998851002E+00      8.770571993850E-01
   20.800000      1.180033387645E+00      8.763198253971E-01
   20.900000      1.180029798893E+00      8.757174444360E-01
   21.000000      1.180108105996E+00      8.751706513290E-01
   21.100000      1.180318596293E+00      8.746277304393E-01
   21.200000      1.180586977384E+00      8.740887702505E-01
   21.300000      1.180810636789E+00      8.736162284939E-01
   21.400000      1.180939314474E+00      8.733275650771E-01
   21.500000      1.181037143899E+00      8.733680259206E-01
   21.600000      1.181281370047E+00      8.738674209990E-01
   21.700000      1.181845435384E+00      8.748928098145E-01
   21.800000      1.182707136191E+00      8.764145910055E-01
   21.900000      1.183607685518E+00      8.783012611531E-01
   22.000000      1.184230281128E+00      8.803470192778E-01
   22.100000      1.184378447964E+00      8.823217618471E-01
   22.200000      1.184046221720E+00      8.840235382514E-01
   22.300000      1.183390758475E+00      8.853150326237E-01
   22.400000      1.182632317843E+00      8.861363320508E-01
   22.500000      1.181975859896E+00      8.864980425000E-01
   22.600000      1.181540363293E+00      8.864640296058E-01
   22.700000      1.181306801168E+00      8.861305810651E-01
   22.800000      1.181183347051E+00      8.856039228659E-01
   22.900000      1.181058745978E+00      8.849765783312E-01
   23.000000      1.180852623454E+00      8.843058856647E-01
   23.100000      1.180548974208E+00      8.836011262450E-01
   23.200000      1.180194295888E+00      8.828250843173E-01
   23.300000      1.179869885595E+00      8.819111846148E-01
   23.400000      1.179640204454E+00      8.807917383187E-01
   23.500000      1.179496120870E+00      8.794293539156E-01
   23.600000      1.179362467468E+00      8.778429269647E-01
   23.700000      1.179169686613E+00      8.761207699107E-01
   23.800000      1.178906477846E+00      8.744157210114E-01
   23.900000      1.178634334254E+00      8.729209322216E-01
   24.000000      1.178465130013E+00      8.718306668356E-01
   24.100000      1.178472864081E+00      8.712962419723E-01
   24.200000      1.178627577895E+00      8.713902674561E-01
   24.300000      1.178860743433E+00      8.720903849152E-01
   24.400000      1.179108560445E+00      8.732872175988E-01
   24.500000      1.179345295802E+00      8.748130896583E-01
   24.600000      1.179599576334E+00      8.764818062590E-01
   24.700000      1.179928375442E+00      8.781275983088E-01
   24.800000      1.180347766586E+00      8.796332327735E-01
   24.900000      1.180806165853E+00      8.809417037032E-01
   25.000000      1.181211925237E+00      8.820509942496E-01
   25.100000      1.181470616233E+00      8.829958139815E-01
   25.200000      1.181528143480E+00      8.838231281664E-01
   25.300000      1.181386995600E+00      8.845690422481E-01
