# M=18, N=9, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(ℓ=9)                 S₂(ℓ=9)
    0.000000      1.309135597083E+00      1.034808166033E+00
    0.100000      1.309295411584E+00      1.034723769762E+00
    0.200000      1.309723697021E+00      1.034490449690E+00
    0.300000      1.310306857365E+00      1.034164055363E+00
    0.400000      1.310942563927E+00      1.033825554119E+00
    0.500000      1.311583001252E+00      1.033564558163E+00
    0.600000      1.312231385542E+00      1.033460268482E+00
    0.700000      1.312911213612E+00      1.033564224835E+00
    0.800000      1.313637134912E+00      1.033889447779E+00
    0.900000      1.314403790035E+00      1.034409025617E+00
    1.000000      1.315194966013E+00      1.035064345146E+00
    1.100000      1.316003571744E+00      1.035780188068E+00
    1.200000      1.316836298096E+00      1.036482075356E+00
    1.300000      1.317693648749E+00      1.037111157537E+00
    1.400000      1.318554675496E+00      1.037633369733E+00
    1.500000      1.319385978088E+00      1.038041677437E+00
    1.600000      1.320155197333E+00      1.038352167622E+00
    1.700000      1.320837075835E+00      1.038595966241E+00
    1.800000      1.321416401968E+00      1.038809389682E+00
    1.900000      1.321893911187E+00      1.039024543789E+00
    2.000000      1.322293480660E+00      1.039262025681E+00
    2.100000      1.322666172061E+00      1.039526674315E+00
    2.200000      1.323085116342E+00      1.039806613740E+00
    2.300000      1.323623418920E+00      1.040075273201E+00
    2.400000      1.324315983989E+00      1.040295760721E+00
    2.500000      1.325125465242E+00      1.040426930271E+00
    2.600000      1.325937160427E+00      1.040430569654E+00
    2.700000      1.326590630010E+00      1.040279067873E+00
    2.800000      1.326935616739E+00      1.039962498515E+00
    2.900000      1.326887089145E+00      1.039493435809E+00
    3.000000      1.326454863385E+00      1.038907567464E+00
    3.100000      1.325736255120E+00      1.038258894362E+00
    3.200000      1.324877858667E+00      1.037610072986E+00
    3.300000      1.324021177879E+00      1.037020476804E+00
    3.400000      1.323245407046E+00      1.036535605942E+00
    3.500000      1.322545244348E+00      1.036180809310E+00
    3.600000      1.321872651234E+00      1.035960268667E+00
    3.700000      1.321182871332E+00      1.035860094702E+00
    3.800000      1.320453832705E+00      1.035853411372E+00
    3.900000      1.319691840393E+00      1.035905737825E+00
    4.000000      1.318928939203E+00      1.035980088168E+00
    4.100000      1.318211564648E+00      1.036041960750E+00
    4.200000      1.317581889183E+00      1.036064261015E+00
    4.300000      1.317063134031E+00      1.036031485766E+00
    4.400000      1.316663898348E+00      1.035941937441E+00
    4.500000      1.316389322504E+00      1.035806926746E+00
    4.600000      1.316244820482E+00      1.035646899643E+00
    4.700000      1.316228960428E+00      1.035485683865E+00
    4.800000      1.316320932540E+00      1.035344868974E+00
    4.900000      1.316476834553E+00      1.035240211108E+00
    5.000000      1.316643917414E+00      1.035180919256E+00
    5.100000      1.316783862747E+00      1.035171305215E+00
    5.200000      1.316887509662E+00      1.035213340326E+00
    5.300000      1.316973097385E+00      1.035308634306E+00
    5.400000      1.317072718070E+00      1.035459089273E+00
    5.500000      1.317216117647E+00      1.035666364063E+00
    5.600000      1.317418622213E+00      1.035930738248E+00
    5.700000      1.317675088514E+00      1.036249911180E+00
    5.800000      1.317959559692E+00      1.036618058438E+00
    5.900000      1.318231818793E+00      1.037025400096E+00
    6.000000      1.318451908494E+00      1.037458527046E+00
    6.100000      1.318600219529E+00      1.037901492751E+00
    6.200000      1.318695885483E+00      1.038337193918E+00
    6.300000      1.318801751172E+00      1.038748258200E+00
    6.400000      1.319006569124E+00      1.039116979568E+00
    6.500000      1.319388982290E+00      1.039424712285E+00
    6.600000      1.319981814861E+00      1.039651888151E+00
    6.700000      1.320756822235E+00      1.039779768809E+00
    6.800000      1.321637417276E+00      1.039794096714E+00
    6.900000      1.322526319938E+00      1.039689570448E+00
    7.000000      1.323329275649E+00      1.039473347808E+00
    7.100000      1.323969029055E+00      1.039165981109E+00
    7.200000      1.324393092335E+00      1.038799117417E+00
    7.300000      1.324577070905E+00      1.038410407728E+00
    7.400000      1.324523146809E+00      1.038036879063E+00
    7.500000      1.324255722660E+00      1.037708336353E+00
    7.600000      1.323818533208E+00      1.037442242394E+00
    7.700000      1.323275024660E+00      1.037241152001E+00
    7.800000      1.322705595841E+00      1.037093310357E+00
    7.900000      1.322189938739E+00      1.036976529584E+00
    8.000000      1.321775162796E+00      1.036864873882E+00
    8.100000      1.321452129069E+00      1.036736912187E+00
    8.200000      1.321163708074E+00      1.036583410850E+00
    8.300000      1.320844463250E+00      1.036411779616E+00
    8.400000      1.320463889004E+00      1.036245030997E+00
    8.500000      1.320044561060E+00      1.036114808878E+00
    8.600000      1.319646754892E+00      1.036050600671E+00
    8.700000      1.319332691645E+00      1.036069141648E+00
    8.800000      1.319133112316E+00      1.036167965952E+00
    8.900000      1.319034910897E+00      1.036325035590E+00
    9.000000      1.319000584993E+00      1.036503764293E+00
    9.100000      1.319002099647E+00      1.036661188896E+00
    9.200000      1.319033500533E+00      1.036757055881E+00
    9.300000      1.319098758684E+00      1.036762346089E+00
    9.400000      1.319194485731E+00      1.036666134461E+00
    9.500000      1.319302649826E+00      1.036479483918E+00
    9.600000      1.319397557151E+00      1.036235082509E+00
    9.700000      1.319462921536E+00      1.035982225823E+00
    9.800000      1.319502127837E+00      1.035778211662E+00
    9.900000      1.319530967052E+00      1.035678251582E+00
   10.000000      1.319561877471E+00      1.035725980032E+00
   10.100000      1.319594264249E+00      1.035945882420E+00
   10.200000      1.319617329074E+00      1.036338308443E+00
   10.300000      1.319619851119E+00      1.036877644806E+00
   10.400000      1.319597630793E+00      1.037514380888E+00
   10.500000      1.319557481195E+00      1.038181547724E+00
   10.600000      1.319522371370E+00      1.038805034854E+00
   10.700000      1.319535308549E+00      1.039315956261E+00
   10.800000      1.319653667084E+00      1.039662305778E+00
   10.900000      1.319930713996E+00      1.039817194755E+00
   11.000000      1.320389434998E+00      1.039782003253E+00
   11.100000      1.321003796126E+00      1.039584261125E+00
   11.200000      1.321705333782E+00      1.039271314603E+00
   11.300000      1.322408066710E+00      1.038901414337E+00
   11.400000      1.323030168831E+00      1.038533831637E+00
   11.500000      1.323504457112E+00      1.038219330878E+00
   11.600000      1.323782486332E+00      1.037992141766E+00
   11.700000      1.323839670562E+00      1.037864566151E+00
   11.800000      1.323683278824E+00      1.037825323141E+00
   11.900000      1.323357325920E+00      1.037842398149E+00
   12.000000      1.322936937796E+00      1.037870374930E+00
   12.100000      1.322508608717E+00      1.037861120975E+00
   12.200000      1.322140323188E+00      1.037775620525E+00
   12.300000      1.321857107194E+00      1.037594133163E+00
   12.400000      1.321642340877E+00      1.037322013972E+00
   12.500000      1.321464200621E+00      1.036989521759E+00
   12.600000      1.321301035277E+00      1.036645515761E+00
   12.700000      1.321147645312E+00      1.036346606641E+00
   12.800000      1.321006704934E+00      1.036144522747E+00
   12.900000      1.320879367179E+00      1.036074773815E+00
   13.000000      1.320764258545E+00      1.036149079193E+00
   13.100000      1.320662055217E+00      1.036352798133E+00
   13.200000      1.320578238464E+00      1.036647309767E+00
   13.300000      1.320517827275E+00      1.036976432050E+00
   13.400000      1.320481482492E+00      1.037275691493E+00
   13.500000      1.320467833139E+00      1.037483299616E+00
   13.600000      1.320470821290E+00      1.037551623510E+00
   13.700000      1.320479346401E+00      1.037457536495E+00
   13.800000      1.320484105263E+00      1.037209526031E+00
   13.900000      1.320485505868E+00      1.036849350414E+00
   14.000000      1.320493067631E+00      1.036446794286E+00
   14.100000      1.320518645087E+00      1.036087646611E+00
   14.200000      1.320572227937E+00      1.035856927820E+00
   14.300000      1.320657530048E+00      1.035820958900E+00
   14.400000      1.320769013653E+00      1.036012542841E+00
   14.500000      1.320891117834E+00      1.036423036063E+00
   14.600000      1.320998229899E+00      1.037003466748E+00
   14.700000      1.321062089066E+00      1.037674511393E+00
   14.800000      1.321069684722E+00      1.038342791633E+00
   14.900000      1.321041258720E+00      1.038919401125E+00
   15.000000      1.321033035080E+00      1.039336313400E+00
   15.100000      1.321115712369E+00      1.039557284089E+00
   15.200000      1.321335288644E+00      1.039581499607E+00
   15.300000      1.321680186117E+00      1.039439914319E+00
   15.400000      1.322082750845E+00      1.039185604617E+00
   15.500000      1.322454832800E+00      1.038880492201E+00
   15.600000      1.322725254501E+00      1.038581445506E+00
   15.700000      1.322856103961E+00      1.038328912095E+00
   15.800000      1.322840709637E+00      1.038140651411E+00
   15.900000      1.322692967066E+00      1.038011798563E+00
   16.000000      1.322435079085E+00      1.037920722212E+00
   16.100000      1.322087749680E+00      1.037838532225E+00
   16.200000      1.321667290577E+00      1.037739212125E+00
   16.300000      1.321192479088E+00      1.037607470306E+00
   16.400000      1.320695973020E+00      1.037442402713E+00
   16.500000      1.320230142127E+00      1.037256512507E+00
   16.600000      1.319854980888E+00      1.037071001225E+00
   16.700000      1.319606075806E+00      1.036909102692E+00
   16.800000      1.319479036665E+00      1.036789431744E+00
   16.900000      1.319441125694E+00      1.036721028591E+00
   17.000000      1.319440196501E+00      1.036701268240E+00
   17.100000      1.319411111638E+00      1.036717162470E+00
   17.200000      1.319294336396E+00      1.036749670917E+00
   17.300000      1.319066190095E+00      1.036779462831E+00
   17.400000      1.318764538129E+00      1.036791703378E+00
   17.500000      1.318483743113E+00      1.036777807601E+00
   17.600000      1.318326568470E+00      1.036734025331E+00
   17.700000      1.318337011932E+00      1.036659072481E+00
   17.800000      1.318463971813E+00      1.036553790491E+00
   17.900000      1.318592132109E+00      1.036423908571E+00
   18.000000      1.318623191614E+00      1.036283669100E+00
   18.100000      1.318538672739E+00      1.036156254956E+00
   18.200000      1.318399924017E+00      1.036068595802E+00
   18.300000      1.318295440700E+00      1.036042239840E+00
   18.400000      1.318279328139E+00      1.036085270246E+00
   18.500000      1.318346248368E+00      1.036189999410E+00
   18.600000      1.318454502149E+00      1.036337598254E+00
   18.700000      1.318570445901E+00      1.036506731956E+00
   18.800000      1.318700086292E+00      1.036681579916E+00
   18.900000      1.318885102597E+00      1.036856002173E+00
   19.000000      1.319165771407E+00      1.037033403295E+00
   19.100000      1.319545697404E+00      1.037223791196E+00
   19.200000      1.319993571131E+00      1.037439684992E+00
   19.300000      1.320466862523E+00      1.037691635931E+00
   19.400000      1.320934693276E+00      1.037983537232E+00
   19.500000      1.321391556020E+00      1.038308246779E+00
   19.600000      1.321859404315E+00      1.038644848953E+00
   19.700000      1.322376879194E+00      1.038959176619E+00
   19.800000      1.322975796496E+00      1.039208481148E+00
   19.900000      1.323652132137E+00      1.039349690003E+00
   20.000000      1.324347454270E+00      1.039349330383E+00
   20.100000      1.324955439940E+00      1.039192565183E+00
   20.200000      1.325356018774E+00      1.038888989027E+00
   20.300000      1.325462592255E+00      1.038473572553E+00
   20.400000      1.325259085333E+00      1.038002124680E+00
   20.500000      1.324809221726E+00      1.037541781522E+00
   20.600000      1.324233764004E+00      1.037158300233E+00
   20.700000      1.323667046427E+00      1.036903069548E+00
   20.800000      1.323215573420E+00      1.036803200181E+00
   20.900000      1.322924815733E+00      1.036857356042E+00
   21.000000      1.322752130693E+00      1.037038195342E+00
   21.100000      1.322608780523E+00      1.037300138509E+00
   21.200000      1.322425420544E+00      1.037589679294E+00
   21.300000      1.322177135014E+00      1.037855260482E+00
   21.400000      1.321875178378E+00      1.038054725193E+00
