# M=14, N=7, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(ℓ=7)                 S₂(ℓ=7)
    0.000000      1.226143807842E+00      9.783680249733E-01
    0.100000      1.226303683520E+00      9.782941965666E-01
    0.200000      1.226730144816E+00      9.780914475368E-01
    0.300000      1.227305272477E+00      9.778124568491E-01
    0.400000      1.227923056846E+00      9.775335945769E-01
    0.500000      1.228533963975E+00      9.773392644418E-01
    0.600000      1.229140545837E+00      9.773036478112E-01
    0.700000      1.229764434803E+00      9.774740520907E-01
    0.800000      1.230414198925E+00      9.778603368534E-01
    0.900000      1.231075607248E+00      9.784334343809E-01
    1.000000      1.231727669483E+00      9.791331899824E-01
    1.100000      1.232352699270E+00      9.798828289995E-01
    1.200000      1.232910874215E+00      9.806055850749E-01
    1.300000      1.233355026984E+00      9.812389996230E-01
    1.400000      1.233670093203E+00      9.817438178310E-01
    1.500000      1.233885282409E+00      9.821063795089E-01
    1.600000      1.234074427193E+00      9.823350776224E-01
    1.700000      1.234344732329E+00      9.824524600935E-01
    1.800000      1.234803476832E+00      9.824850450584E-01
    1.900000      1.235497788733E+00      9.824532694506E-01
    2.000000      1.236359422609E+00      9.823642851457E-01
    2.100000      1.237211439581E+00      9.822101454485E-01
    2.200000      1.237835939042E+00      9.819726766465E-01
    2.300000      1.238061188887E+00      9.816339062319E-01
    2.400000      1.237827988518E+00      9.811882607567E-01
    2.500000      1.237209069078E+00      9.806514868002E-01
    2.600000      1.236374758319E+00      9.800624930890E-01
    2.700000      1.235514992736E+00      9.794775129037E-01
    2.800000      1.234749246354E+00      9.789591365572E-01
    2.900000      1.234085506822E+00      9.785639887127E-01
    3.000000      1.233469341284E+00      9.783319397937E-01
    3.100000      1.232852412308E+00      9.782782091183E-01
    3.200000      1.232227931324E+00      9.783890583246E-01
    3.300000      1.231635649540E+00      9.786220931121E-01
    3.400000      1.231140857634E+00      9.789123193733E-01
    3.500000      1.230802130538E+00      9.791840207626E-01
    3.600000      1.230647032553E+00      9.793664861465E-01
    3.700000      1.230662833192E+00      9.794098538507E-01
    3.800000      1.230803580349E+00      9.792969310923E-01
    3.900000      1.231007912314E+00      9.790479315287E-01
    4.000000      1.231220643684E+00      9.787170170256E-01
    4.100000      1.231408740435E+00      9.783815458584E-01
    4.200000      1.231563476606E+00      9.781264840183E-01
    4.300000      1.231692165703E+00      9.780272809777E-01
    4.400000      1.231806537022E+00      9.781346073823E-01
    4.500000      1.231907995364E+00      9.784638276570E-01
    4.600000      1.231980910355E+00      9.789911558379E-01
    4.700000      1.232005941015E+00      9.796573000499E-01
    4.800000      1.231980366093E+00      9.803781149474E-01
    4.900000      1.231930565868E+00      9.810604038017E-01
    5.000000      1.231912220223E+00      9.816197305852E-01
    5.100000      1.231997600261E+00      9.819963046006E-01
    5.200000      1.232253545063E+00      9.821651310608E-01
    5.300000      1.232717035862E+00      9.821378950034E-01
    5.400000      1.233372611233E+00      9.819562200648E-01
    5.500000      1.234143385092E+00      9.816783530300E-01
    5.600000      1.234905623241E+00      9.813631713152E-01
    5.700000      1.235514071523E+00      9.810560856707E-01
    5.800000      1.235834680398E+00      9.807806790597E-01
    5.900000      1.235788615513E+00      9.805379868992E-01
    6.000000      1.235397071244E+00      9.803128289768E-01
    6.100000      1.234795836245E+00      9.800844765669E-01
    6.200000      1.234189170789E+00      9.798379546554E-01
    6.300000      1.233738144204E+00      9.795725926942E-01
    6.400000      1.233457061610E+00      9.793055518828E-01
    6.500000      1.233248041634E+00      9.790693570328E-01
    6.600000      1.233021613531E+00      9.789037599207E-01
    6.700000      1.232758623326E+00      9.788437251929E-01
    6.800000      1.232498971750E+00      9.789068633029E-01
    6.900000      1.232299455854E+00      9.790845195814E-01
    7.000000      1.232194581756E+00      9.793400851860E-01
    7.100000      1.232177170052E+00      9.796157745256E-01
    7.200000      1.232207712991E+00      9.798460760578E-01
    7.300000      1.232244615590E+00      9.799738224365E-01
    7.400000      1.232267984306E+00      9.799643259851E-01
    7.500000      1.232278957765E+00      9.798141665183E-01
    7.600000      1.232284865020E+00      9.795530685398E-01
    7.700000      1.232290491985E+00      9.792389327194E-01
    7.800000      1.232303531674E+00      9.789471558218E-01
    7.900000      1.232342490747E+00      9.787560962172E-01
    8.000000      1.232428318689E+00      9.787311960158E-01
    8.100000      1.232574447761E+00      9.789108006267E-01
    8.200000      1.232783596109E+00      9.792967544187E-01
    8.300000      1.233040737293E+00      9.798520632361E-01
    8.400000      1.233317334918E+00      9.805063438003E-01
    8.500000      1.233598503652E+00      9.811679201049E-01
    8.600000      1.233912277838E+00      9.817399730718E-01
    8.700000      1.234324525971E+00      9.821375768018E-01
    8.800000      1.234886198469E+00      9.823027091903E-01
    8.900000      1.235562671739E+00      9.822149097785E-01
    9.000000      1.236208838005E+00      9.818957208752E-01
    9.100000      1.236634348624E+00      9.814054695253E-01
    9.200000      1.236709383427E+00      9.808319044015E-01
    9.300000      1.236426040248E+00      9.802721179298E-01
    9.400000      1.235891439898E+00      9.798116449099E-01
    9.500000      1.235268191408E+00      9.795063792621E-01
    9.600000      1.234695763153E+00      9.793727106745E-01
    9.700000      1.234239422965E+00      9.793887393998E-01
    9.800000      1.233897786873E+00      9.795055826939E-01
    9.900000      1.233648348775E+00      9.796643967074E-01
   10.000000      1.233477258830E+00      9.798132755377E-01
   10.100000      1.233366595808E+00      9.799190567037E-01
   10.200000      1.233266679754E+00      9.799715226476E-01
   10.300000      1.233102203032E+00      9.799802459050E-01
   10.400000      1.232817409869E+00      9.799662945009E-01
   10.500000      1.232422547752E+00      9.799517977813E-01
   10.600000      1.232001808115E+00      9.799502684244E-01
