# M=8, N=4, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(ℓ=4)                 S₂(ℓ=4)
    0.000000      1.043738030471E+00      7.729211234687E-01
    0.100000      1.043901145957E+00      7.725766473939E-01
    0.200000      1.044323754205E+00      7.715673471366E-01
    0.300000      1.044860393060E+00      7.699668627606E-01
    0.400000      1.045379953317E+00      7.679007534196E-01
    0.500000      1.045807074077E+00      7.655467192605E-01
    0.600000      1.046107335786E+00      7.631289314048E-01
    0.700000      1.046258513330E+00      7.609036450710E-01
    0.800000      1.046251862912E+00      7.591346368120E-01
    0.900000      1.046129476624E+00      7.580588740456E-01
    1.000000      1.046019466970E+00      7.578460528592E-01
    1.100000      1.046127794314E+00      7.585603819826E-01
    1.200000      1.046608053180E+00      7.601370386942E-01
    1.300000      1.047304604729E+00      7.623850356498E-01
    1.400000      1.047814311892E+00      7.650202680959E-01
    1.500000      1.047830878140E+00      7.677198088989E-01
    1.600000      1.047324219918E+00      7.701786224585E-01
    1.700000      1.046533300258E+00      7.721500549626E-01
    1.800000      1.045831981172E+00      7.734622153911E-01
    1.900000      1.045501987570E+00      7.740160659806E-01
    2.000000      1.045538781097E+00      7.737780450654E-01
    2.100000      1.045754198489E+00      7.727767003951E-01
    2.200000      1.045931416139E+00      7.711037709111E-01
    2.300000      1.045954733084E+00      7.689133781028E-01
    2.400000      1.045838953724E+00      7.664129060369E-01
    2.500000      1.045650143150E+00      7.638441038948E-01
    2.600000      1.045410730340E+00      7.614580285889E-01
    2.700000      1.045126308004E+00      7.594891433684E-01
    2.800000      1.044855952263E+00      7.581323472497E-01
    2.900000      1.044698835310E+00      7.575244319784E-01
    3.000000      1.044724041768E+00      7.577304846024E-01
    3.100000      1.044915504107E+00      7.587361087900E-01
    3.200000      1.045175354401E+00      7.604467742474E-01
    3.300000      1.045384659313E+00      7.626952420468E-01
    3.400000      1.045480352514E+00      7.652570692002E-01
    3.500000      1.045482926098E+00      7.678732432653E-01
    3.600000      1.045435449512E+00      7.702779879324E-01
    3.700000      1.045345992250E+00      7.722282462322E-01
    3.800000      1.045238370700E+00      7.735296911903E-01
    3.900000      1.045214538548E+00      7.740541620253E-01
    4.000000      1.045429311271E+00      7.737467789166E-01
    4.100000      1.045994700363E+00      7.726263554013E-01
    4.200000      1.046810259268E+00      7.707856053612E-01
    4.300000      1.047565128335E+00      7.683941052629E-01
    4.400000      1.047935713499E+00      7.656984823452E-01
    4.500000      1.047767893509E+00      7.630080563678E-01
    4.600000      1.047179937503E+00      7.606572555998E-01
    4.700000      1.046529246469E+00      7.589484953058E-01
    4.800000      1.046206217507E+00      7.580926187994E-01
    4.900000      1.046293078265E+00      7.581686136825E-01
    5.000000      1.046559565278E+00      7.591166831782E-01
    5.100000      1.046749643409E+00      7.607640721991E-01
    5.200000      1.046715390055E+00      7.628704875627E-01
