# M=22, N=11, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(n=1)                 S₂(n=1)
    0.000000      0.000000000000E+00      0.000000000000E+00
    0.100000      8.878733185398E-04      1.739007919861E-04
    0.200000      2.951000727495E-03      6.659029796414E-04
    0.300000      5.653876901270E-03      1.393417964980E-03
    0.400000      8.536961538527E-03      2.238836777273E-03
    0.500000      1.120294390306E-02      3.074231214102E-03
    0.600000      1.335068925239E-02      3.786799383291E-03
    0.700000      1.480137313609E-02      4.299094035640E-03
    0.800000      1.550707909427E-02      4.579775619821E-03
    0.900000      1.554045771349E-02      4.643335185766E-03
    1.000000      1.506813586839E-02      4.540103833490E-03
    1.100000      1.431318010161E-02      4.340094062504E-03
    1.200000      1.351290741011E-02      4.115259643143E-03
    1.300000      1.287271175666E-02      3.924476356849E-03
    1.400000      1.251248056306E-02      3.804199055423E-03
    1.500000      1.244764702972E-02      3.765870837442E-03
    1.600000      1.261855835227E-02      3.799343043010E-03
    1.700000      1.292816950102E-02      3.880281331587E-03
    1.800000      1.327292911375E-02      3.979014677812E-03
    1.900000      1.356573126794E-02      4.068503974262E-03
    2.000000      1.375002140260E-02      4.129843656345E-03
    2.100000      1.380449982979E-02      4.154654112837E-03
    2.200000      1.373999910299E-02      4.144585572114E-03
    2.300000      1.359114290045E-02      4.108743161013E-03
    2.400000      1.340529363765E-02      4.060090384421E-03
    2.500000      1.323061106024E-02      4.011834724770E-03
    2.600000      1.310485941783E-02      3.974547444036E-03
    2.700000      1.304785342965E-02      3.954435713006E-03
    2.800000      1.306046475402E-02      3.952861521710E-03
    2.900000      1.312922148410E-02      3.966944085556E-03
    3.000000      1.323212089824E-02      3.990913507494E-03
    3.100000      1.334363795685E-02      4.017805508359E-03
    3.200000      1.343962645040E-02      4.041092230911E-03
    3.300000      1.350199009718E-02      4.055919018267E-03
    3.400000      1.352177070856E-02      4.059742374149E-03
    3.500000      1.349977806637E-02      4.052314066217E-03
    3.600000      1.344481380618E-02      4.035100119539E-03
    3.700000      1.336994919603E-02      4.010332337498E-03
    3.800000      1.328759348164E-02      3.979943961789E-03
    3.900000      1.320452518765E-02      3.944634515822E-03
    4.000000      1.311819780329E-02      3.903251572954E-03
    4.100000      1.301556539022E-02      3.852590539040E-03
    4.200000      1.287542595889E-02      3.787623336451E-03
    4.300000      1.267342291105E-02      3.702095461396E-03
    4.400000      1.238710939069E-02      3.589391062601E-03
    4.500000      1.199905875073E-02      3.443558072848E-03
    4.600000      1.149723557131E-02      3.260399664507E-03
    4.700000      1.087394192089E-02      3.038557612360E-03
    4.800000      1.012730455781E-02      2.780520797466E-03
    4.900000      9.266966689055E-03      2.493477936707E-03
    5.000000      8.320978822124E-03      2.189898693571E-03
    5.100000      7.341156776451E-03      1.887684754107E-03
    5.200000      6.405597667821E-03      1.609704304584E-03
    5.300000      5.616207485937E-03      1.382534132912E-03
    5.400000      5.087576586049E-03      1.234302376318E-03
    5.500000      4.924971471716E-03      1.191658288770E-03
    5.600000      5.199685895863E-03      1.276082500041E-03
    5.700000      5.935054944932E-03      1.499962348757E-03
    5.800000      7.099250681559E-03      1.863045615406E-03
    5.900000      8.611998825679E-03      2.349996392760E-03
    6.000000      1.036247545956E-02      2.929755759861E-03
    6.100000      1.221449592384E-02      3.557223542015E-03
    6.200000      1.400898271560E-02      4.177427568417E-03
    6.300000      1.558334816650E-02      4.731880531848E-03
    6.400000      1.679541389279E-02      5.166331033491E-03
    6.500000      1.753997245475E-02      5.438708843676E-03
    6.600000      1.775972700310E-02      5.525856649620E-03
