# M=10, N=5, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(n=2)                 S₂(n=2)
    0.000000      0.000000000000E+00      0.000000000000E+00
    0.100000      1.377684606131E-03      2.672320317876E-04
    0.200000      4.582244180104E-03      1.022600490452E-03
    0.300000      8.776289826557E-03      2.137320996066E-03
    0.400000      1.323424289511E-02      3.428129305976E-03
    0.500000      1.732546392250E-02      4.695946441455E-03
    0.600000      2.057072570318E-02      5.765711966837E-03
    0.700000      2.268607087797E-02      6.518080862669E-03
    0.800000      2.359854647552E-02      6.906312719580E-03
    0.900000      2.343144968256E-02      6.955812496353E-03
    1.000000      2.246384954444E-02      6.748155678643E-03
    1.100000      2.107183979673E-02      6.394879960296E-03
    1.200000      1.964410627026E-02      6.008095237491E-03
    1.300000      1.852484937262E-02      5.674851003356E-03
    1.400000      1.799374805504E-02      5.440506909577E-03
    1.500000      1.801007238414E-02      5.303709899738E-03
    1.600000      1.821780153488E-02      5.222735664385E-03
    1.700000      1.829911395208E-02      5.130572774535E-03
    1.800000      1.799006347930E-02      4.954670198713E-03
    1.900000      1.710881534110E-02      4.636893854327E-03
    2.000000      1.558299096063E-02      4.149801774262E-03
    2.100000      1.346408827883E-02      3.506486606983E-03
    2.200000      1.092713804763E-02      2.762536690213E-03
    2.300000      8.265445144437E-03      2.009860535058E-03
    2.400000      5.907593390401E-03      1.363161285684E-03
    2.500000      4.339823678940E-03      9.408474559569E-04
    2.600000      3.913553504587E-03      8.431913847375E-04
    2.700000      4.858724544550E-03      1.131454545871E-03
    2.800000      7.260512303582E-03      1.812134436388E-03
    2.900000      1.074442202123E-02      2.830069753001E-03
    3.000000      1.477981167638E-02      4.072712801523E-03
    3.100000      1.884897470244E-02      5.385658159978E-03
    3.200000      2.247019184175E-02      6.597044169630E-03
    3.300000      2.522937353485E-02      7.546370487542E-03
    3.400000      2.682845278456E-02      8.112130454163E-03
    3.500000      2.712240097806E-02      8.232710290982E-03
    3.600000      2.613298302349E-02      7.916247415377E-03
    3.700000      2.404513475612E-02      7.237323781739E-03
    3.800000      2.118693028027E-02      6.321073515958E-03
    3.900000      1.799358061733E-02      5.317956107258E-03
    4.000000      1.496456237927E-02      4.374492546592E-03
    4.100000      1.264817877735E-02      3.606175951046E-03
    4.200000      1.132814696828E-02      3.078281010278E-03
    4.300000      1.080620133343E-02      2.798479615505E-03
    4.400000      1.081699129423E-02      2.722445023052E-03
    4.500000      1.108143394918E-02      2.770663385511E-03
    4.600000      1.134348405996E-02      2.852197150639E-03
    4.700000      1.142126907061E-02      2.889731711491E-03
    4.800000      1.125138351259E-02      2.840147500333E-03
    4.900000      1.085707649736E-02      2.706017356020E-03
    5.000000      1.030847071595E-02      2.535504046035E-03
    5.100000      9.799534582811E-03      2.410674789621E-03
