# M=26, N=13, V0=0.0, V=0.25, PBC
#  time (tJ)                       0                       1                       2                       3                       4                       5                       6                       7                       8                       9                      10                      11                      12                      13                      14                      15                      16                      17                      18                      19                      20                      21                      22                      23                      24                      25
    0.000000      4.999999999994E-01      1.481842765243E-01      2.500000000001E-01      2.382357601364E-01      2.500000000001E-01      2.454158625899E-01      2.500000000001E-01      2.473596760073E-01      2.500000000001E-01      2.481132284954E-01      2.500000000001E-01      2.484308412176E-01      2.500000000001E-01      2.485207100593E-01      2.500000000001E-01      2.484308412176E-01      2.500000000001E-01      2.481132284954E-01      2.500000000001E-01      2.473596760073E-01      2.500000000001E-01      2.454158625899E-01      2.500000000001E-01      2.382357601364E-01      2.500000000001E-01      1.481842765243E-01
    0.100000      5.000000000000E-01      1.477200149669E-01      2.506754719937E-01      2.380059901902E-01      2.500492587725E-01      2.453755000992E-01      2.500224987723E-01      2.473403169115E-01      2.500142666682E-01      2.481002694776E-01      2.500109444910E-01      2.484203488934E-01      2.500096724004E-01      2.485108927247E-01      2.500096724004E-01      2.484203488934E-01      2.500109444910E-01      2.481002694776E-01      2.500142666682E-01      2.473403169115E-01      2.500224987723E-01      2.453755000992E-01      2.500492587725E-01      2.380059901902E-01      2.506754719937E-01      1.477200149669E-01
    0.200000      4.999999999998E-01      1.464266454412E-01      2.525286396569E-01      2.373954141063E-01      2.501944260758E-01      2.452533747962E-01      2.500883953240E-01      2.472831679726E-01      2.500561144169E-01      2.480621615142E-01      2.500430521258E-01      2.483895285973E-01      2.500380484761E-01      2.484820629928E-01      2.500380484761E-01      2.483895285973E-01      2.500430521258E-01      2.480621615142E-01      2.500561144169E-01      2.472831679726E-01      2.500883953240E-01      2.452533747962E-01      2.501944260758E-01      2.373954141063E-01      2.525286396569E-01      1.464266454412E-01
    0.300000      4.999999999997E-01      1.445770028790E-01      2.550900167457E-01      2.366103609622E-01      2.504306858753E-01      2.450487440471E-01      2.501925251595E-01      2.471910948218E-01      2.501225730548E-01      2.480012900141E-01      2.500940756292E-01      2.483404116189E-01      2.500831471433E-01      2.484361440957E-01      2.500831471433E-01      2.483404116189E-01      2.500940756292E-01      2.480012900141E-01      2.501225730548E-01      2.471910948218E-01      2.501925251595E-01      2.450487440470E-01      2.504306858753E-01      2.366103609622E-01      2.550900167457E-01      1.445770028790E-01
    0.400000      4.999999999997E-01      1.425484747963E-01      2.577285698123E-01      2.359070000130E-01      2.507573229273E-01      2.447674726657E-01      2.503254935845E-01      2.470690435398E-01      2.502084194848E-01      2.479217986304E-01      2.501601153304E-01      2.482765158281E-01      2.501415419976E-01      2.483764627778E-01      2.501415419976E-01      2.482765158281E-01      2.501601153304E-01      2.479217986304E-01      2.502084194848E-01      2.470690435398E-01      2.503254935845E-01      2.447674726657E-01      2.507573229273E-01      2.359070000130E-01      2.577285698123E-01      1.425484747963E-01
    0.500000      4.999999999996E-01      1.407304109832E-01      2.598281749370E-01      2.354963968756E-01      2.511809355763E-01      2.444299325091E-01      2.504737752255E-01      2.469240292716E-01      2.503060834427E-01      2.478295692350E-01      2.502356178115E-01      2.482028329784E-01      2.502083735298E-01      2.483077352473E-01      2.502083735297E-01      2.482028329783E-01      2.502356178115E-01      2.478295692350E-01      2.503060834426E-01      2.469240292716E-01      2.504737752255E-01      2.444299325090E-01      2.511809355763E-01      2.354963968756E-01      2.598281749369E-01      1.407304109832E-01
    0.600000      4.999999999999E-01      1.394336566510E-01      2.609512810807E-01      2.354693255142E-01      2.517098240510E-01      2.440768775033E-01      2.506216811594E-01      2.467648199389E-01      2.504059815405E-01      2.477318099950E-01      2.503136982547E-01      2.481255117599E-01      2.502776473656E-01      2.482357703692E-01      2.502776473656E-01      2.481255117598E-01      2.503136982546E-01      2.477318099950E-01      2.504059815405E-01      2.467648199389E-01      2.506216811593E-01      2.440768775033E-01      2.517098240510E-01      2.354693255142E-01      2.609512810807E-01      1.394336566510E-01
    0.700000      4.999999999996E-01      1.388261735776E-01      2.609416847759E-01      2.357690968607E-01      2.523388461408E-01      2.437692760110E-01      2.507555876360E-01      2.466013974404E-01      2.504974534867E-01      2.476361584432E-01      2.503868671522E-01      2.480511596510E-01      2.503428887782E-01      2.481668200916E-01      2.503428887782E-01      2.480511596510E-01      2.503868671522E-01      2.476361584432E-01      2.504974534867E-01      2.466013974404E-01      2.507555876360E-01      2.437692760110E-01      2.523388461407E-01      2.357690968607E-01      2.609416847759E-01      1.388261735776E-01
    0.800000      4.999999999997E-01      1.389097931107E-01      2.599401724608E-01      2.362209508319E-01      2.530308029502E-01      2.435791837101E-01      2.508695481809E-01      2.464445252075E-01      2.505702843403E-01      2.475494261575E-01      2.504480659845E-01      2.479858484165E-01      2.503980695838E-01      2.481066581294E-01      2.503980695838E-01      2.479858484165E-01      2.504480659845E-01      2.475494261575E-01      2.505702843403E-01      2.464445252075E-01      2.508695481808E-01      2.435791837101E-01      2.530308029502E-01      2.362209508318E-01      2.599401724607E-01      1.389097931107E-01
    0.900000      4.999999999996E-01      1.395403962838E-01      2.583157573850E-01      2.366041770516E-01      2.537050240236E-01      2.435716077230E-01      2.509700952041E-01      2.463058004708E-01      2.506166210112E-01      2.474763158194E-01      2.504917655102E-01      2.479340513279E-01      2.504385877811E-01      2.480596008146E-01      2.504385877811E-01      2.479340513279E-01      2.504917655102E-01      2.474763158194E-01      2.506166210112E-01      2.463058004708E-01      2.509700952040E-01      2.435716077230E-01      2.537050240236E-01      2.366041770516E-01      2.583157573850E-01      1.395403962838E-01
