# M=14, N=7, V0=0.0, V=-0.5, PBC
#  time (tJ)                 S₁(n=2)                 S₂(n=2)
    0.000000     -1.776356839400E-15      8.881784197001E-16
    0.100000      6.589767621859E-03      1.515723203715E-03
    0.200000      2.123917364944E-02      5.775816282335E-03
    0.300000      3.968056238781E-02      1.199200314477E-02
    0.400000      5.858248213722E-02      1.907141169648E-02
    0.500000      7.533424780918E-02      2.587794377589E-02
    0.600000      8.820013593450E-02      3.148337257212E-02
    0.700000      9.639725949307E-02      3.534181049493E-02
    0.800000      1.000468282294E-01      3.734958616568E-02
    0.900000      1.000073665403E-01      3.778922987288E-02
    1.000000      9.761587843583E-02      3.718877378136E-02
    1.100000      9.436474275089E-02      3.614678941690E-02
    1.200000      9.154504752556E-02      3.517553665596E-02
    1.300000      8.994720405797E-02      3.460077978979E-02
    1.400000      8.978456550041E-02      3.453346569918E-02
    1.500000      9.078617893607E-02      3.490439763873E-02
    1.600000      9.237203912411E-02      3.553640521763E-02
    1.700000      9.392390151497E-02      3.622361737229E-02
    1.800000      9.499198833906E-02      3.679352925062E-02
    1.900000      9.536855625124E-02      3.713994211896E-02
    2.000000      9.508552969744E-02      3.722764722984E-02
    2.100000      9.437406383475E-02      3.707838014403E-02
    2.200000      9.357121694592E-02      3.675018756330E-02
    2.300000      9.288213400456E-02      3.631953713679E-02
    2.400000      9.234333868788E-02      3.586960086616E-02
    2.500000      9.197775235378E-02      3.548232393341E-02
    2.600000      9.182543553686E-02      3.522909016468E-02
    2.700000      9.193943325393E-02      3.515639162385E-02
    2.800000      9.236246973461E-02      3.526776478434E-02
    2.900000      9.308655919271E-02      3.550815307668E-02
    3.000000      9.396245877424E-02      3.575850038015E-02
    3.100000      9.461266740716E-02      3.584563433062E-02
    3.200000      9.453540365747E-02      3.556706514097E-02
    3.300000      9.322723268594E-02      3.472534807596E-02
    3.400000      9.027196244820E-02      3.316449070101E-02
    3.500000      8.541172808580E-02      3.080182290912E-02
    3.600000      7.858597539774E-02      2.765136457333E-02
    3.700000      6.994449477494E-02      2.383711247609E-02
    3.800000      5.985912004964E-02      1.959552775912E-02
    3.900000      4.896398780300E-02      1.526573247502E-02
    4.000000      3.820406693732E-02      1.126469143414E-02
    4.100000      2.888190560296E-02      8.044879355875E-03
    4.200000      2.267431678247E-02      6.035059444628E-03
    4.300000      2.124371858190E-02      5.570549971821E-03
    4.400000      2.511843437940E-02      6.825517261915E-03
    4.500000      3.361668450966E-02      9.763440403499E-03
    4.600000      4.543598502676E-02      1.412087119348E-02
    4.700000      5.898305528838E-02      1.943366104061E-02
    4.800000      7.265469444206E-02      2.510525519139E-02
    4.900000      8.504035618973E-02      3.050581456666E-02
    5.000000      9.505840830826E-02      3.508173060907E-02
    5.100000      1.020499513703E-01      3.845049446378E-02
    5.200000      1.058358758837E-01      4.045796202083E-02
    5.300000      1.067046516208E-01      4.118403131706E-02
    5.400000      1.053196314307E-01      4.089643303220E-02
    5.500000      1.025589248026E-01      3.996665243215E-02
    5.600000      9.931511831066E-02      3.877237015611E-02
    5.700000      9.630438738481E-02      3.761376459456E-02
    5.800000      9.393427327881E-02      3.666544466028E-02
    5.900000      9.227610856805E-02      3.597340449826E-02
    6.000000      9.116986508643E-02      3.549135579415E-02
    6.100000      9.039836677612E-02      3.513831364478E-02
    6.200000      8.982938915882E-02      3.485376867958E-02
    6.300000      8.947894183173E-02      3.463001190680E-02
    6.400000      8.949472910076E-02      3.451172815095E-02
    6.500000      9.005111968205E-02      3.456658560226E-02
    6.600000      9.122282093452E-02      3.484181698344E-02
    6.700000      9.291016398298E-02      3.532637555761E-02
    6.800000      9.481430113062E-02      3.593475494652E-02
    6.900000      9.650196879089E-02      3.651900674266E-02
    7.000000      9.752527272733E-02      3.690411299040E-02
    7.100000      9.753980874477E-02      3.693306758307E-02
    7.200000      9.638705273765E-02      3.650473020296E-02
    7.300000      9.411603315344E-02      3.559063626805E-02
    7.400000      9.093641531080E-02      3.422538219640E-02
    7.500000      8.711714096485E-02      3.247606568207E-02
    7.600000      8.285520888265E-02      3.040539161457E-02
    7.700000      7.815967756822E-02      2.804639706281E-02
    7.800000      7.283586729595E-02      2.540228981610E-02
    7.900000      6.661572826422E-02      2.247404475647E-02
    8.000000      5.936412971094E-02      1.930566817790E-02
    8.100000      5.125607062064E-02      1.602797319627E-02
    8.200000      4.288603387782E-02      1.288028697842E-02
    8.300000      3.529666420230E-02      1.019638883004E-02
    8.400000      2.987645937470E-02      8.353389037728E-03
    8.500000      2.793626219972E-02      7.695387367000E-03
    8.600000      3.012323242381E-02      8.452795399844E-03
    8.700000      3.630378693697E-02      1.068017796212E-02
    8.800000      4.573570872789E-02      1.423007712956E-02
    8.900000      5.728982423202E-02      1.876976467705E-02
    9.000000      6.964437447289E-02      2.383598399980E-02
    9.100000      8.150040820723E-02      2.891335727921E-02
    9.200000      9.178970163747E-02      3.351786715932E-02
    9.300000      9.977998864245E-02      3.726820619210E-02
    9.400000      1.051023354011E-01      3.993326540885E-02
    9.500000      1.077345296933E-01      4.145083801266E-02
    9.600000      1.079601396174E-01      4.191820089007E-02
    9.700000      1.063145754132E-01      4.155857754812E-02
    9.800000      1.035144529746E-01      4.066936235559E-02
    9.900000      1.003504502441E-01      3.955993865842E-02
   10.000000      9.752331230003E-02      3.848962034546E-02
   10.100000      9.545695918031E-02      3.761861923580E-02
   10.200000      9.420113215449E-02      3.698478162497E-02
   10.300000      9.348843576757E-02      3.651434809570E-02
   10.400000      9.289155135145E-02      3.606621133938E-02
   10.500000      9.201307185008E-02      3.549842836501E-02
   10.600000      9.065199678112E-02      3.473695357352E-02
   10.700000      8.887667590078E-02      3.382336487499E-02
   10.800000      8.701769108769E-02      3.292256705957E-02
   10.900000      8.563646994755E-02      3.228240825842E-02
   11.000000      8.538808466981E-02      3.215217469107E-02
   11.100000      8.676052214822E-02      3.268214217269E-02
   11.200000      8.975140553812E-02      3.383706638572E-02
   11.300000      9.369548912331E-02      3.535778572066E-02
   11.400000      9.744518154943E-02      3.679367813183E-02
   11.500000      9.971084786110E-02      3.760574581472E-02
   11.600000      9.939493086804E-02      3.731308332187E-02
   11.700000      9.585330446915E-02      3.563606581174E-02
   11.800000      8.904649002122E-02      3.258752477058E-02
   11.900000      7.957020807906E-02      2.848035458792E-02
   12.000000      6.856486378842E-02      2.384924252682E-02
   12.100000      5.750977147186E-02      1.931344780229E-02
   12.200000      4.790789582880E-02      1.542582700764E-02
   12.300000      4.086179464168E-02      1.255505170367E-02
   12.400000      3.675369146783E-02      1.083402900099E-02
   12.500000      3.539055506457E-02      1.018368143621E-02
   12.600000      3.627747294194E-02      1.039575564814E-02
   12.700000      3.881970212570E-02      1.123968751500E-02
   12.800000      4.250534288536E-02      1.255306795879E-02
   12.900000      4.706134592473E-02      1.428468033529E-02
   13.000000      5.247896476661E-02      1.647936527720E-02
   13.100000      5.889156995610E-02      1.921667656264E-02
   13.200000      6.637700323562E-02      2.253148274611E-02
   13.300000      7.478097676269E-02      2.634896075223E-02
   13.400000      8.364370915153E-02      3.045876148832E-02
   13.500000      9.226124377402E-02      3.453767352518E-02
   13.600000      9.984567003120E-02      3.821280564978E-02
   13.700000      1.057117494713E-01      4.114382728898E-02
   13.800000      1.094215596171E-01      4.309734653711E-02
   13.900000      1.108568914383E-01      4.399072550814E-02
   14.000000      1.102150434583E-01      4.389470478626E-02
   14.100000      1.079366820680E-01      4.299907865944E-02
   14.200000      1.045902290143E-01      4.155718237927E-02
   14.300000      1.007442293263E-01      3.982891161466E-02
   14.400000      9.686370636055E-02      3.803807782671E-02
   14.500000      9.326317105612E-02      3.635131574118E-02
   14.600000      9.012992563521E-02      3.487697642049E-02
   14.700000      8.759588821517E-02      3.367679204061E-02
   14.800000      8.580118320425E-02      3.278164399825E-02
   14.900000      8.486594354135E-02      3.220462423929E-02
   15.000000      8.478299524863E-02      3.194793981774E-02
   15.100000      8.544196183002E-02      3.200328602229E-02
   15.200000      8.670348504415E-02      3.234703125394E-02
   15.300000      8.841258637255E-02      3.293193444746E-02
   15.400000      9.038425184053E-02      3.367711834841E-02
   15.500000      9.236954585500E-02      3.445877918044E-02
   15.600000      9.402014533481E-02      3.510586942264E-02
   15.700000      9.488393352322E-02      3.540658547558E-02
   15.800000      9.445439644008E-02      3.513095100618E-02
   15.900000      9.226234202124E-02      3.407077349520E-02
   16.000000      8.797868948746E-02      3.209138183408E-02
   16.100000      8.150923791263E-02      2.918252887207E-02
   16.200000      7.307614717839E-02      2.549216231173E-02
   16.300000      6.326939695119E-02      2.132879736448E-02
   16.400000      5.303193946453E-02      1.712586912890E-02
   16.500000      4.355398174414E-02      1.337218693911E-02
   16.600000      3.608471412057E-02      1.052282584752E-02
   16.700000      3.170324169215E-02      8.911376450598E-03
   16.800000      3.109769201029E-02      8.685772123754E-03
   16.900000      3.431432088883E-02      9.785503037507E-03
   17.000000      4.059752759661E-02      1.196828527174E-02
   17.100000      4.863256108803E-02      1.488065303121E-02
   17.200000      5.711881944315E-02      1.815284321250E-02
   17.300000      6.515255399468E-02      2.148885596416E-02
   17.400000      7.232099330226E-02      2.472256374674E-02
   17.500000      7.864854637140E-02      2.782183216207E-02
   17.600000      8.445503414067E-02      3.084142288299E-02
   17.700000      9.014655860324E-02      3.384462196877E-02
   17.800000      9.593350356155E-02      3.682522909313E-02
   17.900000      1.016040438983E-01      3.966115088944E-02
   18.000000      1.065938117722E-01      4.211883767177E-02
   18.100000      1.102114220327E-01      4.390900439021E-02
   18.200000      1.118647755487E-01      4.477529870917E-02
   18.300000      1.112415130959E-01      4.458514187059E-02
   18.400000      1.084214800644E-01      4.338995191328E-02
   18.500000      1.039007578241E-01      4.143127828321E-02
   18.600000      9.851257228252E-02      3.908743222374E-02
   18.700000      9.325166414003E-02      3.677618169139E-02
   18.800000      8.903190210004E-02      3.484542087094E-02
   18.900000      8.640993109260E-02      3.348882273260E-02
   19.000000      8.540136824920E-02      3.271476240998E-02
   19.100000      8.554310353732E-02      3.237727573524E-02
   19.200000      8.611849538199E-02      3.225503222615E-02
   19.300000      8.650752594120E-02      3.214710425378E-02
   19.400000      8.640363757560E-02      3.194915687907E-02
   19.500000      8.586827262401E-02      3.168214610159E-02
