# M=12, N=6, max=1, V0=0.0, V=-0.25, PBC
#  time (tJ)                 S₁(n=1)                 S₂(n=1)
    0.000000     -4.440892098501E-16      1.554312234475E-15
    0.100000      1.141891835611E-03      2.290519788581E-04
    0.200000      3.767956935004E-03      8.735406859088E-04
    0.300000      7.159674982899E-03      1.815798951988E-03
    0.400000      1.070735470883E-02      2.891235479020E-03
    0.500000      1.390009939391E-02      3.926297728161E-03
    0.600000      1.637304040142E-02      4.776007017531E-03
    0.700000      1.793837517209E-02      5.351446639072E-03
    0.800000      1.858830533144E-02      5.631065509461E-03
    0.900000      1.846992097595E-02      5.654667567271E-03
    1.000000      1.783815810926E-02      5.503820656377E-03
    1.100000      1.699667491089E-02      5.275652518484E-03
    1.200000      1.623516775911E-02      5.057792236337E-03
    1.300000      1.575583894585E-02      4.910633802532E-03
    1.400000      1.561653212191E-02      4.859979071665E-03
    1.500000      1.576748301604E-02      4.899676102234E-03
    1.600000      1.610643458772E-02      5.001228901636E-03
    1.700000      1.651421757043E-02      5.126173394326E-03
    1.800000      1.688318519942E-02      5.237339784054E-03
    1.900000      1.713476235734E-02      5.306491762925E-03
    2.000000      1.722399425579E-02      5.317542668887E-03
    2.100000      1.713487875578E-02      5.265953268431E-03
    2.200000      1.687229333920E-02      5.155657761964E-03
    2.300000      1.645462382648E-02      4.994944709991E-03
    2.400000      1.590826979528E-02      4.792405701282E-03
    2.500000      1.526231684055E-02      4.553696677228E-03
    2.600000      1.453680284908E-02      4.279651194784E-03
    2.700000      1.372015228729E-02      3.966234842856E-03
    2.800000      1.276523075600E-02      3.606746010615E-03
    2.900000      1.161981838748E-02      3.196326678602E-03
    3.000000      1.025946421657E-02      2.738161895350E-03
    3.100000      8.713932927891E-03      2.249869814923E-03
    3.200000      7.089690749189E-03      1.767876603129E-03
    3.300000      5.584651191596E-03      1.347452097536E-03
    3.400000      4.484404179514E-03      1.056825373704E-03
    3.500000      4.113172375199E-03      9.653629651500E-04
    3.600000      4.691881795151E-03      1.127776327867E-03
    3.700000      6.200370613237E-03      1.568078004926E-03
    3.800000      8.463037499401E-03      2.267850759477E-03
    3.900000      1.122915836332E-02      3.162886069739E-03
    4.000000      1.417711838646E-02      4.150367568577E-03
    4.100000      1.694326503138E-02      5.105975768362E-03
    4.200000      1.919382442946E-02      5.907386001792E-03
    4.300000      2.068563492945E-02      6.458544421319E-03
    4.400000      2.130096022590E-02      6.708564320109E-03
    4.500000      2.106015528537E-02      6.660358203599E-03
    4.600000      2.011238844287E-02      6.366898093358E-03
    4.700000      1.870590468796E-02      5.916444598463E-03
    4.800000      1.714237768150E-02      5.411104594284E-03
    4.900000      1.572144316353E-02      4.944681608320E-03
    5.000000      1.467959755715E-02      4.585470999138E-03
    5.100000      1.413177856207E-02      4.367609484011E-03
    5.200000      1.405335016859E-02      4.291617029306E-03
    5.300000      1.432726172169E-02      4.331964471611E-03
    5.400000      1.480526232047E-02      4.447824442716E-03
    5.500000      1.534341155956E-02      4.593091383102E-03
    5.600000      1.581534046920E-02      4.723130046546E-03
    5.700000      1.611274086142E-02      4.797832664255E-03
    5.800000      1.614079660973E-02      4.782481804908E-03
    5.900000      1.581637284717E-02      4.648803793063E-03
    6.000000      1.507490410882E-02      4.378096289406E-03
    6.100000      1.388706011413E-02      3.966691606447E-03
    6.200000      1.228074479979E-02      3.432068782057E-03
    6.300000      1.036059548391E-02      2.816624607314E-03
    6.400000      8.316908160972E-03      2.186161605505E-03
    6.500000      6.417393747509E-03      1.621655411147E-03
    6.600000      4.974743741222E-03      1.205273595644E-03
    6.700000      4.277474047182E-03      1.003959320419E-03
    6.800000      4.482957487923E-03      1.055184546312E-03
    6.900000      5.560979473991E-03      1.359137437997E-03
    7.000000      7.331593714044E-03      1.879695489413E-03
    7.100000      9.521601579101E-03      2.553731089604E-03
    7.200000      1.184293507676E-02      3.305641106129E-03
    7.300000      1.405716249922E-02      4.062480609325E-03
    7.400000      1.600317188718E-02      4.765266015574E-03
    7.500000      1.759922123664E-02      5.373783979058E-03
    7.600000      1.882807960635E-02      5.864867777282E-03
    7.700000      1.971016601746E-02      6.226526805067E-03
    7.800000      2.026640106389E-02      6.451588726410E-03
    7.900000      2.048465862545E-02      6.534184746851E-03
    8.000000      2.032774887814E-02      6.470696219973E-03
    8.100000      1.977203281403E-02      6.264468638094E-03
    8.200000      1.883801765339E-02      5.931687464249E-03
    8.300000      1.760650050308E-02      5.505090578590E-03
    8.400000      1.622056846009E-02      5.032927223050E-03
    8.500000      1.487030959849E-02      4.572416107919E-03
    8.600000      1.375339133892E-02      4.179124283618E-03
    8.700000      1.301142068421E-02      3.895309988719E-03
    8.800000      1.268577990584E-02      3.740738463481E-03
    8.900000      1.272786197283E-02      3.708671163765E-03
    9.000000      1.302593398917E-02      3.768028300257E-03
    9.100000      1.342937210798E-02      3.870823912252E-03
    9.200000      1.377642808330E-02      3.962573573252E-03
