# M=10, N=5, V0=0.0, V=0.15, PBC
#  time (tJ)                       0                       1                       2                       3                       4                       5                       6                       7                       8                       9
    0.000000      5.000000000000E-01      1.452786404500E-01      2.500000000000E-01      2.347213595500E-01      2.500000000000E-01      2.400000000000E-01      2.500000000000E-01      2.347213595500E-01      2.500000000000E-01      1.452786404500E-01
    0.100000      5.000000000000E-01      1.449876381623E-01      2.504273981428E-01      2.345636369074E-01      2.500481976390E-01      2.399462582970E-01      2.500481976390E-01      2.345636369074E-01      2.504273981428E-01      1.449876381623E-01
    0.200000      5.000000000000E-01      1.441768388756E-01      2.516003571942E-01      2.341415694186E-01      2.501890040330E-01      2.397844609572E-01      2.501890040330E-01      2.341415694186E-01      2.516003571942E-01      1.441768388756E-01
    0.300000      5.000000000000E-01      1.430170372100E-01      2.532225909411E-01      2.335894463333E-01      2.504132501982E-01      2.395153506348E-01      2.504132501982E-01      2.335894463333E-01      2.532225909411E-01      1.430170372100E-01
    0.400000      5.000000000000E-01      1.417446767245E-01      2.548950540766E-01      2.330751801289E-01      2.507112238254E-01      2.391477304893E-01      2.507112238254E-01      2.330751801289E-01      2.548950540766E-01      1.417446767245E-01
    0.500000      5.000000000000E-01      1.406039954826E-01      2.562266436028E-01      2.327395492926E-01      2.510760892497E-01      2.387074447447E-01      2.510760892497E-01      2.327395492926E-01      2.562266436028E-01      1.406039954826E-01
    0.600000      5.000000000000E-01      1.397902621663E-01      2.569374039779E-01      2.326476408477E-01      2.515022154796E-01      2.382449550571E-01      2.515022154796E-01      2.326476408477E-01      2.569374039779E-01      1.397902621663E-01
    0.700000      5.000000000000E-01      1.394090155436E-01      2.569242194962E-01      2.327705435473E-01      2.519778469162E-01      2.378367489935E-01      2.519778469162E-01      2.327705435473E-01      2.569242194962E-01      1.394090155436E-01
    0.800000      5.000000000000E-01      1.394607918195E-01      2.562724013029E-01      2.330030112799E-01      2.524756766168E-01      2.375762379617E-01      2.524756766168E-01      2.330030112799E-01      2.562724013029E-01      1.394607918195E-01
    0.900000      5.000000000000E-01      1.398530158331E-01      2.552144610879E-01      2.332086786401E-01      2.529475450183E-01      2.375525988412E-01      2.529475450183E-01      2.332086786401E-01      2.552144610879E-01      1.398530158331E-01
    1.000000      5.000000000000E-01      1.404331360036E-01      2.540533679151E-01      2.332742109443E-01      2.533288044847E-01      2.378209613045E-01      2.533288044847E-01      2.332742109443E-01      2.540533679151E-01      1.404331360036E-01
    1.100000      5.000000000000E-01      1.410320066863E-01      2.530764847627E-01      2.331514012818E-01      2.535537067787E-01      2.383728009811E-01      2.535537067787E-01      2.331514012818E-01      2.530764847627E-01      1.410320066863E-01
    1.200000      5.000000000000E-01      1.415052294715E-01      2.524858900684E-01      2.328721938300E-01      2.535773100644E-01      2.391187531313E-01      2.535773100644E-01      2.328721938300E-01      2.524858900684E-01      1.415052294715E-01
    1.300000      5.000000000000E-01      1.417625532201E-01      2.523621432342E-01      2.325330043192E-01      2.533948512709E-01      2.398948959112E-01      2.533948512709E-01      2.325330043192E-01      2.523621432342E-01      1.417625532201E-01
    1.400000      5.000000000000E-01      1.417802212999E-01      2.526657231900E-01      2.322566087535E-01      2.530489335147E-01      2.404970264837E-01      2.530489335147E-01      2.322566087535E-01      2.526657231900E-01      1.417802212999E-01
    1.500000      5.000000000000E-01      1.415964776208E-01      2.532683129143E-01      2.321475311081E-01      2.526191010087E-01      2.407371546962E-01      2.526191010087E-01      2.321475311081E-01      2.532683129143E-01      1.415964776208E-01
    1.600000      5.000000000000E-01      1.412945775653E-01      2.539988167271E-01      2.322576503442E-01      2.521958843576E-01      2.405061420116E-01      2.521958843576E-01      2.322576503442E-01      2.539988167271E-01      1.412945775653E-01
    1.700000      5.000000000000E-01      1.409795948340E-01      2.546881529669E-01      2.325730651069E-01      2.518488468273E-01      2.398206805297E-01      2.518488468273E-01      2.325730651069E-01      2.546881529669E-01      1.409795948340E-01
    1.800000      5.000000000000E-01      1.407550207415E-01      2.552015034728E-01      2.330240771528E-01      2.516019163851E-01      2.388349644956E-01      2.516019163851E-01      2.330240771528E-01      2.552015034728E-01      1.407550207415E-01
    1.900000      5.000000000000E-01      1.407033563767E-01      2.554539894465E-01      2.335115334359E-01      2.514272157900E-01      2.378078099017E-01      2.514272157900E-01      2.335115334359E-01      2.554539894465E-01      1.407033563767E-01
    2.000000      5.000000000000E-01      1.408726868006E-01      2.554123641260E-01      2.339380176427E-01      2.512612093040E-01      2.370314442533E-01      2.512612093040E-01      2.339380176427E-01      2.554123641260E-01      1.408726868006E-01
    2.100000      5.000000000000E-01      1.412695339435E-01      2.550888564576E-01      2.342327833068E-01      2.510373282432E-01      2.367429960978E-01      2.510373282432E-01      2.342327833068E-01      2.550888564576E-01      1.412695339435E-01
    2.200000      5.000000000000E-01      1.418575399498E-01      2.545330873427E-01      2.343638400535E-01      2.507216099007E-01      2.370478455067E-01      2.507216099007E-01      2.343638400535E-01      2.545330873427E-01      1.418575399498E-01
    2.300000      5.000000000000E-01      1.425615803674E-01      2.538250560913E-01      2.343366630393E-01      2.503358491402E-01      2.378817027236E-01      2.503358491402E-01      2.343366630393E-01      2.538250560913E-01      1.425615803674E-01
    2.400000      5.000000000000E-01      1.432771980735E-01      2.530686053564E-01      2.341838124667E-01      2.499574730610E-01      2.390258220847E-01      2.499574730610E-01      2.341838124667E-01      2.530686053564E-01      1.432771980735E-01
    2.500000      5.000000000000E-01      1.438851841778E-01      2.523825221783E-01      2.339515949082E-01      2.496949488678E-01      2.401714997358E-01      2.496949488678E-01      2.339515949082E-01      2.523825221783E-01      1.438851841778E-01
    2.600000      5.000000000000E-01      1.442703870118E-01      2.518866025696E-01      2.336886934867E-01      2.496479331895E-01      2.410127674847E-01      2.496479331895E-01      2.336886934867E-01      2.518866025696E-01      1.442703870118E-01
    2.700000      5.000000000000E-01      1.443425241578E-01      2.516823889690E-01      2.334387714121E-01      2.498680561569E-01      2.413365186085E-01      2.498680561569E-01      2.334387714121E-01      2.516823889690E-01      1.443425241578E-01
    2.800000      5.000000000000E-01      1.440554170790E-01      2.518316197619E-01      2.332362858498E-01      2.503362846072E-01      2.410807854041E-01      2.503362846072E-01      2.332362858498E-01      2.518316197619E-01      1.440554170790E-01
    2.900000      5.000000000000E-01      1.434203343054E-01      2.523380478094E-01      2.331035488724E-01      2.509661860560E-01      2.403437659137E-01      2.509661860560E-01      2.331035488724E-01      2.523380478094E-01      1.434203343054E-01
    3.000000      5.000000000000E-01      1.425095439207E-01      2.531388887145E-01      2.330477535364E-01      2.516319518923E-01      2.393437238722E-01      2.516319518923E-01      2.330477535364E-01      2.531388887145E-01      1.425095439207E-01
    3.100000      5.000000000000E-01      1.414478787920E-01      2.541103293210E-01      2.330584560199E-01      2.522101613702E-01      2.383463489937E-01      2.522101613702E-01      2.330584560199E-01      2.541103293210E-01      1.414478787920E-01
    3.200000      5.000000000000E-01      1.403927751601E-01      2.550878333739E-01      2.331075304378E-01      2.526190514734E-01      2.375856191095E-01      2.526190514734E-01      2.331075304378E-01      2.550878333739E-01      1.403927751601E-01
    3.300000      5.000000000000E-01      1.395061484822E-01      2.558976924141E-01      2.331537826208E-01      2.528404966984E-01      2.372037595688E-01      2.528404966984E-01      2.331537826208E-01      2.558976924141E-01      1.395061484822E-01
    3.400000      5.000000000000E-01      1.389237721005E-01      2.563928266548E-01      2.331529333530E-01      2.529171579343E-01      2.372266199151E-01      2.529171579343E-01      2.331529333530E-01      2.563928266547E-01      1.389237721005E-01
    3.500000      5.000000000000E-01      1.387288180096E-01      2.564843341618E-01      2.330712115182E-01      2.529271539803E-01      2.375769646602E-01      2.529271539803E-01      2.330712115182E-01      2.564843341618E-01      1.387288180096E-01
    3.600000      5.000000000000E-01      1.389355649356E-01      2.561611298549E-01      2.328985586369E-01      2.529470857304E-01      2.381153216843E-01      2.529470857304E-01      2.328985586369E-01      2.561611298549E-01      1.389355649356E-01
    3.700000      5.000000000000E-01      1.394871032879E-01      2.554928880936E-01      2.326566056353E-01      2.530180868834E-01      2.386906321994E-01      2.530180868834E-01      2.326566056353E-01      2.554928880936E-01      1.394871032879E-01
    3.800000      5.000000000000E-01      1.402677135319E-01      2.546155355361E-01      2.323976827261E-01      2.531276427158E-01      2.391828509801E-01      2.531276427158E-01      2.323976827261E-01      2.546155355361E-01      1.402677135319E-01
    3.900000      5.000000000000E-01      1.411272595007E-01      2.537026343142E-01      2.321938456102E-01      2.532133979183E-01      2.395257253132E-01      2.532133979183E-01      2.321938456102E-01      2.537026343142E-01      1.411272595007E-01
    4.000000      5.000000000000E-01      1.419122422946E-01      2.529291397675E-01      2.321182406135E-01      2.531868709469E-01      2.397070127549E-01      2.531868709469E-01      2.321182406135E-01      2.529291397675E-01      1.419122422946E-01
    4.100000      5.000000000000E-01      1.424967361923E-01      2.524355316332E-01      2.322238551803E-01      2.529680566646E-01      2.397516406593E-01      2.529680566646E-01      2.322238551803E-01      2.524355316332E-01      1.424967361923E-01
    4.200000      5.000000000000E-01      1.428065721110E-01      2.522999670117E-01      2.325258528487E-01      2.525186018207E-01      2.396980124157E-01      2.525186018207E-01      2.325258528487E-01      2.522999670117E-01      1.428065721110E-01
    4.300000      5.000000000000E-01      1.428317577690E-01      2.525240937657E-01      2.329929213856E-01      2.518622813908E-01      2.395778913777E-01      2.518622813908E-01      2.329929213856E-01      2.525240937657E-01      1.428317577690E-01
    4.400000      5.000000000000E-01      1.426248013693E-01      2.530350475217E-01      2.335506653755E-01      2.510860500564E-01      2.394068713543E-01      2.510860500564E-01      2.335506653755E-01      2.530350475217E-01      1.426248013693E-01
