# M=16, N=8, max=1, V0=0.0, V=-0.25, PBC
#  time (tJ)                 S₁(n=4)                 S₂(n=4)
    0.000000      6.217248937901E-15     -2.664535259100E-15
    0.100000      2.626638228044E-03      5.175083510807E-04
    0.200000      8.694493383715E-03      1.974204822364E-03
    0.300000      1.656342526876E-02      4.105871485518E-03
    0.400000      2.483046120752E-02      6.543020712950E-03
    0.500000      3.231215843673E-02      8.896012209483E-03
    0.600000      3.815701606448E-02      1.083890880916E-02
    0.700000      4.192037574729E-02      1.217063189278E-02
    0.800000      4.357385631504E-02      1.283997122330E-02
    0.900000      4.344932702183E-02      1.293219663779E-02
    1.000000      4.213124906419E-02      1.262570447395E-02
    1.100000      4.031362020693E-02      1.213415276046E-02
    1.200000      3.863775191371E-02      1.165121876746E-02
    1.300000      3.754905105830E-02      1.131161728679E-02
    1.400000      3.719645151380E-02      1.117511790993E-02
    1.500000      3.749272097528E-02      1.123263054923E-02
    1.600000      3.822398075106E-02      1.142751522916E-02
    1.700000      3.910643623045E-02      1.168266656175E-02
    1.800000      3.986379630990E-02      1.192478276204E-02
    1.900000      4.032004935525E-02      1.210047608623E-02
    2.000000      4.041289800793E-02      1.218282591072E-02
    2.100000      4.017847184905E-02      1.217008315303E-02
    2.200000      3.972500954238E-02      1.207969353780E-02
    2.300000      3.921174406008E-02      1.194067676838E-02
    2.400000      3.879043602476E-02      1.178634772854E-02
    2.500000      3.855066233814E-02      1.164820144610E-02
    2.600000      3.850799287728E-02      1.155104731544E-02
    2.700000      3.862136375034E-02      1.150929707594E-02
    2.800000      3.882980448235E-02      1.152449866130E-02
    2.900000      3.907329440657E-02      1.158446372794E-02
    3.000000      3.930454746293E-02      1.166440172024E-02
    3.100000      3.949200647712E-02      1.173021217131E-02
    3.200000      3.959076793686E-02      1.174353386237E-02
    3.300000      3.948515598364E-02      1.166752407033E-02
    3.400000      3.904186403078E-02      1.147197897817E-02
    3.500000      3.817080380082E-02      1.113658367888E-02
    3.600000      3.683715878779E-02      1.065181959097E-02
    3.700000      3.505081550600E-02      1.001806096734E-02
    3.800000      3.284295239746E-02      9.244179289809E-03
    3.900000      3.024792757337E-02      8.347141113716E-03
    4.000000      2.730555663183E-02      7.353520017474E-03
    4.100000      2.408751820643E-02      6.302769770162E-03
    4.200000      2.072948753744E-02      5.250955322157E-03
    4.300000      1.745976319908E-02      4.272857004599E-03
    4.400000      1.461691271618E-02      3.460251917129E-03
    4.500000      1.262820714531E-02      2.914814237880E-03
    4.600000      1.191565682613E-02      2.735333275968E-03
    4.700000      1.277552686175E-02      3.000551897976E-03
    4.800000      1.529399646194E-02      3.750529549078E-03
    4.900000      1.931330850279E-02      4.970640748514E-03
    5.000000      2.446713903972E-02      6.582722978927E-03
    5.100000      3.024416118229E-02      8.447151690576E-03
    5.200000      3.605191869715E-02      1.037764611496E-02
    5.300000      4.129454777697E-02      1.216768693066E-02
    5.400000      4.545454063611E-02      1.362424463009E-02
    5.500000      4.816105414945E-02      1.460199077206E-02
    5.600000      4.924097107536E-02      1.503014705234E-02
    5.700000      4.874634670749E-02      1.492513417562E-02
    5.800000      4.695004815529E-02      1.438520141160E-02
    5.900000      4.430409407531E-02      1.356763501190E-02
    6.000000      4.136410283598E-02      1.265381305314E-02
    6.100000      3.868606463082E-02      1.181087562207E-02
    6.200000      3.670298132460E-02      1.115986861481E-02
    6.300000      3.561122138031E-02      1.075833614212E-02
    6.400000      3.535016433541E-02      1.060092596377E-02
    6.500000      3.569197979201E-02      1.063602286478E-02
    6.600000      3.636178625506E-02      1.079160371699E-02
    6.700000      3.713772227042E-02      1.100107982122E-02
    6.800000      3.789673557423E-02      1.122069310124E-02
    6.900000      3.859878691769E-02      1.143373651413E-02
    7.000000      3.926709323420E-02      1.164207647327E-02
    7.100000      3.993977261646E-02      1.185020086506E-02
    7.200000      4.060494965190E-02      1.204952661967E-02
    7.300000      4.116484147573E-02      1.221009955284E-02
    7.400000      4.145133291099E-02      1.228346502417E-02
    7.500000      4.128270415112E-02      1.221578911005E-02
    7.600000      4.053125655953E-02      1.196612111697E-02
    7.700000      3.917400253405E-02      1.152258015076E-02
    7.800000      3.731181102428E-02      1.090994956255E-02
    7.900000      3.515093435346E-02      1.018534536678E-02
    8.000000      3.294720206608E-02      9.423061211571E-03
    8.100000      3.091951076104E-02      8.693714607528E-03
    8.200000      2.917631975187E-02      8.044931387102E-03
    8.300000      2.770984285549E-02      7.490250462110E-03
    8.400000      2.641998919789E-02      7.009977690311E-03
    8.500000      2.515324028835E-02      6.563532174157E-03
    8.600000      2.376686384765E-02      6.108978863449E-03
    8.700000      2.219321382914E-02      5.623266031966E-03
    8.800000      2.048487831389E-02      5.116801410816E-03
    8.900000      1.883106578910E-02      4.638135275286E-03
    9.000000      1.753391381466E-02      4.267708168977E-03
    9.100000      1.693113474502E-02      4.102660786608E-03
    9.200000      1.732575856305E-02      4.236661514860E-03
    9.300000      1.892264380964E-02      4.739258449686E-03
    9.400000      2.176465210293E-02      5.638691389899E-03
    9.500000      2.570566416183E-02      6.910996757007E-03
    9.600000      3.043597966222E-02      8.477112651093E-03
    9.700000      3.553201430007E-02      1.020873017980E-02
    9.800000      4.050760878496E-02      1.194272597796E-02
    9.900000      4.487154301484E-02      1.350292556009E-02
   10.000000      4.819495257656E-02      1.472657720706E-02
   10.100000      5.017291313639E-02      1.549141659627E-02
   10.200000      5.067248747045E-02      1.573803578317E-02
   10.300000      4.975790724125E-02      1.548209848875E-02
   10.400000      4.768509118228E-02      1.481234207251E-02
   10.500000      4.486243891380E-02      1.387337159543E-02
   10.600000      4.178200183435E-02      1.283632710066E-02
   10.700000      3.892594029493E-02      1.186427375144E-02
   10.800000      3.666909100853E-02      1.108115032871E-02
   10.900000      3.521312021137E-02      1.055236252524E-02
   11.000000      3.457624984064E-02      1.028167622314E-02
   11.100000      3.462072866141E-02      1.022404179787E-02
   11.200000      3.510917233627E-02      1.030908157701E-02
   11.300000      3.579133428781E-02      1.046690453095E-02
   11.400000      3.647471809540E-02      1.064774254777E-02
   11.500000      3.708513363283E-02      1.082965798734E-02
   11.600000      3.765247884534E-02      1.101320652693E-02
   11.700000      3.824945833261E-02      1.120671766376E-02
   11.800000      3.891549452883E-02      1.140902987179E-02
   11.900000      3.959298799466E-02      1.159701109610E-02
   12.000000      4.011101651444E-02      1.172298707022E-02
   12.100000      4.024395452307E-02      1.172326496989E-02
   12.200000      3.978344950605E-02      1.153481393803E-02
   12.300000      3.859519680645E-02      1.111434075090E-02
   12.400000      3.665361901459E-02      1.045338662923E-02
   12.500000      3.405232342669E-02      9.584694220813E-03
   12.600000      3.099367631709E-02      8.578151700309E-03
   12.700000      2.775791698916E-02      7.527885559602E-03
   12.800000      2.465925832431E-02      6.534431953218E-03
   12.900000      2.200225204286E-02      5.686782400523E-03
