# M=20, N=10, V0=0.0, V=-0.25, PBC
#  time (tJ)                 S₁(n=5)                 S₂(n=5)
    0.000000     -1.865174681370E-14      0.000000000000E+00
    0.100000      3.177693880057E-03      6.256135108149E-04
    0.200000      1.052131139424E-02      2.386929705204E-03
    0.300000      2.005044915223E-02      4.965409472479E-03
    0.400000      3.007162611489E-02      7.915542997959E-03
    0.500000      3.915620112117E-02      1.076738115149E-02
    0.600000      4.627564767422E-02      1.312752220205E-02
    0.700000      5.089162809433E-02      1.475272704431E-02
    0.800000      5.296704928216E-02      1.557998933318E-02
    0.900000      5.289802756119E-02      1.571039430203E-02
    1.000000      5.138333541897E-02      1.535698271294E-02
    1.100000      4.925253148102E-02      1.477527735817E-02
    1.200000      4.727088615012E-02      1.419710506198E-02
    1.300000      4.596363314152E-02      1.378407261135E-02
    1.400000      4.552212601648E-02      1.360869074235E-02
    1.500000      4.585164552675E-02      1.366188776465E-02
    1.600000      4.667914143852E-02      1.387856307843E-02
    1.700000      4.767154595194E-02      1.416975814369E-02
    1.800000      4.855010034337E-02      1.445113955454E-02
    1.900000      4.914600680828E-02      1.466148577477E-02
    2.000000      4.940300229406E-02      1.476970128357E-02
    2.100000      4.933718587851E-02      1.477268073295E-02
    2.200000      4.901029134639E-02      1.468809246161E-02
    2.300000      4.851101180163E-02      1.454587582728E-02
    2.400000      4.794278354597E-02      1.438075997961E-02
    2.500000      4.741172165193E-02      1.422646849352E-02
    2.600000      4.700807941683E-02      1.411126316038E-02
    2.700000      4.679324137648E-02      1.405434927014E-02
    2.800000      4.680606139586E-02      1.406315275727E-02
    2.900000      4.706473929982E-02      1.413206336015E-02
    3.000000      4.754134685474E-02      1.424343663820E-02
    3.100000      4.812910115872E-02      1.437124905151E-02
    3.200000      4.867245273042E-02      1.448693854229E-02
    3.300000      4.903393813043E-02      1.456604068379E-02
    3.400000      4.913457903228E-02      1.459372252136E-02
    3.500000      4.897066575156E-02      1.456753290051E-02
    3.600000      4.861311267618E-02      1.449659930476E-02
    3.700000      4.818801460970E-02      1.439772362635E-02
    3.800000      4.783157116614E-02      1.428981132674E-02
    3.900000      4.761816118263E-02      1.418838995404E-02
    4.000000      4.752607122609E-02      1.410157688109E-02
    4.100000      4.748845071289E-02      1.402805427085E-02
    4.200000      4.743330712603E-02      1.395686154869E-02
    4.300000      4.729284712389E-02      1.386844744177E-02
    4.400000      4.700272510858E-02      1.373647647031E-02
    4.500000      4.649507903351E-02      1.353016929372E-02
    4.600000      4.568826614502E-02      1.321722167223E-02
    4.700000      4.448834202918E-02      1.276742894714E-02
    4.800000      4.280628259506E-02      1.215701732352E-02
    4.900000      4.058034548969E-02      1.137343363286E-02
    5.000000      3.779560627462E-02      1.042009522608E-02
    5.100000      3.449677690204E-02      9.320445765097E-03
    5.200000      3.079607821341E-02      8.120623318229E-03
    5.300000      2.687958796773E-02      6.890079314925E-03
    5.400000      2.301840201884E-02      5.719534302937E-03
    5.500000      1.958396691229E-02      4.715723091764E-03
    5.600000      1.704426011817E-02      3.992559629229E-03
    5.700000      1.586835466714E-02      3.658770746695E-03
    5.800000      1.637324628377E-02      3.802774838944E-03
    5.900000      1.865645883620E-02      4.476535922265E-03
    6.000000      2.260079008255E-02      5.681062952491E-03
    6.100000      2.790510656291E-02      7.356810642087E-03
    6.200000      3.412063471494E-02      9.382149753432E-03
    6.300000      4.069755001220E-02      1.158212054799E-02
    6.400000      4.703910830470E-02      1.374788556811E-02
    6.500000      5.256360334592E-02      1.566493549103E-02
    6.600000      5.677469847664E-02      1.714569328834E-02
    6.700000      5.933176729092E-02      1.806037574414E-02
    6.800000      6.010369619359E-02      1.835945042364E-02
    6.900000      5.919305502480E-02      1.808216305370E-02
    7.000000      5.692434362205E-02      1.734835431507E-02
    7.100000      5.379524422795E-02      1.633457506493E-02
    7.200000      5.039514209934E-02      1.523938316524E-02
    7.300000      4.730115679485E-02      1.424556444995E-02
    7.400000      4.496993814791E-02      1.348796313701E-02
    7.500000      4.365287853506E-02      1.303423123930E-02
    7.600000      4.335782001452E-02      1.288238624457E-02
    7.700000      4.386877178810E-02      1.297452650375E-02
    7.800000      4.484137469894E-02      1.322172012410E-02
    7.900000      4.593658218061E-02      1.353226922269E-02
    8.000000      4.691339219463E-02      1.383512531949E-02
    8.100000      4.766370839096E-02      1.409231926030E-02
    8.200000      4.820304099267E-02      1.429819146234E-02
    8.300000      4.862541379670E-02      1.446767361776E-02
    8.400000      4.903299956372E-02      1.461937915846E-02
    8.500000      4.946826208324E-02      1.476060602971E-02
    8.600000      4.988854185546E-02      1.488009481977E-02
    8.700000      5.018687889286E-02      1.495102394884E-02
    8.800000      5.024023495034E-02      1.494254849022E-02
    8.900000      4.996296967713E-02      1.483477977483E-02
    9.000000      4.934688554012E-02      1.463073170597E-02
    9.100000      4.847770929271E-02      1.435992414353E-02
    9.200000      4.752194132740E-02      1.407158195183E-02
    9.300000      4.668443416747E-02      1.381946288073E-02
    9.400000      4.614598815611E-02      1.364371135066E-02
    9.500000      4.599610617836E-02      1.355644245077E-02
    9.600000      4.617423851824E-02      1.353646519942E-02
    9.700000      4.647236584852E-02      1.353513821805E-02
    9.800000      4.663026125706E-02      1.349115810204E-02
    9.900000      4.642957709194E-02      1.334878064930E-02
   10.000000      4.574642420654E-02      1.307287584701E-02
   10.100000      4.456549540498E-02      1.265572235050E-02
   10.200000      4.296042653309E-02      1.211389407778E-02
   10.300000      4.104910517504E-02      1.147754590665E-02
   10.400000      3.894264120439E-02      1.077727115620E-02
   10.500000      3.671207130279E-02      1.003437557639E-02
   10.600000      3.438285273924E-02      9.258694157853E-03
   10.700000      3.195277253350E-02      8.454716371705E-03
   10.800000      2.942769973226E-02      7.633158826141E-03
   10.900000      2.686867742196E-02      6.822703581939E-03
   11.000000      2.443445370651E-02      6.076398788144E-03
   11.100000      2.239583399329E-02      5.469286351340E-03
   11.200000      2.109497594625E-02      5.087285243971E-03
   11.300000      2.084401493268E-02      5.010708351924E-03
   11.400000      2.182161654806E-02      5.297600913828E-03
   11.500000      2.402731745461E-02      5.971706918398E-03
   11.600000      2.730634619824E-02      7.017692922763E-03
   11.700000      3.141509548678E-02      8.383450521729E-03
   11.800000      3.608093810284E-02      9.987149364390E-03
   11.900000      4.102941903012E-02      1.172602703570E-02
   12.000000      4.598303212711E-02      1.348471459091E-02
   12.100000      5.065144481078E-02      1.514256869553E-02
   12.200000      5.473156509949E-02      1.658105299191E-02
   12.300000      5.792493996207E-02      1.769282631504E-02
   12.400000      5.997617773719E-02      1.839345943668E-02
   12.500000      6.072140147316E-02      1.863486675860E-02
   12.600000      6.012887133942E-02      1.841743607091E-02
   12.700000      5.832280136323E-02      1.779655036883E-02
   12.800000      5.558273555993E-02      1.687956562923E-02
   12.900000      5.231633085144E-02      1.581151071346E-02
   13.000000      4.900695707585E-02      1.475116158273E-02
   13.100000      4.613769623481E-02      1.384247865085E-02
   13.200000      4.409809133833E-02      1.318838746214E-02
   13.300000      4.308860943316E-02      1.283371747237E-02
   13.400000      4.305905719241E-02      1.276177863789E-02
   13.500000      4.374380209243E-02      1.290530436972E-02
   13.600000      4.478123232956E-02      1.316852689170E-02
   13.700000      4.582972265034E-02      1.345419650661E-02
   13.800000      4.664797404992E-02      1.368824973204E-02
   13.900000      4.713371472031E-02      1.383579917370E-02
   14.000000      4.732183611793E-02      1.390475845182E-02
   14.100000      4.735641729642E-02      1.393688894325E-02
   14.200000      4.744323374139E-02      1.398938590977E-02
   14.300000      4.777882302398E-02      1.411247957485E-02
   14.400000      4.846755026052E-02      1.432940167290E-02
   14.500000      4.945827683156E-02      1.462433061796E-02
   14.600000      5.054519603805E-02      1.494181201388E-02
   14.700000      5.143200392998E-02      1.519817569847E-02
   14.800000      5.181629234999E-02      1.530231961685E-02
   14.900000      5.146715266543E-02      1.518061493758E-02
   15.000000      5.028582581058E-02      1.479923431440E-02
   15.100000      4.834100523228E-02      1.417737865876E-02
   15.200000      4.587046587964E-02      1.338685820328E-02
   15.300000      4.324278563052E-02      1.253700382532E-02
   15.400000      4.087724396459E-02      1.174812055877E-02
   15.500000      3.912400461736E-02      1.112038913266E-02
   15.600000      3.813883282036E-02      1.070698929661E-02
   15.700000      3.784437663665E-02      1.049947183138E-02
   15.800000      3.796930662349E-02      1.043010592560E-02
   15.900000      3.812648074590E-02      1.039100382339E-02
   16.000000      3.792037039268E-02      1.026477964565E-02
   16.100000      3.705045879923E-02      9.957950761513E-03
   16.200000      3.538520355010E-02      9.427457283995E-03
   16.300000      3.299614445415E-02      8.692930927242E-03
   16.400000      3.014824121184E-02      7.831981057706E-03
   16.500000      2.724790625411E-02      6.961152375676E-03
   16.600000      2.475466508888E-02      6.209382121477E-03
   16.700000      2.307586772608E-02      5.692263777939E-03
   16.800000      2.248449707513E-02      5.493851084939E-03
   16.900000      2.309917160095E-02      5.659005367280E-03
   17.000000      2.490180368152E-02      6.195099610970E-03
   17.100000      2.775799403981E-02      7.078963994133E-03
   17.200000      3.145300960558E-02      8.264300865361E-03
   17.300000      3.573812652159E-02      9.686362187399E-03
   17.400000      4.035153542840E-02      1.126348944964E-02
   17.500000      4.501502668361E-02      1.289775413126E-02
   17.600000      4.942809532728E-02      1.447817742189E-02
   17.700000      5.328079583835E-02      1.588928521381E-02
   17.800000      5.629549016634E-02      1.702536235306E-02
   17.900000      5.827711647420E-02      1.780773729016E-02
   18.000000      5.915174107712E-02      1.820011437710E-02
   18.100000      5.898392171349E-02      1.821650952860E-02
   18.200000      5.796749100328E-02      1.791813675868E-02
   18.300000      5.638865125883E-02      1.739908286542E-02
   18.400000      5.456468845590E-02      1.676447456488E-02
   18.500000      5.276889044018E-02      1.610754486119E-02
   18.600000      5.116413508120E-02      1.549243821629E-02
   18.700000      4.978080968557E-02      1.494756110227E-02
   18.800000      4.855735205386E-02      1.447057479558E-02
   18.900000      4.740462910460E-02      1.404216837267E-02
   19.000000      4.626083699920E-02      1.364300609500E-02
   19.100000      4.512639540890E-02      1.326763495237E-02
   19.200000      4.407205694307E-02      1.293072967362E-02
   19.300000      4.322385972421E-02      1.266411071273E-02
   19.400000      4.273498774843E-02      1.250631299905E-02
   19.500000      4.273782927158E-02      1.248893590347E-02
   19.600000      4.329240719708E-02      1.262479694979E-02
   19.700000      4.434428037618E-02      1.290189756099E-02
   19.800000      4.572826719533E-02      1.328487515479E-02
   19.900000      4.723541309539E-02      1.372287927597E-02
   20.000000      4.866747984255E-02      1.416067252119E-02
   20.100000      4.986670804961E-02      1.454894254158E-02
   20.200000      5.072931364114E-02      1.485051860987E-02
   20.300000      5.120441228291E-02      1.504105706919E-02
   20.400000      5.127986957554E-02      1.510504958979E-02
   20.500000      5.096027187603E-02      1.502986983212E-02
   20.600000      5.024357339155E-02      1.480134309557E-02
   20.700000      4.910221695476E-02      1.440371555252E-02
   20.800000      4.748386618914E-02      1.382509086471E-02
   20.900000      4.535122904547E-02      1.306698860882E-02
   21.000000      4.273609237783E-02      1.215452079501E-02
   21.100000      3.977498727367E-02      1.114264026021E-02
   21.200000      3.671502944972E-02      1.011452923324E-02
   21.300000      3.388306113934E-02      9.170430395248E-03
   21.400000      3.161259649020E-02      8.408406480096E-03
   21.500000      3.014899126759E-02      7.901569594098E-03
   21.600000      2.958454262598E-02      7.678172796695E-03
   21.700000      2.983377539769E-02      7.710922608251E-03
   21.800000      3.063529990773E-02      7.919860147550E-03
   21.900000      3.160671767281E-02      8.189649269278E-03
   22.000000      3.235135493774E-02      8.398012301329E-03
   22.100000      3.256264675329E-02      8.448517798305E-03
   22.200000      3.210145805553E-02      8.299074863285E-03
   22.300000      3.103828991332E-02      7.978064373668E-03
   22.400000      2.965371874035E-02      7.583047125228E-03
   22.500000      2.839548054582E-02      7.261596196694E-03
   22.600000      2.779666423612E-02      7.178587793982E-03
   22.700000      2.836873833282E-02      7.477800701868E-03
   22.800000      3.047501042137E-02      8.246980564078E-03
   22.900000      3.418885780301E-02      9.494455319248E-03
   23.000000      3.920222308671E-02      1.114245017808E-02
   23.100000      4.491404702415E-02      1.303832025621E-02
   23.200000      5.062955291329E-02      1.498094367016E-02
   23.300000      5.570180403702E-02      1.675633931793E-02
   23.400000      5.962020293030E-02      1.817483055627E-02
   23.500000      6.206481828719E-02      1.910210665815E-02
   23.600000      6.292739213112E-02      1.947827608013E-02
   23.700000      6.229978610048E-02      1.932197735346E-02
   23.800000      6.043611374217E-02      1.872003748518E-02
   23.900000      5.770043555078E-02      1.780620043117E-02
   24.000000      5.451167591869E-02      1.673440516569E-02
   24.100000      5.129188955145E-02      1.565259396343E-02
   24.200000      4.841628251201E-02      1.468206441326E-02
   24.300000      4.616392540858E-02      1.390530443994E-02
   24.400000      4.467602368179E-02      1.336273181267E-02
   24.500000      4.394183652025E-02      1.305658178127E-02
   24.600000      4.384389609375E-02      1.295898543214E-02
   24.700000      4.421537182228E-02      1.302130972894E-02
   24.800000      4.487618623451E-02      1.318286859761E-02
   24.900000      4.564782017942E-02      1.337857086159E-02
   25.000000      4.635576920014E-02      1.354621519135E-02
   25.100000      4.683788416532E-02      1.363439295573E-02
   25.200000      4.696783814732E-02      1.361114329595E-02
   25.300000      4.669014646503E-02      1.347198948736E-02
   25.400000      4.605072980863E-02      1.324458420324E-02
   25.500000      4.520877257076E-02      1.298680448949E-02
   25.600000      4.442112252298E-02      1.277629019212E-02
   25.700000      4.399395710513E-02      1.269195123338E-02
   25.800000      4.419519983680E-02      1.279105529379E-02
   25.900000      4.512247552995E-02      1.308797916374E-02
   26.000000      4.661331632700E-02      1.354148137518E-02
   26.100000      4.830879266591E-02      1.405582403138E-02
   26.200000      4.975829970437E-02      1.449739244779E-02
   26.300000      5.052224460246E-02      1.472365221060E-02
   26.400000      5.026331313495E-02      1.461701088079E-02
   26.500000      4.881190501755E-02      1.411411778343E-02
   26.600000      4.619633347511E-02      1.322228463559E-02
   26.700000      4.263458719709E-02      1.201870565776E-02
   26.800000      3.849092046153E-02      1.063348803657E-02
   26.900000      3.420599526222E-02      9.222182078308E-03
   27.000000      3.022170686556E-02      7.935922718701E-03
   27.100000      2.692859393544E-02      6.896841195248E-03
   27.200000      2.463463633606E-02      6.183567712938E-03
   27.300000      2.353001789526E-02      5.827732976079E-03
   27.400000      2.362484305857E-02      5.818972849536E-03
   27.500000      2.473518647712E-02      6.114277324595E-03
   27.600000      2.658257946525E-02      6.647981287954E-03
   27.700000      2.887610165299E-02      7.340653813372E-03
   27.800000      3.134531777784E-02      8.107321835198E-03
   27.900000      3.374682691099E-02      8.866583147566E-03
   28.000000      3.587545600854E-02      9.551605481998E-03
   28.100000      3.759246149861E-02      1.012211240220E-02
   28.200000      3.885786215894E-02      1.057431187940E-02
   28.300000      3.975001581995E-02      1.094460481605E-02
   28.400000      4.046278506617E-02      1.130365992366E-02
   28.500000      4.127625959853E-02      1.174006457622E-02
   28.600000      4.250121759639E-02      1.233639118879E-02
   28.700000      4.440457274705E-02      1.314373917382E-02
   28.800000      4.711670143139E-02      1.416222822519E-02
   28.900000      5.050485204972E-02      1.533375694223E-02
   29.000000      5.415689490054E-02      1.654983305969E-02
   29.100000      5.756262375998E-02      1.767263161514E-02
   29.200000      6.026151299418E-02      1.856335719128E-02
   29.300000      6.192031218071E-02      1.910998869627E-02
   29.400000      6.236807214570E-02      1.924725013522E-02
   29.500000      6.159525147929E-02      1.896475253101E-02
   29.600000      5.972511426446E-02      1.830336255607E-02
   29.700000      5.697446442724E-02      1.734332557189E-02
   29.800000      5.361570707885E-02      1.618924091850E-02
   29.900000      4.994855866852E-02      1.495629109674E-02
   30.000000      4.628721433493E-02      1.375980661730E-02
   30.100000      4.296179823277E-02      1.270761053092E-02
   30.200000      4.031919686919E-02      1.189296763377E-02
   30.300000      3.869047666521E-02      1.138611062743E-02
   30.400000      3.829616743513E-02      1.122407057429E-02
   30.500000      3.914588865175E-02      1.140095340207E-02
   30.600000      4.099791980386E-02      1.186260164633E-02
   30.700000      4.342666543847E-02      1.250972990701E-02
   30.800000      4.594112320511E-02      1.321177832882E-02
   30.900000      4.808153630793E-02      1.383038965077E-02
   31.000000      4.949144699473E-02      1.424776339148E-02
   31.100000      4.997208433602E-02      1.439261123189E-02
   31.200000      4.951392286329E-02      1.425615999823E-02
   31.300000      4.829572001027E-02      1.389295788610E-02
   31.400000      4.664628895146E-02      1.340548069186E-02
   31.500000      4.497248603320E-02      1.291628556214E-02
   31.600000      4.366476159628E-02      1.253510391841E-02
   31.700000      4.299590189399E-02      1.232964726927E-02
   31.800000      4.302556153744E-02      1.230772844384E-02
   31.900000      4.355295490288E-02      1.241512482999E-02
   32.000000      4.419169301034E-02      1.254946427892E-02
   32.100000      4.450644826264E-02      1.258641048615E-02
   32.200000      4.412608588387E-02      1.241149156969E-02
   32.300000      4.282228424898E-02      1.194968552779E-02
   32.400000      4.055273115681E-02      1.118560589026E-02
   32.500000      3.746827682856E-02      1.016961601992E-02
   32.600000      3.388712013945E-02      9.008774266293E-03
   32.700000      3.024233242990E-02      7.845216652695E-03
   32.800000      2.700894558475E-02      6.827472038323E-03
   32.900000      2.461536447992E-02      6.081618260942E-03
   33.000000      2.335788999079E-02      5.688888135388E-03
   33.100000      2.335091805673E-02      5.674488337736E-03
   33.200000      2.451591408035E-02      6.009488056232E-03
   33.300000      2.659896948370E-02      6.624365670252E-03
   33.400000      2.924368431006E-02      7.429954045771E-03
   33.500000      3.211224907754E-02      8.339813543274E-03
   33.600000      3.496854915185E-02      9.287965932764E-03
   33.700000      3.770382841004E-02      1.023753196286E-02
   33.800000      4.031873045055E-02      1.117873223226E-02
   33.900000      4.287525892266E-02      1.211807770493E-02
   34.000000      4.543391856757E-02      1.306330151014E-02
   34.100000      4.799744547656E-02      1.400973707131E-02
   34.200000      5.048688465412E-02      1.493304406808E-02
   34.300000      5.276241194589E-02      1.579073978215E-02
   34.400000      5.466862726398E-02      1.653177845269E-02
   34.500000      5.608126112299E-02      1.711052458339E-02
   34.600000      5.694325420626E-02      1.749985649437E-02
   34.700000      5.728095746010E-02      1.769839465559E-02
   34.800000      5.719642889480E-02      1.772896984329E-02
   34.900000      5.683795045942E-02      1.762874990106E-02
   35.000000      5.634787356157E-02      1.743472326098E-02
   35.100000      5.579632386391E-02      1.717018739828E-02
   35.200000      5.514716146170E-02      1.683767336031E-02
   35.300000      5.428334109787E-02      1.642137918619E-02
   35.400000      5.306547546822E-02      1.589857493830E-02
   35.500000      5.139414438724E-02      1.525595115979E-02
   35.600000      4.926416196379E-02      1.450481286430E-02
   35.700000      4.679678411657E-02      1.368913373671E-02
   35.800000      4.423877009291E-02      1.288275786800E-02
   35.900000      4.192643175954E-02      1.217569364206E-02
   36.000000      4.021679053391E-02      1.165323079042E-02
   36.100000      3.938178137171E-02      1.137422013896E-02
   36.200000      3.950592817495E-02      1.135537233441E-02
   36.300000      4.045653397336E-02      1.156664595868E-02
   36.400000      4.194050858267E-02      1.193927441052E-02
   36.500000      4.360692349232E-02      1.238389321034E-02
   36.600000      4.513692332890E-02      1.281296611870E-02
   36.700000      4.630654227973E-02      1.316041156362E-02
   36.800000      4.702015109625E-02      1.339247838055E-02
   36.900000      4.730651598729E-02      1.350712598096E-02
   37.000000      4.727830814392E-02      1.352328816556E-02
