# M=14, N=7, max=1, V0=0.0, V=0.765, PBC
#  time (tJ)                 S₁(n=1)                 S₂(n=1)
    0.000000      2.220446049250E-16     -6.661338147751E-16
    0.100000      8.239267186218E-03      2.127848868657E-03
    0.200000      2.592323312739E-02      8.095223982267E-03
    0.300000      4.750020693538E-02      1.675378767118E-02
    0.400000      6.890640043203E-02      2.649675420451E-02
    0.500000      8.710180108688E-02      3.563252547617E-02
    0.600000      1.001322826339E-01      4.275815009151E-02
    0.700000      1.071405329318E-01      4.703623151325E-02
    0.800000      1.082876095848E-01      4.831200534119E-02
    0.900000      1.046021406708E-01      4.705670243164E-02
    1.000000      9.776949802831E-02      4.417121476469E-02
    1.100000      8.986152916809E-02      4.071667825346E-02
    1.200000      8.298838309917E-02      3.764898261502E-02
    1.300000      7.878568863429E-02      3.562216769755E-02
    1.400000      7.781462949313E-02      3.489748630385E-02
    1.500000      7.955830916377E-02      3.536148494095E-02
    1.600000      8.293988216868E-02      3.662838661179E-02
    1.700000      8.675141045054E-02      3.818566220407E-02
    1.800000      8.995547040371E-02      3.953846647384E-02
    1.900000      9.185422464708E-02      4.031695033020E-02
    2.000000      9.212765214792E-02      4.032673930309E-02
    2.100000      9.078267045837E-02      3.954193077872E-02
    2.200000      8.805536712806E-02      3.805605969491E-02
    2.300000      8.429485120361E-02      3.601526824018E-02
    2.400000      7.984092353173E-02      3.355819679907E-02
    2.500000      7.490468232325E-02      3.078084326034E-02
    2.600000      6.949725041234E-02      2.773514415620E-02
    2.700000      6.348847415945E-02      2.445996836682E-02
    2.800000      5.680029626177E-02      2.103383380451E-02
    2.900000      4.963111140644E-02      1.763078992881E-02
    3.000000      4.262225108832E-02      1.455643762226E-02
    3.100000      3.690022927713E-02      1.224296388664E-02
    3.200000      3.391592076510E-02      1.119228692524E-02
    3.300000      3.505364442389E-02      1.187313921484E-02
    3.400000      4.095187702895E-02      1.459523860550E-02
    3.500000      5.108971045810E-02      1.939448464177E-02
    3.600000      6.428394307838E-02      2.596309246667E-02
    3.700000      7.908354629704E-02      3.364829867647E-02
    3.800000      9.378236839293E-02      4.152700625530E-02
    3.900000      1.065572298099E-01      4.854668051127E-02
    4.000000      1.157912031966E-01      5.370869523657E-02
    4.100000      1.203233278302E-01      5.626052157857E-02
    4.200000      1.195958991802E-01      5.585769102030E-02
    4.300000      1.137451547347E-01      5.265644978445E-02
    4.400000      1.036459947224E-01      4.730682581994E-02
    4.500000      9.089872973342E-02      4.083631748319E-02
