# M=20, N=10, V0=0.0, V=0.15, PBC
#  time (tJ)                 S₁(n=3)                 S₂(n=3)
    0.000000      8.881784197001E-15      8.881784197001E-16
    0.100000      1.053406181336E-03      1.891986813005E-04
    0.200000      3.534517061616E-03      7.219715225029E-04
    0.300000      6.796432889860E-03      1.502014440057E-03
    0.400000      1.025717165602E-02      2.393809004911E-03
    0.500000      1.340671349810E-02      3.252986066506E-03
    0.600000      1.586310842861E-02      3.956832187849E-03
    0.700000      1.741301508637E-02      4.427380058758E-03
    0.800000      1.802370376330E-02      4.642023113358E-03
    0.900000      1.782505283015E-02      4.630314238619E-03
    1.000000      1.706687233882E-02      4.459356697955E-03
    1.100000      1.606065610401E-02      4.212877484933E-03
    1.200000      1.511332724741E-02      3.970028837255E-03
    1.300000      1.445535595197E-02      3.789129798821E-03
    1.400000      1.418543700686E-02      3.699424048336E-03
    1.500000      1.427514443114E-02      3.701308256868E-03
    1.600000      1.461422359650E-02      3.773215989749E-03
    1.700000      1.506357546383E-02      3.882015667339E-03
    1.800000      1.549393343158E-02      3.993590073092E-03
    1.900000      1.580923790858E-02      4.081015895683E-03
    2.000000      1.595846684699E-02      4.129016438470E-03
    2.100000      1.593737398137E-02      4.134632744031E-03
    2.200000      1.577937411723E-02      4.104984158610E-03
    2.300000      1.554186524104E-02      4.053414044453E-03
    2.400000      1.529154349891E-02      3.995285125534E-03
    2.500000      1.508940351586E-02      3.944369912036E-03
    2.600000      1.497644479084E-02      3.910368113886E-03
    2.700000      1.496767195793E-02      3.897717896204E-03
    2.800000      1.505353331487E-02      3.905612766644E-03
    2.900000      1.520314030418E-02      3.928983409459E-03
    3.000000      1.537042281458E-02      3.960115984660E-03
    3.100000      1.550962630208E-02      3.990526569124E-03
    3.200000      1.558895584551E-02      4.012695987990E-03
    3.300000      1.559676051340E-02      4.021312126687E-03
    3.400000      1.554236733219E-02      4.013784554729E-03
    3.500000      1.544910258884E-02      3.989975721848E-03
    3.600000      1.533248426334E-02      3.951287524820E-03
    3.700000      1.519087274243E-02      3.899392663073E-03
    3.800000      1.501446392039E-02      3.834965691913E-03
    3.900000      1.478868566387E-02      3.756743593504E-03
    4.000000      1.449673514414E-02      3.661155174557E-03
    4.100000      1.412157188674E-02      3.542637874125E-03
    4.200000      1.364527589713E-02      3.394636434030E-03
    4.300000      1.304682288385E-02      3.211163847816E-03
    4.400000      1.230582178852E-02      2.988707467600E-03
    4.500000      1.141249040574E-02      2.728188561419E-03
    4.600000      1.037845569276E-02      2.436639900147E-03
    4.700000      9.245789391493E-03      2.128259824834E-03
    4.800000      8.092126133769E-03      1.824536523107E-03
    4.900000      7.031039264468E-03      1.553215129333E-03
    5.000000      6.204357518270E-03      1.346004924572E-03
    5.100000      5.759010486954E-03      1.235094814696E-03
    5.200000      5.811122152863E-03      1.248755462156E-03
    5.300000      6.419524923570E-03      1.406534445687E-03
    5.400000      7.576151237071E-03      1.714756483047E-03
    5.500000      9.208216722941E-03      2.163168501627E-03
    5.600000      1.119062838243E-02      2.723560592322E-03
    5.700000      1.335844308428E-02      3.351006327327E-03
    5.800000      1.551865058628E-02      3.987993200012E-03
    5.900000      1.746879053404E-02      4.571197814758E-03
    6.000000      1.902193682623E-02      5.040090235089E-03
    6.100000      2.003009494749E-02      5.346050390257E-03
    6.200000      2.040312903011E-02      5.460378001975E-03
    6.300000      2.012333083835E-02      5.379584356422E-03
    6.400000      1.925288153452E-02      5.126721319538E-03
    6.500000      1.793076016721E-02      4.748198995838E-03
    6.600000      1.635843543170E-02      4.306444107013E-03
    6.700000      1.477524405327E-02      3.869656465892E-03
    6.800000      1.342453216276E-02      3.500601396279E-03
    6.900000      1.250964045858E-02      3.246638099172E-03
    7.000000      1.214245137484E-02      3.132933595542E-03
    7.100000      1.231518429853E-02      3.160092275008E-03
    7.200000      1.292346576199E-02      3.306420286581E-03
    7.300000      1.380941437615E-02      3.534008657192E-03
    7.400000      1.479766956015E-02      3.797036348663E-03
    7.500000      1.572546059085E-02      4.050365712780E-03
    7.600000      1.646517667101E-02      4.256687723473E-03
    7.700000      1.693695459859E-02      4.391072990900E-03
    7.800000      1.711054618109E-02      4.442576494640E-03
    7.900000      1.699909700366E-02      4.413271131919E-03
