# M=8, N=4, max=1, V0=0.0, V=-0.25, PBC
#  time (tJ)                 S₁(ℓ=4)                 S₂(ℓ=4)
    0.000000      1.043738030471E+00      7.729211234687E-01
    0.100000      1.043960470763E+00      7.735663005041E-01
    0.200000      1.044554831673E+00      7.754130133835E-01
    0.300000      1.045341789159E+00      7.782136625486E-01
    0.400000      1.046133684827E+00      7.816124986602E-01
    0.500000      1.046834269635E+00      7.852129592232E-01
    0.600000      1.047443414489E+00      7.886438626365E-01
    0.700000      1.047916494936E+00      7.916099762252E-01
    0.800000      1.048121501530E+00      7.939189999772E-01
    0.900000      1.047999408721E+00      7.954835717795E-01
    1.000000      1.047663524679E+00      7.963019917813E-01
    1.100000      1.047389623503E+00      7.964251079956E-01
    1.200000      1.047491451409E+00      7.959197597393E-01
    1.300000      1.048087502051E+00      7.948408434367E-01
    1.400000      1.048952672145E+00      7.932224785131E-01
    1.500000      1.049661391323E+00      7.910922118786E-01
    1.600000      1.049845656323E+00      7.885021134719E-01
    1.700000      1.049374061231E+00      7.855621268949E-01
    1.800000      1.048416029856E+00      7.824595589118E-01
    1.900000      1.047383273258E+00      7.794549825695E-01
    2.000000      1.046594362275E+00      7.768544669509E-01
    2.100000      1.045978387030E+00      7.749651629643E-01
    2.200000      1.045472373525E+00      7.740438825935E-01
    2.300000      1.045130726944E+00      7.742484707410E-01
    2.400000      1.045027522333E+00      7.756017551432E-01
    2.500000      1.045174568822E+00      7.779772433352E-01
    2.600000      1.045493283929E+00      7.811124175411E-01
    2.700000      1.045842494846E+00      7.846487726457E-01
    2.800000      1.046082820311E+00      7.881899008235E-01
    2.900000      1.046153452719E+00      7.913637091096E-01
    3.000000      1.046116516419E+00      7.938746933193E-01
    3.100000      1.046090247402E+00      7.955365153319E-01
    3.200000      1.046115511274E+00      7.962812106465E-01
    3.300000      1.046180091204E+00      7.961466601786E-01
    3.400000      1.046307301528E+00      7.952477294724E-01
    3.500000      1.046576693885E+00      7.937391654377E-01
    3.600000      1.047057780803E+00      7.917800533498E-01
    3.700000      1.047728803797E+00      7.895095476673E-01
    3.800000      1.048453242193E+00      7.870407426690E-01
    3.900000      1.049009635977E+00      7.844737984519E-01
    4.000000      1.049166397285E+00      7.819218202956E-01
    4.100000      1.048831044049E+00      7.795360314729E-01
    4.200000      1.048151182950E+00      7.775144458290E-01
