# M=20, N=10, V0=0.0, V=0.15, PBC
#  time (tJ)                S₁(ℓ=10)                S₂(ℓ=10)
    0.000000      1.344029514838E+00      1.023174538960E+00
    0.100000      1.344106526446E+00      1.023024602033E+00
    0.200000      1.344311197028E+00      1.022598065852E+00
    0.300000      1.344584940345E+00      1.021960524387E+00
    0.400000      1.344874945769E+00      1.021207870769E+00
    0.500000      1.345156446963E+00      1.020448546598E+00
    0.600000      1.345430783491E+00      1.019783475372E+00
    0.700000      1.345709993144E+00      1.019287959142E+00
    0.800000      1.346003401536E+00      1.018999619180E+00
    0.900000      1.346314646782E+00      1.018914978396E+00
    1.000000      1.346644327185E+00      1.018994919608E+00
    1.100000      1.346993692251E+00      1.019176880533E+00
    1.200000      1.347369199775E+00      1.019390129725E+00
    1.300000      1.347778107986E+00      1.019570232665E+00
    1.400000      1.348219549047E+00      1.019669716363E+00
    1.500000      1.348681901333E+00      1.019663444234E+00
    1.600000      1.349147726522E+00      1.019548730927E+00
    1.700000      1.349600033301E+00      1.019341352190E+00
    1.800000      1.350025319976E+00      1.019069184775E+00
    1.900000      1.350413522194E+00      1.018765285666E+00
    2.000000      1.350757597948E+00      1.018461920169E+00
    2.100000      1.351054123583E+00      1.018186521750E+00
    2.200000      1.351305175616E+00      1.017959943060E+00
    2.300000      1.351521151405E+00      1.017796747504E+00
    2.400000      1.351722846987E+00      1.017706795977E+00
    2.500000      1.351939954553E+00      1.017697105481E+00
    2.600000      1.352203176808E+00      1.017772984818E+00
    2.700000      1.352530026014E+00      1.017937822692E+00
    2.800000      1.352910107711E+00      1.018191537532E+00
    2.900000      1.353298998979E+00      1.018528373470E+00
    3.000000      1.353627438061E+00      1.018935131572E+00
    3.100000      1.353824260988E+00      1.019390819501E+00
    3.200000      1.353842793550E+00      1.019868103728E+00
    3.300000      1.353678724698E+00      1.020336188998E+00
    3.400000      1.353371643321E+00      1.020764296468E+00
    3.500000      1.352990236072E+00      1.021125021351E+00
    3.600000      1.352607331688E+00      1.021397335611E+00
    3.700000      1.352269645753E+00      1.021569354532E+00
    3.800000      1.351976960771E+00      1.021640821732E+00
    3.900000      1.351700115385E+00      1.021624700496E+00
    4.000000      1.351414187467E+00      1.021546846700E+00
    4.100000      1.351109602557E+00      1.021442989900E+00
    4.200000      1.350787726418E+00      1.021353155331E+00
    4.300000      1.350454779522E+00      1.021314682600E+00
    4.400000      1.350119109019E+00      1.021355520829E+00
    4.500000      1.349790032944E+00      1.021489279914E+00
    4.600000      1.349476038541E+00      1.021712839220E+00
    4.700000      1.349182744376E+00      1.022006584830E+00
    4.800000      1.348913478522E+00      1.022336852501E+00
    4.900000      1.348673117441E+00      1.022659956368E+00
    5.000000      1.348470446981E+00      1.022927210172E+00
    5.100000      1.348315727011E+00      1.023090485572E+00
    5.200000      1.348215700336E+00      1.023107974368E+00
    5.300000      1.348169332577E+00      1.022949812539E+00
    5.400000      1.348166570597E+00      1.022603048846E+00
    5.500000      1.348191295940E+00      1.022075196696E+00
    5.600000      1.348227064688E+00      1.021395485240E+00
    5.700000      1.348262672514E+00      1.020613091688E+00
    5.800000      1.348295319284E+00      1.019792130404E+00
    5.900000      1.348330545978E+00      1.019003873358E+00
    6.000000      1.348379249757E+00      1.018317349007E+00
    6.100000      1.348452889717E+00      1.017789877845E+00
    6.200000      1.348558319878E+00      1.017459128154E+00
    6.300000      1.348694057555E+00      1.017337952968E+00
    6.400000      1.348850087013E+00      1.017412753160E+00
    6.500000      1.349011544851E+00      1.017645564176E+00
    6.600000      1.349164281524E+00      1.017979575389E+00
    6.700000      1.349299631215E+00      1.018347378061E+00
    6.800000      1.349416792690E+00      1.018680893314E+00
    6.900000      1.349522746205E+00      1.018921662457E+00
    7.000000      1.349630461214E+00      1.019030016645E+00
    7.100000      1.349756018386E+00      1.018991628616E+00
    7.200000      1.349914826578E+00      1.018820151054E+00
    7.300000      1.350117764281E+00      1.018555129608E+00
    7.400000      1.350368928405E+00      1.018255162390E+00
    7.500000      1.350665696637E+00      1.017987277444E+00
    7.600000      1.350999568043E+00      1.017814498585E+00
    7.700000      1.351356534994E+00      1.017784247283E+00
    7.800000      1.351717773852E+00      1.017920259963E+00
    7.900000      1.352059671090E+00      1.018219918913E+00
    8.000000      1.352354271292E+00      1.018657437106E+00
    8.100000      1.352572627366E+00      1.019191661803E+00
    8.200000      1.352691066854E+00      1.019775981915E+00
    8.300000      1.352698276320E+00      1.020367420743E+00
    8.400000      1.352600714573E+00      1.020932587697E+00
    8.500000      1.352424181289E+00      1.021449467783E+00
    8.600000      1.352208567416E+00      1.021905517027E+00
    8.700000      1.351994562507E+00      1.022293665236E+00
    8.800000      1.351807763842E+00      1.022608256199E+00
    8.900000      1.351650925445E+00      1.022842626782E+00
    9.000000      1.351510419552E+00      1.022989167622E+00
    9.100000      1.351369919966E+00      1.023041699740E+00
    9.200000      1.351219308471E+00      1.022999195850E+00
    9.300000      1.351055084512E+00      1.022869462708E+00
    9.400000      1.350876843364E+00      1.022671395334E+00
    9.500000      1.350685978932E+00      1.022434738808E+00
    9.600000      1.350488359143E+00      1.022196866301E+00
