# M=20, N=10, V0=0.0, V=0.25, PBC
#  time (tJ)                S₁(ℓ=10)                S₂(ℓ=10)
    0.000000      1.344029514838E+00      1.023174538960E+00
    0.100000      1.344242882837E+00      1.022974061945E+00
    0.200000      1.344805497310E+00      1.022403592294E+00
    0.300000      1.345550446472E+00      1.021551276017E+00
    0.400000      1.346333026313E+00      1.020548332894E+00
    0.500000      1.347088863717E+00      1.019546560782E+00
    0.600000      1.347825215083E+00      1.018690619011E+00
    0.700000      1.348577940697E+00      1.018090810465E+00
    0.800000      1.349374513030E+00      1.017803209216E+00
    0.900000      1.350223060067E+00      1.017822445254E+00
    1.000000      1.351121214473E+00      1.018088624127E+00
    1.100000      1.352073132525E+00      1.018505471956E+00
    1.200000      1.353094596007E+00      1.018963813412E+00
    1.300000      1.354194562368E+00      1.019363933803E+00
    1.400000      1.355356783539E+00      1.019631965691E+00
    1.500000      1.356543452066E+00      1.019728061112E+00
    1.600000      1.357710601479E+00      1.019646599527E+00
    1.700000      1.358820018183E+00      1.019410361878E+00
    1.800000      1.359843008238E+00      1.019061347412E+00
    1.900000      1.360758845895E+00      1.018650909961E+00
    2.000000      1.361554838457E+00      1.018231383600E+00
    2.100000      1.362229896599E+00      1.017850531320E+00
    2.200000      1.362800727190E+00      1.017549125352E+00
    2.300000      1.363309031352E+00      1.017360933920E+00
    2.400000      1.363823673053E+00      1.017313606057E+00
    2.500000      1.364428688580E+00      1.017428715407E+00
    2.600000      1.365191135132E+00      1.017719760196E+00
    2.700000      1.366117326059E+00      1.018188162393E+00
    2.800000      1.367123962486E+00      1.018818800822E+00
    2.900000      1.368049660527E+00      1.019577561073E+00
    3.000000      1.368707049153E+00      1.020413061355E+00
    3.100000      1.368950262741E+00      1.021263008536E+00
    3.200000      1.368727417983E+00      1.022063380993E+00
    3.300000      1.368096392340E+00      1.022757253430E+00
    3.400000      1.367198872874E+00      1.023300623444E+00
    3.500000      1.366208257985E+00      1.023664790928E+00
    3.600000      1.365272355501E+00      1.023837056877E+00
    3.700000      1.364451391682E+00      1.023821967727E+00
    3.800000      1.363698526596E+00      1.023643614533E+00
    3.900000      1.362944657967E+00      1.023347018717E+00
    4.000000      1.362155864133E+00      1.022995532041E+00
    4.100000      1.361329390125E+00      1.022662511266E+00
    4.200000      1.360476844366E+00      1.022418429280E+00
    4.300000      1.359615503320E+00      1.022317052083E+00
    4.400000      1.358767630672E+00      1.022384837333E+00
    4.500000      1.357958182840E+00      1.022616263296E+00
    4.600000      1.357207788137E+00      1.022975498650E+00
    4.700000      1.356528781937E+00      1.023402931722E+00
    4.800000      1.355932769879E+00      1.023824258329E+00
    4.900000      1.355439438585E+00      1.024160077582E+00
    5.000000      1.355072868156E+00      1.024334851377E+00
    5.100000      1.354849136575E+00      1.024285056551E+00
    5.200000      1.354763973688E+00      1.023966829562E+00
    5.300000      1.354787579223E+00      1.023363085781E+00
    5.400000      1.354872473329E+00      1.022489204373E+00
    5.500000      1.354971935122E+00      1.021395548716E+00
    5.600000      1.355058280593E+00      1.020165007497E+00
    5.700000      1.355131210788E+00      1.018904633619E+00
    5.800000      1.355214002562E+00      1.017731997348E+00
    5.900000      1.355341970374E+00      1.016758397593E+00
    6.000000      1.355547701642E+00      1.016072007402E+00
    6.100000      1.355845843166E+00      1.015724127857E+00
    6.200000      1.356223809640E+00      1.015721097240E+00
    6.300000      1.356644512366E+00      1.016023325239E+00
    6.400000      1.357059878206E+00      1.016551664050E+00
    6.500000      1.357429391533E+00      1.017200096141E+00
    6.600000      1.357735905937E+00      1.017852689125E+00
    6.700000      1.357991927666E+00      1.018402101602E+00
    6.800000      1.358235153226E+00      1.018766714733E+00
    6.900000      1.358517707738E+00      1.018903692684E+00
    7.000000      1.358892955486E+00      1.018815836848E+00
    7.100000      1.359400611377E+00      1.018550900682E+00
    7.200000      1.360054106277E+00      1.018193060206E+00
    7.300000      1.360837065097E+00      1.017847518560E+00
    7.400000      1.361710517081E+00      1.017620699450E+00
    7.500000      1.362625244246E+00      1.017599857246E+00
    7.600000      1.363531249707E+00      1.017836654114E+00
    7.700000      1.364378055648E+00      1.018338748610E+00
    7.800000      1.365109235613E+00      1.019071494628E+00
    7.900000      1.365662663802E+00      1.019968933317E+00
    8.000000      1.365983168546E+00      1.020950444118E+00
    8.100000      1.366041834592E+00      1.021937867226E+00
    8.200000      1.365849770722E+00      1.022868250047E+00
    8.300000      1.365459024195E+00      1.023699386785E+00
    8.400000      1.364950309272E+00      1.024408106342E+00
    8.500000      1.364409064054E+00      1.024983695505E+00
    8.600000      1.363897398398E+00      1.025420073838E+00
    8.700000      1.363438339337E+00      1.025710102223E+00
    8.800000      1.363022756519E+00      1.025844067364E+00
    8.900000      1.362630010761E+00      1.025812657417E+00
    9.000000      1.362242843536E+00      1.025613267308E+00
    9.100000      1.361848236128E+00      1.025257493627E+00
    9.200000      1.361433087875E+00      1.024777134688E+00
    9.300000      1.360987197532E+00      1.024225905177E+00
    9.400000      1.360516244956E+00      1.023674701709E+00
    9.500000      1.360053601037E+00      1.023199934163E+00
    9.600000      1.359656093539E+00      1.022866956448E+00
    9.700000      1.359379763256E+00      1.022713014873E+00
    9.800000      1.359248731512E+00      1.022735094367E+00
    9.900000      1.359241146216E+00      1.022886835334E+00
   10.000000      1.359305396488E+00      1.023085705009E+00
   10.100000      1.359389616293E+00      1.023228240182E+00
   10.200000      1.359461132468E+00      1.023209074390E+00
   10.300000      1.359511553401E+00      1.022939515574E+00
