# M=8, N=4, V0=0.0, V=-1.9, PBC
#  time (tJ)                 S₁(ℓ=4)                 S₂(ℓ=4)
    0.000000      1.043738030471E+00      7.729211234687E-01
    0.100000      1.056708025051E+00      7.847216511371E-01
    0.200000      1.092976061517E+00      8.177832925056E-01
    0.300000      1.146587942634E+00      8.662120540210E-01
    0.400000      1.211339616922E+00      9.231944136224E-01
    0.500000      1.282448436967E+00      9.834470694066E-01
    0.600000      1.356428859696E+00      1.044116815448E+00
    0.700000      1.429913694364E+00      1.104041002855E+00
    0.800000      1.498740935319E+00      1.162289140531E+00
    0.900000      1.558130293635E+00      1.216981346927E+00
    1.000000      1.603698686304E+00      1.264913141230E+00
    1.100000      1.632491666541E+00      1.302126520644E+00
    1.200000      1.643541001321E+00      1.325332063283E+00
    1.300000      1.637954344833E+00      1.333624342937E+00
    1.400000      1.618930096094E+00      1.329396179911E+00
    1.500000      1.591710908305E+00      1.317699919041E+00
    1.600000      1.562887269588E+00      1.304474568309E+00
    1.700000      1.539090957811E+00      1.294657217891E+00
    1.800000      1.525304648748E+00      1.290905812928E+00
    1.900000      1.523302699004E+00      1.293288517391E+00
    2.000000      1.531231944301E+00      1.299973076975E+00
    2.100000      1.544971549954E+00      1.308502870737E+00
    2.200000      1.560362452378E+00      1.316946875197E+00
    2.300000      1.574591269482E+00      1.324331317830E+00
    2.400000      1.586297513147E+00      1.330275375045E+00
    2.500000      1.595024132586E+00      1.334265232546E+00
    2.600000      1.600450258771E+00      1.335012059598E+00
    2.700000      1.601361552911E+00      1.330036977051E+00
    2.800000      1.595252252629E+00      1.315611042390E+00
    2.900000      1.578791634868E+00      1.287442422422E+00
    3.000000      1.548760026072E+00      1.242496126041E+00
    3.100000      1.503647694042E+00      1.181519682135E+00
    3.200000      1.445200973891E+00      1.110442864875E+00
    3.300000      1.378716924706E+00      1.038740377228E+00
    3.400000      1.311493632633E+00      9.753862956019E-01
    3.500000      1.250324753271E+00      9.254133570721E-01
    3.600000      1.199903241225E+00      8.893000386344E-01
    3.700000      1.163158659028E+00      8.648486695686E-01
    3.800000      1.142216280243E+00      8.497081190705E-01
    3.900000      1.137924860300E+00      8.429582908745E-01
    4.000000      1.149415593185E+00      8.452793644790E-01
    4.100000      1.175911603801E+00      8.581208085759E-01
    4.200000      1.217164619177E+00      8.825699301337E-01
    4.300000      1.268196717687E+00      9.184289783619E-01
    4.400000      1.322674011867E+00      9.637077228233E-01
    4.500000      1.375392215263E+00      1.014671131915E+00
    4.600000      1.422831126923E+00      1.066645543903E+00
    4.700000      1.463591032089E+00      1.115473725150E+00
    4.800000      1.498057722565E+00      1.158802755208E+00
    4.900000      1.527132676746E+00      1.196208619241E+00
    5.000000      1.550990767045E+00      1.228078693470E+00
    5.100000      1.568697604341E+00      1.254286618040E+00
    5.200000      1.578738768223E+00      1.273823578608E+00
    5.300000      1.580125865165E+00      1.285636622705E+00
    5.400000      1.573332206568E+00      1.289897357613E+00
    5.500000      1.561017720842E+00      1.288761325093E+00
    5.600000      1.547985284573E+00      1.286214429338E+00
    5.700000      1.540159266095E+00      1.286995408608E+00
    5.800000      1.542529649870E+00      1.294881213599E+00
    5.900000      1.556984824623E+00      1.311078039884E+00
    6.000000      1.581292315290E+00      1.333577142517E+00
    6.100000      1.609767242571E+00      1.357856442390E+00
    6.200000      1.635582309639E+00      1.378552724640E+00
    6.300000      1.653161256301E+00      1.391093032146E+00
    6.400000      1.659127805371E+00      1.392388703800E+00
    6.500000      1.652175128485E+00      1.380786797940E+00
    6.600000      1.632723081529E+00      1.356164980847E+00
    6.700000      1.602591866532E+00      1.320131390165E+00
    6.800000      1.564301793414E+00      1.275394242756E+00
    6.900000      1.519939364188E+00      1.224383412227E+00
    7.000000      1.470578847768E+00      1.168503142146E+00
    7.100000      1.416806413812E+00      1.108812114911E+00
    7.200000      1.359753291432E+00      1.047373703873E+00
    7.300000      1.301917415890E+00      9.878880119164E-01
    7.400000      1.247461146935E+00      9.349827422545E-01
    7.500000      1.201777076698E+00      8.927852734148E-01
    7.600000      1.170250022495E+00      8.638327344255E-01
    7.700000      1.156508197834E+00      8.487979175605E-01
    7.800000      1.160989584744E+00      8.468501220599E-01
    7.900000      1.180766101287E+00      8.563363601423E-01
    8.000000      1.211706928439E+00      8.755890819584E-01
    8.100000      1.251001873879E+00      9.036139918828E-01
    8.200000      1.298344632238E+00      9.402112914503E-01
    8.300000      1.352996984041E+00      9.851361282325E-01
    8.400000      1.409586558625E+00      1.036516326591E+00
    8.500000      1.461707407663E+00      1.089671034708E+00
    8.600000      1.503458315993E+00      1.137754973039E+00
    8.700000      1.530890063212E+00      1.174391692594E+00
    8.800000      1.542990820334E+00      1.196510346267E+00
    8.900000      1.541705509425E+00      1.205385441393E+00
    9.000000      1.531202537801E+00      1.205675130520E+00
    9.100000      1.516695973276E+00      1.203478419590E+00
    9.200000      1.503100013707E+00      1.204262259953E+00
    9.300000      1.493875578043E+00      1.211262556159E+00
    9.400000      1.490546578536E+00      1.224874531519E+00
    9.500000      1.493094901180E+00      1.243216391550E+00
    9.600000      1.500946236138E+00      1.263599261436E+00
    9.700000      1.513996559434E+00      1.284179761166E+00
    9.800000      1.532528268628E+00      1.304794320966E+00
    9.900000      1.556828047915E+00      1.326416402038E+00
   10.000000      1.585983821619E+00      1.349716542064E+00
   10.100000      1.617137410892E+00      1.373774852933E+00
   10.200000      1.645930990728E+00      1.395671513406E+00
   10.300000      1.667595714054E+00      1.411027867012E+00
   10.400000      1.677891492206E+00      1.415089218597E+00
   10.500000      1.673618976035E+00      1.403940922533E+00
   10.600000      1.653027217935E+00      1.375741928057E+00
   10.700000      1.616364377481E+00      1.331620004188E+00
   10.800000      1.566193415210E+00      1.275435808369E+00
   10.900000      1.506945243308E+00      1.212280057042E+00
   11.000000      1.443891117843E+00      1.146732499269E+00
   11.100000      1.381819891128E+00      1.081992751119E+00
   11.200000      1.324133594923E+00      1.020137622587E+00
   11.300000      1.273068013011E+00      9.630519981246E-01
   11.400000      1.230644214909E+00      9.133746427910E-01
   11.500000      1.199432117966E+00      8.748527391434E-01
   11.600000      1.182207282585E+00      8.516750828699E-01
   11.700000      1.180581636077E+00      8.468151318232E-01
   11.800000      1.193880332938E+00      8.601640397680E-01
   11.900000      1.218976090789E+00      8.877363204334E-01
   12.000000      1.251779015992E+00      9.228217831928E-01
   12.100000      1.290421316205E+00      9.586475805337E-01
   12.200000      1.334154000192E+00      9.909472479594E-01
   12.300000      1.378174300970E+00      1.018967089107E+00
   12.400000      1.420510287544E+00      1.044616205505E+00
   12.500000      1.459411034197E+00      1.070503016187E+00
   12.600000      1.492490854393E+00      1.098006777955E+00
   12.700000      1.517082589246E+00      1.126340813691E+00
   12.800000      1.531135521776E+00      1.152935258758E+00
   12.900000      1.534135501885E+00      1.174847990584E+00
