# M=10, N=5, max=1, V0=0.0, V=-0.15, PBC
#  time (tJ)                 S₁(ℓ=5)                 S₂(ℓ=5)
    0.000000      1.115895506599E+00      9.060985786475E-01
    0.100000      1.115973591118E+00      9.062409208268E-01
    0.200000      1.116183139908E+00      9.066399663099E-01
    0.300000      1.116464490666E+00      9.072183354946E-01
    0.400000      1.116757555763E+00      9.078671376246E-01
    0.500000      1.117030985550E+00      9.084703889901E-01
    0.600000      1.117280212118E+00      9.089297422639E-01
    0.700000      1.117510715098E+00      9.091837158632E-01
    0.800000      1.117720624534E+00      9.092174750207E-01
    0.900000      1.117889517950E+00      9.090618205598E-01
    1.000000      1.117990562787E+00      9.087826614944E-01
    1.100000      1.118015349303E+00      9.084642690739E-01
    1.200000      1.117990522230E+00      9.081905573323E-01
    1.300000      1.117976103207E+00      9.080283244004E-01
    1.400000      1.118044739882E+00      9.080151664647E-01
    1.500000      1.118251306418E+00      9.081534526007E-01
    1.600000      1.118596387458E+00      9.084109695076E-01
    1.700000      1.118977685651E+00      9.087283897202E-01
    1.800000      1.119244936552E+00      9.090326742007E-01
    1.900000      1.119285170067E+00      9.092535238704E-01
    2.000000      1.119074640551E+00      9.093382158030E-01
    2.100000      1.118694366261E+00      9.092605158817E-01
    2.200000      1.118287076361E+00      9.090223253365E-01
    2.300000      1.117963479913E+00      9.086502222956E-01
    2.400000      1.117733469142E+00      9.081902237889E-01
    2.500000      1.117541519302E+00      9.077022518833E-01
    2.600000      1.117344968859E+00      9.072533042227E-01
    2.700000      1.117149902600E+00      9.069080578833E-01
    2.800000      1.117004292385E+00      9.067178326499E-01
    2.900000      1.116971401890E+00      9.067110512582E-01
    3.000000      1.117040153367E+00      9.068882422695E-01
    3.100000      1.117168785485E+00      9.072224660329E-01
    3.200000      1.117309581805E+00      9.076639732832E-01
    3.300000      1.117426991768E+00      9.081475024876E-01
    3.400000      1.117511693143E+00      9.086014350127E-01
    3.500000      1.117575262691E+00      9.089585284422E-01
    3.600000      1.117633040459E+00      9.091673431053E-01
    3.700000      1.117689954855E+00      9.092023308749E-01
    3.800000      1.117751331563E+00      9.090699530791E-01
    3.900000      1.117813963392E+00      9.088086896797E-01
    4.000000      1.117863019991E+00      9.084821838090E-01
    4.100000      1.117908233767E+00      9.081664888825E-01
    4.200000      1.117991420508E+00      9.079339636262E-01
    4.300000      1.118173711588E+00      9.078374185981E-01
    4.400000      1.118489092213E+00      9.078983265263E-01
    4.500000      1.118844289964E+00      9.081020659821E-01
    4.600000      1.119102671795E+00      9.084013995858E-01
    4.700000      1.119162192999E+00      9.087272289686E-01
    4.800000      1.119002114173E+00      9.090038643990E-01
    4.900000      1.118696466441E+00      9.091651712478E-01
    5.000000      1.118401026813E+00      9.091681287439E-01
    5.100000      1.118213058121E+00      9.090012569597E-01
    5.200000      1.118095234488E+00      9.086865978770E-01
    5.300000      1.118000406921E+00      9.082751760382E-01
    5.400000      1.117902949706E+00      9.078370020018E-01
    5.500000      1.117816140289E+00      9.074476444791E-01
    5.600000      1.117760742646E+00      9.071740118615E-01
    5.700000      1.117705588849E+00      9.070620387220E-01
    5.800000      1.117624856988E+00      9.071284429114E-01
    5.900000      1.117529649057E+00      9.073578824995E-01
    6.000000      1.117450027107E+00      9.077060402400E-01
    6.100000      1.117408475486E+00      9.081083875928E-01
    6.200000      1.117388748238E+00      9.084932686388E-01
    6.300000      1.117352556103E+00      9.087964383111E-01
    6.400000      1.117298919319E+00      9.089731404742E-01
    6.500000      1.117270222948E+00      9.090044769785E-01
    6.600000      1.117309618274E+00      9.088973762684E-01
    6.700000      1.117420310870E+00      9.086802418830E-01
    6.800000      1.117550406687E+00      9.083971271949E-01
    6.900000      1.117659737674E+00      9.081016255161E-01
    7.000000      1.117762606862E+00      9.078496353050E-01
    7.100000      1.117910149704E+00      9.076901714699E-01
    7.200000      1.118147964904E+00      9.076555495927E-01
    7.300000      1.118436886146E+00      9.077542172718E-01
    7.400000      1.118664232936E+00      9.079690336312E-01
    7.500000      1.118737677492E+00      9.082612088313E-01
    7.600000      1.118632484907E+00      9.085777712641E-01
    7.700000      1.118406889868E+00      9.088601706637E-01
    7.800000      1.118175857686E+00      9.090530192715E-01
    7.900000      1.118050051439E+00      9.091130954607E-01
    8.000000      1.118064195352E+00      9.090182962565E-01
    8.100000      1.118156951594E+00      9.087747261235E-01
    8.200000      1.118226068409E+00      9.084191107687E-01
    8.300000      1.118192351244E+00      9.080143313261E-01
    8.400000      1.118036174976E+00      9.076379303846E-01
