# M=22, N=11, V0=0.0, V=-0.5, PBC
#  time (tJ)                S₁(ℓ=11)                S₂(ℓ=11)
    0.000000      1.375632336657E+00      1.080989943769E+00
    0.100000      1.376498565117E+00      1.081867924629E+00
    0.200000      1.378914070446E+00      1.084365370656E+00
    0.300000      1.382414930981E+00      1.088105051946E+00
    0.400000      1.386467647936E+00      1.092555887355E+00
    0.500000      1.390675966029E+00      1.097148633582E+00
    0.600000      1.394840358739E+00      1.101388382299E+00
    0.700000      1.398865117430E+00      1.104936660432E+00
    0.800000      1.402698093836E+00      1.107648228186E+00
    0.900000      1.406342274112E+00      1.109561762945E+00
    1.000000      1.409855900913E+00      1.110854744845E+00
    1.100000      1.413339175190E+00      1.111778901844E+00
    1.200000      1.416908381143E+00      1.112593624253E+00
    1.300000      1.420660970844E+00      1.113511861382E+00
    1.400000      1.424649066162E+00      1.114667454208E+00
    1.500000      1.428867662666E+00      1.116106193952E+00
    1.600000      1.433260534198E+00      1.117796926606E+00
    1.700000      1.437742312416E+00      1.119655290285E+00
    1.800000      1.442226970309E+00      1.121571823573E+00
    1.900000      1.446649693289E+00      1.123437753720E+00
    2.000000      1.450974073770E+00      1.125164546813E+00
    2.100000      1.455185841054E+00      1.126695963762E+00
    2.200000      1.459280285504E+00      1.128013060397E+00
    2.300000      1.463251096810E+00      1.129133131940E+00
    2.400000      1.467084672514E+00      1.130103452011E+00
    2.500000      1.470758942662E+00      1.130990470799E+00
    2.600000      1.474243010985E+00      1.131865457880E+00
    2.700000      1.477495560929E+00      1.132788516247E+00
    2.800000      1.480464549839E+00      1.133794059655E+00
    2.900000      1.483094414881E+00      1.134881487870E+00
    3.000000      1.485346726970E+00      1.136014161923E+00
    3.100000      1.487233422456E+00      1.137127561466E+00
    3.200000      1.488848100995E+00      1.138144221442E+00
    3.300000      1.490366560839E+00      1.138990152198E+00
    3.400000      1.491989738268E+00      1.139606811337E+00
    3.500000      1.493837234456E+00      1.139955362595E+00
    3.600000      1.495847253504E+00      1.140014857484E+00
    3.700000      1.497751751751E+00      1.139779863230E+00
    3.800000      1.499156524705E+00      1.139262538757E+00
    3.900000      1.499691518323E+00      1.138498798417E+00
    4.000000      1.499154672054E+00      1.137551946854E+00
    4.100000      1.497577542582E+00      1.136505818701E+00
    4.200000      1.495185675004E+00      1.135445465068E+00
    4.300000      1.492284210105E+00      1.134432757868E+00
