# M=18, N=9, V0=0.0, V=-1.9, PBC
#  time (tJ)                 S₁(ℓ=9)                 S₂(ℓ=9)
    0.000000      1.309135597083E+00      1.034808166033E+00
    0.100000      1.321671025635E+00      1.042888087844E+00
    0.200000      1.356944043831E+00      1.066117264982E+00
    0.300000      1.409368883493E+00      1.101723250348E+00
    0.400000      1.472409239253E+00      1.145866320387E+00
    0.500000      1.540435712890E+00      1.194543791264E+00
    0.600000      1.609695363528E+00      1.244412259112E+00
    0.700000      1.678364219468E+00      1.293283907675E+00
    0.800000      1.746012098188E+00      1.340201597092E+00
    0.900000      1.812896666616E+00      1.385169262671E+00
    1.000000      1.879398203360E+00      1.428719710791E+00
    1.100000      1.945724492530E+00      1.471506014722E+00
    1.200000      2.011860113683E+00      1.514033909520E+00
    1.300000      2.077657553982E+00      1.556562662732E+00
    1.400000      2.142963361512E+00      1.599131866401E+00
    1.500000      2.207708125601E+00      1.641642628350E+00
    1.600000      2.271932138705E+00      1.683934532110E+00
    1.700000      2.335748816640E+00      1.725835827818E+00
    1.800000      2.399261288131E+00      1.767194873108E+00
    1.900000      2.462452315163E+00      1.807905987623E+00
    2.000000      2.525071913248E+00      1.847926418550E+00
    2.100000      2.586548680954E+00      1.887264352175E+00
    2.200000      2.645943411474E+00      1.925917047987E+00
    2.300000      2.701953446299E+00      1.963753780397E+00
    2.400000      2.752981776843E+00      2.000367675537E+00
    2.500000      2.797303097538E+00      2.034962256439E+00
    2.600000      2.833355711264E+00      2.066371892147E+00
    2.700000      2.860121689216E+00      2.093295563231E+00
    2.800000      2.877474634683E+00      2.114723589389E+00
    2.900000      2.886355866223E+00      2.130397574213E+00
    3.000000      2.888688208545E+00      2.141064629811E+00
    3.100000      2.887005777612E+00      2.148349919240E+00
    3.200000      2.883856762403E+00      2.154256571136E+00
    3.300000      2.881142316568E+00      2.160491296653E+00
    3.400000      2.879634646823E+00      2.167894966614E+00
    3.500000      2.878898681255E+00      2.176206636751E+00
    3.600000      2.877678223011E+00      2.184253271067E+00
    3.700000      2.874576190796E+00      2.190489677808E+00
    3.800000      2.868711647167E+00      2.193662769997E+00
    3.900000      2.860082932296E+00      2.193306447657E+00
    4.000000      2.849542657209E+00      2.189847479697E+00
    4.100000      2.838448035516E+00      2.184301319018E+00
    4.200000      2.828147232169E+00      2.177746437738E+00
    4.300000      2.819512913812E+00      2.170861225580E+00
    4.400000      2.812720843245E+00      2.163746693970E+00
    4.500000      2.807365104901E+00      2.156093844812E+00
    4.600000      2.802863047124E+00      2.147582209681E+00
    4.700000      2.798969381145E+00      2.138296588628E+00
    4.800000      2.796099241900E+00      2.128952418787E+00
    4.900000      2.795234516784E+00      2.120808004362E+00
    5.000000      2.797456240236E+00      2.115277043113E+00
    5.100000      2.803356702416E+00      2.113394295219E+00
    5.200000      2.812648926460E+00      2.115373093278E+00
    5.300000      2.824186736584E+00      2.120472150297E+00
    5.400000      2.836403172563E+00      2.127256155019E+00
    5.500000      2.847948251214E+00      2.134150614340E+00
    5.600000      2.858208355049E+00      2.140051794836E+00
    5.700000      2.867494783627E+00      2.144731994190E+00
    5.800000      2.876856404774E+00      2.148882444008E+00
    5.900000      2.887607142213E+00      2.153794374999E+00
    6.000000      2.900751643137E+00      2.160815499129E+00
    6.100000      2.916524081610E+00      2.170793364667E+00
    6.200000      2.934218986022E+00      2.183714808582E+00
    6.300000      2.952379778762E+00      2.198667780124E+00
    6.400000      2.969244463296E+00      2.214111126232E+00
    6.500000      2.983215747139E+00      2.228305743890E+00
    6.600000      2.993138346809E+00      2.239713377382E+00
    6.700000      2.998323837065E+00      2.247230867663E+00
    6.800000      2.998424218347E+00      2.250244271170E+00
    6.900000      2.993295353719E+00      2.248576572745E+00
    7.000000      2.982953905359E+00      2.242420429677E+00
    7.100000      2.967655087185E+00      2.232305183283E+00
    7.200000      2.948033633983E+00      2.219086299805E+00
    7.300000      2.925193375494E+00      2.203905540275E+00
    7.400000      2.900642562551E+00      2.188072194914E+00
    7.500000      2.876036672438E+00      2.172854912932E+00
    7.600000      2.852789012180E+00      2.159228122748E+00
    7.700000      2.831707674021E+00      2.147661075040E+00
    7.800000      2.812837033299E+00      2.138047487907E+00
    7.900000      2.795621080938E+00      2.129832660482E+00
    8.000000      2.779340923865E+00      2.122307843623E+00
    8.100000      2.763586201092E+00      2.114949202177E+00
    8.200000      2.748508453463E+00      2.107641464006E+00
    8.300000      2.734730870989E+00      2.100679097385E+00
    8.400000      2.722978437242E+00      2.094553718480E+00
    8.500000      2.713647860772E+00      2.089644592965E+00
    8.600000      2.706562604332E+00      2.085971431580E+00
    8.700000      2.701044380090E+00      2.083133985080E+00
    8.800000      2.696243665404E+00      2.080475485206E+00
    8.900000      2.691550482094E+00      2.077403881724E+00
    9.000000      2.686940754282E+00      2.073727124888E+00
    9.100000      2.683118179623E+00      2.069843022220E+00
    9.200000      2.681372078982E+00      2.066683724228E+00
    9.300000      2.683151090618E+00      2.065425161355E+00
    9.400000      2.689504721280E+00      2.067079545177E+00
    9.500000      2.700653747909E+00      2.072142165731E+00
    9.600000      2.715902474209E+00      2.080439090442E+00
    9.700000      2.733923820632E+00      2.091233576906E+00
    9.800000      2.753250934807E+00      2.103534979713E+00
    9.900000      2.772723945680E+00      2.116463385569E+00
   10.000000      2.791699615403E+00      2.129499341151E+00
   10.100000      2.809979580199E+00      2.142507761656E+00
