# M=14, N=7, max=1, V0=0.0, V=-0.15, PBC
#  time (tJ)                 S₁(n=1)                 S₂(n=1)
    0.000000      2.220446049250E-16     -6.661338147751E-16
    0.100000      4.503993004850E-04      8.188399918851E-05
    0.200000      1.508402285966E-03      3.124058935289E-04
    0.300000      2.896469128173E-03      6.497939815062E-04
    0.400000      4.367050915832E-03      1.035479134425E-03
    0.500000      5.705391505785E-03      1.407446678672E-03
    0.600000      6.753043408018E-03      1.713514474463E-03
    0.700000      7.424167069310E-03      1.921173814261E-03
    0.800000      7.709194557254E-03      2.021810163466E-03
    0.900000      7.665516709907E-03      2.028840754678E-03
    1.000000      7.397849966177E-03      1.970998570561E-03
    1.100000      7.032861283009E-03      1.883145490944E-03
    1.200000      6.692334464969E-03      1.797321299640E-03
    1.300000      6.464169744828E-03      1.736237432044E-03
    1.400000      6.381990984972E-03      1.710374541125E-03
    1.500000      6.429796684000E-03      1.718649168131E-03
    1.600000      6.562941345180E-03      1.751665821126E-03
    1.700000      6.729019125418E-03      1.796107567682E-03
    1.800000      6.881815489177E-03      1.838877766252E-03
    1.900000      6.989499960450E-03      1.870046465186E-03
    2.000000      7.037377429872E-03      1.884242521844E-03
    2.100000      7.026033372979E-03      1.880640853214E-03
    2.200000      6.966757801125E-03      1.861985428227E-03
    2.300000      6.876407733304E-03      1.833142034551E-03
    2.400000      6.772969839131E-03      1.799565095953E-03
    2.500000      6.671524859961E-03      1.765904192792E-03
    2.600000      6.580547525077E-03      1.734862793026E-03
    2.700000      6.500589038993E-03      1.706390810011E-03
    2.800000      6.424281104052E-03      1.677319890049E-03
    2.900000      6.334444900359E-03      1.641576844748E-03
    3.000000      6.202297965602E-03      1.591080408781E-03
    3.100000      5.991888559405E-03      1.517316708854E-03
    3.200000      5.670249332704E-03      1.413419869462E-03
    3.300000      5.217512509257E-03      1.276408603607E-03
    3.400000      4.634857981317E-03      1.109108578094E-03
    3.500000      3.950089995486E-03      9.212697520762E-04
    3.600000      3.220366263018E-03      7.294842663499E-04
    3.700000      2.531306780201E-03      5.557093611785E-04
    3.800000      1.991119522819E-03      4.244638838884E-04
    3.900000      1.715237824899E-03      3.590471433172E-04
    4.000000      1.790130760893E-03      3.773733035803E-04
    4.100000      2.231407540756E-03      4.881738992284E-04
    4.200000      2.993305553006E-03      6.883531328583E-04
    4.300000      3.997079631501E-03      9.621571936178E-04
    4.400000      5.135053763651E-03      1.282536540856E-03
    4.500000      6.279538214256E-03      1.614671449572E-03
    4.600000      7.305622536946E-03      1.921169060066E-03
    4.700000      8.109636167831E-03      2.168029450633E-03
    4.800000      8.621069991466E-03      2.330231415292E-03
    4.900000      8.809581325843E-03      2.395791981415E-03
    5.000000      8.687053801662E-03      2.367434560659E-03
    5.100000      8.304876836004E-03      2.261509176575E-03
    5.200000      7.746477796101E-03      2.104423234294E-03
    5.300000      7.115254427645E-03      1.927401103919E-03
    5.400000      6.518989712637E-03      1.760741539174E-03
    5.500000      6.052173422465E-03      1.628787904674E-03
    5.600000      5.777508656149E-03      1.546563336627E-03
    5.700000      5.711869749857E-03      1.518541560397E-03
    5.800000      5.827866006048E-03      1.539477116146E-03
    5.900000      6.070349231958E-03      1.596768028403E-03
    6.000000      6.373805386038E-03      1.673585347930E-03
    6.100000      6.674250061755E-03      1.752012598844E-03
    6.200000      6.916551545820E-03      1.815644870663E-03
    6.300000      7.058447257948E-03      1.851395097571E-03
    6.400000      7.072191240618E-03      1.850523550431E-03
    6.500000      6.944868489154E-03      1.809057933662E-03
    6.600000      6.678206220474E-03      1.727781267151E-03
    6.700000      6.288069622579E-03      1.611875410047E-03
    6.800000      5.803107458278E-03      1.470203936545E-03
    6.900000      5.261882574347E-03      1.314182264563E-03
    7.000000      4.708641006183E-03      1.156256189859E-03
    7.100000      4.187730484707E-03      1.008169637119E-03
    7.200000      3.735450639302E-03      8.793711860799E-04
    7.300000      3.372810916733E-03      7.759891917642E-04
    7.400000      3.106683115079E-03      7.007249157456E-04
    7.500000      2.936877308759E-03      6.537631217700E-04
    7.600000      2.862887384492E-03      6.344479272644E-04
    7.700000      2.888948719174E-03      6.431441995776E-04
    7.800000      3.026766869148E-03      6.825392622960E-04
    7.900000      3.293577795126E-03      7.577298633965E-04
    8.000000      3.705382738564E-03      8.747915987215E-04
    8.100000      4.268920880325E-03      1.038049184093E-03
    8.200000      4.973944638685E-03      1.246788946050E-03
    8.300000      5.789004678235E-03      1.492493052928E-03
    8.400000      6.661054459913E-03      1.757687547657E-03
    8.500000      7.513819476674E-03      2.017141567563E-03
