# M=12, N=6, max=1, V0=0.0, V=0.15, PBC
#  time (tJ)                 S₁(ℓ=6)                 S₂(ℓ=6)
    0.000000      1.175475821530E+00      8.854158610909E-01
    0.100000      1.175553333376E+00      8.852285825260E-01
    0.200000      1.175757354465E+00      8.846923845681E-01
    0.300000      1.176024817414E+00      8.838796119743E-01
    0.400000      1.176299493938E+00      8.828962820273E-01
    0.500000      1.176555688311E+00      8.818626921830E-01
    0.600000      1.176795020561E+00      8.808912797109E-01
    0.700000      1.177028092420E+00      8.800664392624E-01
    0.800000      1.177258060570E+00      8.794310327289E-01
    0.900000      1.177477569056E+00      8.789829355797E-01
    1.000000      1.177680628055E+00      8.786824437095E-01
    1.100000      1.177854964304E+00      8.784685369142E-01
    1.200000      1.177973729150E+00      8.782797782663E-01
    1.300000      1.178034376110E+00      8.780745987300E-01
    1.400000      1.178071262459E+00      8.778459472795E-01
    1.500000      1.178147209713E+00      8.776265246703E-01
    1.600000      1.178327329969E+00      8.774827924320E-01
    1.700000      1.178639281224E+00      8.774985020294E-01
    1.800000      1.179038564089E+00      8.777513701642E-01
    1.900000      1.179415659477E+00      8.782890321730E-01
    2.000000      1.179651564723E+00      8.791113822361E-01
    2.100000      1.179674467578E+00      8.801648966715E-01
    2.200000      1.179485354414E+00      8.813506919058E-01
    2.300000      1.179151041990E+00      8.825434922847E-01
    2.400000      1.178774647521E+00      8.836155867407E-01
    2.500000      1.178446325934E+00      8.844595354277E-01
    2.600000      1.178191770528E+00      8.850052893902E-01
    2.700000      1.177984590698E+00      8.852296733673E-01
    2.800000      1.177786748909E+00      8.851574116491E-01
    2.900000      1.177575944962E+00      8.848532148472E-01
    3.000000      1.177364715548E+00      8.844052563171E-01
    3.100000      1.177198918838E+00      8.839025918218E-01
    3.200000      1.177124331709E+00      8.834119969395E-01
    3.300000      1.177144382279E+00      8.829613065582E-01
    3.400000      1.177216396546E+00      8.825350003263E-01
    3.500000      1.177289159863E+00      8.820836759021E-01
    3.600000      1.177337358987E+00      8.815442050129E-01
    3.700000      1.177370635036E+00      8.808641769969E-01
    3.800000      1.177419255929E+00      8.800238057712E-01
    3.900000      1.177498103891E+00      8.790500796996E-01
    4.000000      1.177587621841E+00      8.780200105669E-01
    4.100000      1.177665424863E+00      8.770515631812E-01
    4.200000      1.177715325147E+00      8.762827177879E-01
    4.300000      1.177726146365E+00      8.758419698894E-01
    4.400000      1.177705245962E+00      8.758170740164E-01
    4.500000      1.177691800528E+00      8.762311246310E-01
    4.600000      1.177748053426E+00      8.770340731762E-01
    4.700000      1.177921154171E+00      8.781130967738E-01
    4.800000      1.178196104948E+00      8.793187746145E-01
    4.900000      1.178497831293E+00      8.804988753248E-01
    5.000000      1.178736826740E+00      8.815299447889E-01
    5.100000      1.178850695348E+00      8.823389045301E-01
    5.200000      1.178825507205E+00      8.829108228833E-01
    5.300000      1.178686022775E+00      8.832828819942E-01
    5.400000      1.178470370903E+00      8.835272764421E-01
    5.500000      1.178226208635E+00      8.837274051069E-01
    5.600000      1.178007862351E+00      8.839526692812E-01
    5.700000      1.177866942582E+00      8.842375010923E-01
    5.800000      1.177805931431E+00      8.845695457311E-01
    5.900000      1.177787400836E+00      8.848899583681E-01
    6.000000      1.177753952604E+00      8.851058826262E-01
    6.100000      1.177667426201E+00      8.851122194610E-01
    6.200000      1.177538312684E+00      8.848176901716E-01
    6.300000      1.177420194016E+00      8.841694038319E-01
    6.400000      1.177367784707E+00      8.831705408240E-01
    6.500000      1.177383322437E+00      8.818870005612E-01
    6.600000      1.177414085885E+00      8.804407517923E-01
    6.700000      1.177403476703E+00      8.789902122800E-01
    6.800000      1.177338108816E+00      8.777011325850E-01
    6.900000      1.177252714244E+00      8.767144293204E-01
    7.000000      1.177194888513E+00      8.761189877081E-01
    7.100000      1.177191923293E+00      8.759366257998E-01
    7.200000      1.177240429045E+00      8.761231350588E-01
    7.300000      1.177307175293E+00      8.765846785461E-01
    7.400000      1.177379874186E+00      8.772045455626E-01
    7.500000      1.177478054587E+00      8.778727790503E-01
    7.600000      1.177617876630E+00      8.785110603828E-01
    7.700000      1.177797179542E+00      8.790870598270E-01
    7.800000      1.178011710261E+00      8.796153716620E-01
    7.900000      1.178263592476E+00      8.801453815809E-01
    8.000000      1.178551094290E+00      8.807395034654E-01
    8.100000      1.178844901867E+00      8.814477728664E-01
    8.200000      1.179076111706E+00      8.822861035579E-01
    8.300000      1.179167755007E+00      8.832247290290E-01
    8.400000      1.179086646221E+00      8.841901419111E-01
    8.500000      1.178874079836E+00      8.850792140109E-01
    8.600000      1.178643739207E+00      8.857803174271E-01
    8.700000      1.178532550305E+00      8.861951648671E-01
    8.800000      1.178595517272E+00      8.862568745537E-01
    8.900000      1.178758866209E+00      8.859424354106E-01
