# M=10, N=5, max=1, V0=0.0, V=0.765, PBC
#  time (tJ)                 S₁(ℓ=5)                 S₂(ℓ=5)
    0.000000      1.115895506599E+00      9.060985786475E-01
    0.100000      1.117871825996E+00      9.065868903904E-01
    0.200000      1.122769602802E+00      9.079647462890E-01
    0.300000      1.128699154643E+00      9.100057682595E-01
    0.400000      1.134285071549E+00      9.124309627824E-01
    0.500000      1.138981438797E+00      9.150045476686E-01
    0.600000      1.142765777952E+00      9.175959480397E-01
    0.700000      1.145657302242E+00      9.201855409671E-01
    0.800000      1.147494533645E+00      9.228188811132E-01
    0.900000      1.148243239480E+00      9.255346737224E-01
    1.000000      1.148322796115E+00      9.282989473219E-01
    1.100000      1.148692489736E+00      9.309709215974E-01
    1.200000      1.150752030501E+00      9.333096025140E-01
    1.300000      1.155821674726E+00      9.350140097561E-01
    1.400000      1.162899390070E+00      9.357837737209E-01
    1.500000      1.169183856681E+00      9.353903485043E-01
    1.600000      1.172327835644E+00      9.337505624724E-01
    1.700000      1.171131216902E+00      9.309847700434E-01
    1.800000      1.165919835887E+00      9.274305728886E-01
    1.900000      1.158570298769E+00      9.235901197693E-01
    2.000000      1.152071674406E+00      9.200195976197E-01
    2.100000      1.147950517045E+00      9.172012763956E-01
    2.200000      1.145244334109E+00      9.154428609681E-01
    2.300000      1.143128118711E+00      9.148244333243E-01
    2.400000      1.141224455817E+00      9.151887677804E-01
    2.500000      1.139622259435E+00      9.161715633756E-01
    2.600000      1.138731137892E+00      9.172837086318E-01
    2.700000      1.138288043168E+00      9.180524505628E-01
    2.800000      1.137025709080E+00      9.181874082998E-01
    2.900000      1.134484609612E+00      9.176943590339E-01
    3.000000      1.131516092443E+00      9.168664511924E-01
    3.100000      1.129468580223E+00      9.161485008464E-01
    3.200000      1.129119431680E+00      9.159447528023E-01
    3.300000      1.130512243188E+00      9.164646939854E-01
    3.400000      1.133356779241E+00      9.176654615752E-01
    3.500000      1.136968026368E+00      9.192913760529E-01
    3.600000      1.140753017699E+00      9.209722704446E-01
    3.700000      1.144978931961E+00      9.223359318699E-01
    3.800000      1.149248286582E+00      9.231052045332E-01
    3.900000      1.152510985337E+00      9.231682601981E-01
    4.000000      1.154082602473E+00      9.226166735168E-01
    4.100000      1.153825946826E+00      9.217390533661E-01
    4.200000      1.152444886041E+00      9.209535948391E-01
    4.300000      1.151431715241E+00      9.206801224061E-01
    4.400000      1.152477270177E+00      9.211893334158E-01
    4.500000      1.156004759760E+00      9.224948877859E-01
    4.600000      1.160450572711E+00      9.243425656456E-01
    4.700000      1.163698615207E+00      9.263016721276E-01
    4.800000      1.164219876720E+00      9.279118617515E-01
    4.900000      1.161524743441E+00      9.288190655640E-01
    5.000000      1.156236727867E+00      9.288537191232E-01
    5.100000      1.149931882078E+00      9.280414762392E-01
    5.200000      1.144864020870E+00      9.265651109841E-01
    5.300000      1.141658387955E+00      9.247040512629E-01
    5.400000      1.139642010156E+00      9.227678709053E-01
    5.500000      1.138452609713E+00      9.210257024559E-01
    5.600000      1.137775593129E+00      9.196325466055E-01
    5.700000      1.137536618272E+00      9.185725701268E-01
    5.800000      1.137854515193E+00      9.176603118752E-01
    5.900000      1.138264360137E+00      9.166301811309E-01
    6.000000      1.137491521826E+00      9.152917053868E-01
    6.100000      1.135055039111E+00      9.136689047572E-01
    6.200000      1.132071546664E+00      9.120350976026E-01
    6.300000      1.130577264667E+00      9.108180361800E-01
    6.400000      1.131546057354E+00      9.104348395448E-01
    6.500000      1.134503138407E+00      9.111504899459E-01
    6.600000      1.138647664407E+00      9.130171733840E-01
    6.700000      1.143598122475E+00      9.158885733367E-01
    6.800000      1.149656211980E+00      9.194694346371E-01
    6.900000      1.156798863814E+00      9.233709839076E-01
