# M=22, N=11, max=1, V0=0.0, V=0.765, PBC
#  time (tJ)                 S₁(n=5)                 S₂(n=5)
    0.000000     -3.996802888651E-14      1.953992523340E-14
    0.100000      2.500501449993E-02      6.310492859654E-03
    0.200000      7.910501426698E-02      2.400877013826E-02
    0.300000      1.456452475050E-01      4.970273887627E-02
    0.400000      2.122415047048E-01      7.867054940516E-02
    0.500000      2.694456617632E-01      1.059658320425E-01
    0.600000      3.110114585966E-01      1.274908943527E-01
    0.700000      3.340274060247E-01      1.407713852866E-01
    0.800000      3.387753416406E-01      1.452797133474E-01
    0.900000      3.283407742146E-01      1.422863456415E-01
    1.000000      3.080024483428E-01      1.343285986995E-01
    1.100000      2.843992560969E-01      1.244620035421E-01
    1.200000      2.642662265388E-01      1.154949989951E-01
    1.300000      2.523900323908E-01      1.093955398922E-01
    1.400000      2.500850627400E-01      1.069961335027E-01
    1.500000      2.555733516745E-01      1.080286235867E-01
    1.600000      2.654784130720E-01      1.114245345063E-01
    1.700000      2.762999992715E-01      1.157536885401E-01
    1.800000      2.851429041586E-01      1.196602072623E-01
    1.900000      2.900927329604E-01      1.221862532121E-01
    2.000000      2.905082214568E-01      1.229286533916E-01
    2.100000      2.869870999596E-01      1.220275250035E-01
    2.200000      2.810760702533E-01      1.200248753498E-01
    2.300000      2.748206331483E-01      1.176523725855E-01
    2.400000      2.701464601234E-01      1.156124645790E-01
    2.500000      2.681720872196E-01      1.144062691912E-01
    2.600000      2.691021446789E-01      1.142389562819E-01
    2.700000      2.724743741286E-01      1.150092036707E-01
    2.800000      2.771140065666E-01      1.163735311789E-01
    2.900000      2.814140040699E-01      1.178670330190E-01
    3.000000      2.841077546433E-01      1.190496018909E-01
    3.100000      2.846927263460E-01      1.196316494010E-01
    3.200000      2.834992427133E-01      1.195319668451E-01
    3.300000      2.815007986476E-01      1.188460057647E-01
    3.400000      2.796797602372E-01      1.177457947704E-01
    3.500000      2.782397849902E-01      1.163656944016E-01
    3.600000      2.766664598736E-01      1.147293455375E-01
    3.700000      2.742231686319E-01      1.127422946424E-01
    3.800000      2.703483630235E-01      1.102332329927E-01
    3.900000      2.648408360410E-01      1.070038633143E-01
    4.000000      2.577299109093E-01      1.028590910706E-01
    4.100000      2.488146447142E-01      9.762311727940E-02
    4.200000      2.374663400465E-01      9.117077465079E-02
    4.300000      2.230460107278E-01      8.349420863623E-02
    4.400000      2.054311717873E-01      7.479123025071E-02
    4.500000      1.853696949984E-01      6.553438634377E-02
    4.600000      1.646328221013E-01      5.648211610117E-02
    4.700000      1.459349309699E-01      4.862016854821E-02
    4.800000      1.324573586726E-01      4.304853417990E-02
    4.900000      1.270187874439E-01      4.083835547448E-02
    5.000000      1.313786176065E-01      4.287644414254E-02
    5.100000      1.459248900949E-01      4.970685687477E-02
    5.200000      1.698990930417E-01      6.138135330036E-02
    5.300000      2.015735069562E-01      7.734343479217E-02
    5.400000      2.381881638112E-01      9.638380450006E-02
    5.500000      2.761488392466E-01      1.167057190926E-01
    5.600000      3.115780952321E-01      1.361195078070E-01
    5.700000      3.408458497593E-01      1.523502312978E-01
    5.800000      3.609254385365E-01      1.634056641885E-01
    5.900000      3.696594603229E-01      1.679302058110E-01
    6.000000      3.660039356710E-01      1.654705931522E-01
    6.100000      3.502626017413E-01      1.565959301031E-01
    6.200000      3.242747062104E-01      1.428404227903E-01
    6.300000      2.914936222745E-01      1.264702352944E-01
    6.400000      2.568929055948E-01      1.101125580558E-01
    6.500000      2.266033774813E-01      9.631492117430E-02
    6.600000      2.068744603341E-01      8.711594749656E-02
    6.700000      2.015759347530E-01      8.370446283632E-02
    6.800000      2.102965694275E-01      8.622850849153E-02
    6.900000      2.295645522490E-01      9.379352665719E-02
    7.000000      2.545524393812E-01      1.046582069917E-01
    7.100000      2.802551708036E-01      1.165957250419E-01
    7.200000      3.023105616253E-01      1.273449386586E-01
    7.300000      3.175207994810E-01      1.350481307664E-01
    7.400000      3.241182768430E-01      1.385752897958E-01
    7.500000      3.218219978885E-01      1.376704488654E-01
    7.600000      3.117470741082E-01      1.329070812076E-01
    7.700000      2.961884160255E-01      1.254860613221E-01
