# M=20, N=10, V0=0.0, V=-1.9, PBC
#  time (tJ)                       0                       1                       2                       3                       4                       5                       6                       7                       8                       9                      10                      11                      12                      13                      14                      15                      16                      17                      18                      19
    0.000000      5.000000000000E-01      1.478413545273E-01      2.500000000000E-01      2.378704000092E-01      2.500000000000E-01      2.450000000000E-01      2.500000000000E-01      2.468509595408E-01      2.500000000000E-01      2.474372859227E-01      2.500000000000E-01      2.474372859227E-01      2.500000000000E-01      2.468509595408E-01      2.500000000000E-01      2.450000000000E-01      2.500000000000E-01      2.378704000092E-01      2.500000000000E-01      1.478413545273E-01
    0.100000      5.000000000000E-01      1.513791192751E-01      2.448677635048E-01      2.395869022078E-01      2.496478067422E-01      2.453118319601E-01      2.498133092003E-01      2.470187296585E-01      2.498671602397E-01      2.475671940652E-01      2.498803662927E-01      2.475671940652E-01      2.498671602397E-01      2.470187296585E-01      2.498133092003E-01      2.453118319601E-01      2.496478067422E-01      2.395869022078E-01      2.448677635049E-01      1.513791192751E-01
    0.200000      5.000000000000E-01      1.611507509257E-01      2.311461272904E-01      2.435408930473E-01      2.490759930392E-01      2.460744417135E-01      2.493463095778E-01      2.474474020014E-01      2.495298777210E-01      2.479005083459E-01      2.495753926756E-01      2.479005083459E-01      2.495298777210E-01      2.474474020014E-01      2.493463095778E-01      2.460744417135E-01      2.490759930392E-01      2.435408930473E-01      2.311461272904E-01      1.611507509257E-01
    0.300000      5.000000000000E-01      1.749154678174E-01      2.132095439517E-01      2.467653287588E-01      2.493654793823E-01      2.469345540763E-01      2.488075254353E-01      2.479572794281E-01      2.491368590208E-01      2.482996825650E-01      2.492165591286E-01      2.482996825650E-01      2.491368590208E-01      2.479572794281E-01      2.488075254353E-01      2.469345540763E-01      2.493654793823E-01      2.467653287588E-01      2.132095439517E-01      1.749154678174E-01
    0.400000      5.000000000000E-01      1.897720357970E-01      1.964637735473E-01      2.460603091183E-01      2.513139969207E-01      2.477216016595E-01      2.483715912212E-01      2.483627635953E-01      2.488423687915E-01      2.486209932374E-01      2.489411322238E-01      2.486209932374E-01      2.488423687915E-01      2.483627635953E-01      2.483715912212E-01      2.477216016595E-01      2.513139969207E-01      2.460603091183E-01      1.964637735473E-01      1.897720357970E-01
    0.500000      5.000000000000E-01      2.030608899834E-01      1.853779934412E-01      2.396632171628E-01      2.546228926483E-01      2.487063706268E-01      2.480871822005E-01      2.485540362187E-01      2.487292527498E-01      2.487865564700E-01      2.488232169970E-01      2.487865564700E-01      2.487292527498E-01      2.485540362187E-01      2.480871822005E-01      2.487063706268E-01      2.546228926483E-01      2.396632171628E-01      1.853779934412E-01      2.030608899834E-01
    0.600000      5.000000000000E-01      2.130896360704E-01      1.820314271405E-01      2.282124778565E-01      2.576986197394E-01      2.505057004302E-01      2.479361933585E-01      2.485103295094E-01      2.487794703261E-01      2.488124119593E-01      2.488474672197E-01      2.488124119593E-01      2.487794703261E-01      2.485103295094E-01      2.479361933585E-01      2.505057004302E-01      2.576986197394E-01      2.282124778565E-01      1.820314271405E-01      2.130896360704E-01
    0.700000      5.000000000000E-01      2.194369361731E-01      1.857175119792E-01      2.145472188850E-01      2.582572336693E-01      2.536262171857E-01      2.480099128443E-01      2.482571978333E-01      2.488974962510E-01      2.487821352033E-01      2.489362799518E-01      2.487821352033E-01      2.488974962510E-01      2.482571978333E-01      2.480099128443E-01      2.536262171857E-01      2.582572336693E-01      2.145472188850E-01      1.857175119792E-01      2.194369361731E-01
    0.800000      5.000000000000E-01      2.227789133731E-01      1.936555114973E-01      2.024785288782E-01      2.544450135991E-01      2.579085322662E-01      2.486515328592E-01      2.478316766570E-01      2.489578487221E-01      2.487880649389E-01      2.490087544176E-01      2.487880649389E-01      2.489578487221E-01      2.478316766570E-01      2.486515328592E-01      2.579085322662E-01      2.544450135991E-01      2.024785288782E-01      1.936555114973E-01      2.227789133731E-01
    0.900000      5.000000000000E-01      2.243761654759E-01      2.023863835126E-01      1.951600781524E-01      2.458787070870E-01      2.622459552059E-01      2.504032013923E-01      2.473137096791E-01      2.488429988979E-01      2.488757386348E-01      2.490341239245E-01      2.488757386348E-01      2.488429988979E-01      2.473137096791E-01      2.504032013923E-01      2.622459552059E-01      2.458787070870E-01      1.951600781524E-01      2.023863835126E-01      2.243761654759E-01
    1.000000      5.000000000000E-01      2.254740860426E-01      2.091896019184E-01      1.938378738575E-01      2.340360889311E-01      2.648279947389E-01      2.537107074719E-01      2.469191613699E-01      2.484625244753E-01      2.490169661824E-01      2.490499900238E-01      2.490169661824E-01      2.484625244753E-01      2.469191613699E-01      2.537107074719E-01      2.648279947389E-01      2.340360889311E-01      1.938378738575E-01      2.091896019184E-01      2.254740860426E-01
    1.100000      5.000000000000E-01      2.268636284220E-01      2.129355815909E-01      1.975233667086E-01      2.217648959511E-01      2.638666369212E-01      2.585124456482E-01      2.470747648721E-01      2.477742905958E-01      2.491158137333E-01      2.491371511130E-01      2.491158137334E-01      2.477742905958E-01      2.470747648721E-01      2.585124456482E-01      2.638666369212E-01      2.217648959511E-01      1.975233667086E-01      2.129355815909E-01      2.268636284220E-01
    1.200000      5.000000000000E-01      2.287409848663E-01      2.141141223837E-01      2.036588255325E-01      2.121326978452E-01      2.584725865450E-01      2.639589998488E-01      2.483687420351E-01      2.468343211172E-01      2.490371940965E-01      2.493630514594E-01      2.490371940965E-01      2.468343211172E-01      2.483687420351E-01      2.639589998488E-01      2.584725865450E-01      2.121326978451E-01      2.036588255325E-01      2.141141223837E-01      2.287409848663E-01
