# M=16, N=8, max=1, V0=0.0, V=0.765, PBC
#  time (tJ)                 S₁(ℓ=8)                 S₂(ℓ=8)
    0.000000      1.270191330997E+00      9.635005380843E-01
    0.100000      1.272162338707E+00      9.636131180170E-01
    0.200000      1.277136941260E+00      9.639115132228E-01
    0.300000      1.283382731453E+00      9.643077359893E-01
    0.400000      1.289666974315E+00      9.647335842840E-01
    0.500000      1.295624613435E+00      9.651982475084E-01
    0.600000      1.301495143937E+00      9.657939436500E-01
    0.700000      1.307655943029E+00      9.666446958743E-01
    0.800000      1.314263464113E+00      9.678302283906E-01
    0.900000      1.321176215586E+00      9.693292119036E-01
    1.000000      1.328097417582E+00      9.710094597707E-01
    1.100000      1.334742730881E+00      9.726636265647E-01
    1.200000      1.340922846092E+00      9.740687820754E-01
    1.300000      1.346534421601E+00      9.750468862164E-01
    1.400000      1.351518724754E+00      9.755146981374E-01
    1.500000      1.355872464122E+00      9.755217575535E-01
    1.600000      1.359737482997E+00      9.752736252814E-01
    1.700000      1.363486374628E+00      9.751266242733E-01
    1.800000      1.367693973412E+00      9.755328637565E-01
    1.900000      1.372910901082E+00      9.769244541047E-01
    2.000000      1.379267373984E+00      9.795565768346E-01
    2.100000      1.386103949573E+00      9.833663416287E-01
    2.200000      1.392003246917E+00      9.879221369220E-01
    2.300000      1.395427947699E+00      9.925138020122E-01
    2.400000      1.395382394441E+00      9.963667886930E-01
    2.500000      1.391765724964E+00      9.988869512427E-01
    2.600000      1.385406345590E+00      9.998130495430E-01
    2.700000      1.377740143764E+00      9.992073705124E-01
    2.800000      1.370225624915E+00      9.973215787905E-01
    2.900000      1.363693709655E+00      9.944519023113E-01
    3.000000      1.358011451258E+00      9.908819057643E-01
    3.100000      1.352540823317E+00      9.869194740806E-01
    3.200000      1.346787057419E+00      9.829483568484E-01
    3.300000      1.340780798799E+00      9.794062678970E-01
    3.400000      1.335080288607E+00      9.766730970136E-01
    3.500000      1.330475420644E+00      9.749371238270E-01
    3.600000      1.327544006328E+00      9.741306454870E-01
    3.700000      1.326315163293E+00      9.739734154761E-01
    3.800000      1.326370368697E+00      9.740830196588E-01
    3.900000      1.327214339696E+00      9.740747809319E-01
    4.000000      1.328462559136E+00      9.736083139701E-01
    4.100000      1.329805755198E+00      9.724060653938E-01
    4.200000      1.330949369719E+00      9.703011874299E-01
    4.300000      1.331639496967E+00      9.673325614869E-01
    4.400000      1.331768819721E+00      9.638303904575E-01
    4.500000      1.331499741380E+00      9.604027053986E-01
    4.600000      1.331220974201E+00      9.577824457312E-01
    4.700000      1.331306837760E+00      9.565897546993E-01
