# M=18, N=9, max=1, V0=0.0, V=-0.15, PBC
#  time (tJ)                 S₁(ℓ=9)                 S₂(ℓ=9)
    0.000000      1.309135597083E+00      1.034808166033E+00
    0.100000      1.309213158430E+00      1.034970648254E+00
    0.200000      1.309423966883E+00      1.035429825988E+00
    0.300000      1.309714973028E+00      1.036107410346E+00
    0.400000      1.310032211106E+00      1.036892788194E+00
    0.500000      1.310346790407E+00      1.037666991280E+00
    0.600000      1.310655243242E+00      1.038326681057E+00
    0.700000      1.310962792076E+00      1.038802501086E+00
    0.800000      1.311270919349E+00      1.039068232882E+00
    0.900000      1.311579177771E+00      1.039139867251E+00
    1.000000      1.311891424092E+00      1.039066137926E+00
    1.100000      1.312217629313E+00      1.038913728535E+00
    1.200000      1.312570576843E+00      1.038751051292E+00
    1.300000      1.312959765896E+00      1.038634231442E+00
    1.400000      1.313386014297E+00      1.038597904752E+00
    1.500000      1.313839525512E+00      1.038651970738E+00
    1.600000      1.314301937823E+00      1.038783948569E+00
    1.700000      1.314751094532E+00      1.038965434908E+00
    1.800000      1.315166310542E+00      1.039160593152E+00
    1.900000      1.315532021644E+00      1.039334631204E+00
    2.000000      1.315839354710E+00      1.039460691923E+00
    2.100000      1.316086762035E+00      1.039524244735E+00
    2.200000      1.316281118847E+00      1.039524702585E+00
    2.300000      1.316439555466E+00      1.039474452180E+00
    2.400000      1.316590620903E+00      1.039395744084E+00
    2.500000      1.316771513623E+00      1.039316013016E+00
    2.600000      1.317016500183E+00      1.039262313319E+00
    2.700000      1.317332752364E+00      1.039255748091E+00
    2.800000      1.317680460369E+00      1.039306988741E+00
    2.900000      1.317986956734E+00      1.039414005332E+00
    3.000000      1.318178405677E+00      1.039562710545E+00
    3.100000      1.318206440583E+00      1.039730340589E+00
    3.200000      1.318064057732E+00      1.039890414572E+00
    3.300000      1.317784910680E+00      1.040017610485E+00
    3.400000      1.317425487343E+00      1.040091234054E+00
    3.500000      1.317040778881E+00      1.040096921865E+00
    3.600000      1.316667889321E+00      1.040027124045E+00
    3.700000      1.316322857933E+00      1.039881144140E+00
    3.800000      1.316005190475E+00      1.039665052195E+00
    3.900000      1.315704062659E+00      1.039391175433E+00
    4.000000      1.315404422746E+00      1.039076693401E+00
    4.100000      1.315093956335E+00      1.038741243709E+00
    4.200000      1.314770203992E+00      1.038404024488E+00
    4.300000      1.314442882587E+00      1.038081217837E+00
    4.400000      1.314127579849E+00      1.037784482287E+00
    4.500000      1.313834501267E+00      1.037520890236E+00
    4.600000      1.313562754740E+00      1.037294224471E+00
    4.700000      1.313307160687E+00      1.037107137212E+00
    4.800000      1.313070503097E+00      1.036963395692E+00
    4.900000      1.312868089496E+00      1.036869367073E+00
    5.000000      1.312720613973E+00      1.036834098419E+00
    5.100000      1.312642039062E+00      1.036867806385E+00
    5.200000      1.312631561877E+00      1.036979149218E+00
    5.300000      1.312674183144E+00      1.037172062016E+00
    5.400000      1.312748569145E+00      1.037443015012E+00
    5.500000      1.312836701511E+00      1.037779348796E+00
    5.600000      1.312929357649E+00      1.038159083282E+00
    5.700000      1.313025605906E+00      1.038552453372E+00
    5.800000      1.313128753232E+00      1.038925276890E+00
    5.900000      1.313242793781E+00      1.039243850746E+00
    6.000000      1.313371845393E+00      1.039480402888E+00
    6.100000      1.313520716977E+00      1.039617636838E+00
    6.200000      1.313692576269E+00      1.039651092551E+00
    6.300000      1.313883984495E+00      1.039588916592E+00
    6.400000      1.314082643242E+00      1.039449608121E+00
    6.500000      1.314272023449E+00      1.039258756557E+00
    6.600000      1.314440123584E+00      1.039045598604E+00
    6.700000      1.314585150340E+00      1.038839791916E+00
    6.800000      1.314715193296E+00      1.038668544375E+00
    6.900000      1.314843973770E+00      1.038554214697E+00
    7.000000      1.314986223439E+00      1.038512515636E+00
    7.100000      1.315154461404E+00      1.038551366487E+00
    7.200000      1.315358439670E+00      1.038670314517E+00
    7.300000      1.315605328048E+00      1.038860410798E+00
    7.400000      1.315896839692E+00      1.039104537259E+00
    7.500000      1.316225025296E+00      1.039378369249E+00
    7.600000      1.316570609639E+00      1.039652288684E+00
    7.700000      1.316905113897E+00      1.039894512802E+00
    7.800000      1.317196105931E+00      1.040075414286E+00
    7.900000      1.317413669407E+00      1.040172529443E+00
    8.000000      1.317535469643E+00      1.040175246193E+00
    8.100000      1.317549378363E+00      1.040087861771E+00
    8.200000      1.317455284404E+00      1.039929799571E+00
    8.300000      1.317267842345E+00      1.039732338961E+00
    8.400000      1.317016731577E+00      1.039532118750E+00
    8.500000      1.316742013508E+00      1.039362661491E+00
    8.600000      1.316483911654E+00      1.039245937737E+00
    8.700000      1.316268768167E+00      1.039186295364E+00
    8.800000      1.316098076383E+00      1.039168724259E+00
    8.900000      1.315948808065E+00      1.039162336858E+00
    9.000000      1.315786607773E+00      1.039128341778E+00
    9.100000      1.315585267459E+00      1.039030284618E+00
    9.200000      1.315341568301E+00      1.038843666676E+00
    9.300000      1.315075781429E+00      1.038562544239E+00
    9.400000      1.314816850578E+00      1.038201939538E+00
    9.500000      1.314584735682E+00      1.037796056337E+00
    9.600000      1.314387352602E+00      1.037392919740E+00
    9.700000      1.314229177727E+00      1.037046340990E+00
    9.800000      1.314115691376E+00      1.036806478363E+00
    9.900000      1.314051379954E+00      1.036710771517E+00
   10.000000      1.314036017500E+00      1.036777229847E+00
   10.100000      1.314062704729E+00      1.037001552213E+00
