# M=26, N=13, V0=0.0, V=0.15, PBC
#  time (tJ)                 S₁(n=3)                 S₂(n=3)
    0.000000      2.131628207280E-14     -8.881784197001E-16
    0.100000      1.122227343058E-03      2.019455245739E-04
    0.200000      3.764711047805E-03      7.706650380506E-04
    0.300000      7.238704459188E-03      1.603509987441E-03
    0.400000      1.092540015121E-02      2.556030751911E-03
    0.500000      1.428293183115E-02      3.474333569898E-03
    0.600000      1.690571733219E-02      4.227582563132E-03
    0.700000      1.856724742616E-02      4.732587876152E-03
    0.800000      1.923255221419E-02      4.965089804760E-03
    0.900000      1.903879611008E-02      4.956321887789E-03
    1.000000      1.824962624081E-02      4.777437721420E-03
    1.100000      1.719303182400E-02      4.517243599188E-03
    1.200000      1.619166017970E-02      4.259685325795E-03
    1.300000      1.548928090399E-02      4.066629670471E-03
    1.400000      1.519182590077E-02      3.969187523241E-03
    1.500000      1.527132784371E-02      3.968024957739E-03
    1.600000      1.561495863992E-02      4.040697936519E-03
    1.700000      1.607753187430E-02      4.152652137893E-03
    1.800000      1.652327691777E-02      4.268349450335E-03
    1.900000      1.685324849610E-02      4.359803188728E-03
    2.000000      1.701756576678E-02      4.411152369306E-03
    2.100000      1.701414809100E-02      4.419260819332E-03
    2.200000      1.687793102582E-02      4.391302071123E-03
    2.300000      1.666518251435E-02      4.340723750409E-03
    2.400000      1.643683973650E-02      4.282928455221E-03
    2.500000      1.624468555719E-02      4.231646628514E-03
    2.600000      1.612224911294E-02      4.196521351560E-03
    2.700000      1.608126926037E-02      4.182030619626E-03
    2.800000      1.611427023310E-02      4.187606855834E-03
    2.900000      1.620063868058E-02      4.208669646953E-03
    3.000000      1.631244873625E-02      4.238225036062E-03
    3.100000      1.642025399439E-02      4.268666679121E-03
    3.200000      1.650080213660E-02      4.293428300573E-03
    3.300000      1.654311246670E-02      4.308190939002E-03
    3.400000      1.654933315788E-02      4.311451935542E-03
    3.500000      1.652953252929E-02      4.304408186076E-03
    3.600000      1.649468519868E-02      4.290263506739E-03
    3.700000      1.645413060821E-02      4.273195149848E-03
    3.800000      1.641569201026E-02      4.257269509969E-03
    3.900000      1.638512849706E-02      4.245567868694E-03
    4.000000      1.636565528552E-02      4.239686471194E-03
    4.100000      1.635903726375E-02      4.239650677177E-03
    4.200000      1.636743088955E-02      4.244173598776E-03
    4.300000      1.639291082583E-02      4.251124042536E-03
    4.400000      1.643166373350E-02      4.258052220064E-03
    4.500000      1.647035506143E-02      4.262642157559E-03
    4.600000      1.649334530522E-02      4.262999413692E-03
    4.700000      1.648984394513E-02      4.257729229399E-03
    4.800000      1.645578475403E-02      4.245808110247E-03
    4.900000      1.639247968239E-02      4.226297259096E-03
    5.000000      1.630318912043E-02      4.197982215262E-03
    5.100000      1.618798417235E-02      4.159040392063E-03
    5.200000      1.603907308787E-02      4.106831582198E-03
    5.300000      1.584103144409E-02      4.037879044574E-03
    5.400000      1.557450474972E-02      3.948071131862E-03
    5.500000      1.521972796510E-02      3.833077901661E-03
    5.600000      1.475961814445E-02      3.688951732773E-03
    5.700000      1.418223224864E-02      3.512866616362E-03
    5.800000      1.348236592838E-02      3.303942753175E-03
    5.900000      1.266311812907E-02      3.064094141707E-03
    6.000000      1.173838287496E-02      2.798820824885E-03
    6.100000      1.073627057092E-02      2.517842262318E-03
    6.200000      9.703182946336E-03      2.235437876107E-03
    6.300000      8.707553280836E-03      1.970335667588E-03
    6.400000      7.840685074119E-03      1.744985314038E-03
    6.500000      7.210435256408E-03      1.584084944817E-03
    6.600000      6.924176852377E-03      1.512313413842E-03
    6.700000      7.066276559348E-03      1.551354798555E-03
    6.800000      7.681058332451E-03      1.716476261779E-03
    6.900000      8.766417794948E-03      2.013104083823E-03
    7.000000      1.027313389701E-02      2.433990904758E-03
    7.100000      1.210615873220E-02      2.957629578157E-03
    7.200000      1.413201706532E-02      3.548502520310E-03
    7.300000      1.619107236924E-02      4.159538901398E-03
    7.400000      1.811081647508E-02      4.736797944190E-03
    7.500000      1.972227128334E-02      5.225956261615E-03
    7.600000      2.088035171957E-02      5.579736354415E-03
    7.700000      2.148327466923E-02      5.765077405852E-03
    7.800000      2.148706421134E-02      5.768719151249E-03
    7.900000      2.091400553598E-02      5.600012780551E-03
    8.000000      1.985417025693E-02      5.290199203708E-03
    8.100000      1.845843619469E-02      4.888042125240E-03
    8.200000      1.692241792135E-02      4.452441486672E-03
    8.300000      1.546195180053E-02      4.043310944231E-03
    8.400000      1.428068389946E-02      3.712411897902E-03
    8.500000      1.353097346052E-02      3.495877358653E-03
    8.600000      1.327880449100E-02      3.409802481826E-03
    8.700000      1.349524037949E-02      3.449601278063E-03
    8.800000      1.407878473119E-02      3.592997711175E-03
    8.900000      1.488921485203E-02      3.805747537248E-03
    9.000000      1.577842743349E-02      4.048673653954E-03
    9.100000      1.661410616207E-02      4.284466772191E-03
    9.200000      1.729553215764E-02      4.482966234108E-03
    9.300000      1.776102480860E-02      4.624188217354E-03
    9.400000      1.798757491334E-02      4.699025407477E-03
    9.500000      1.798476258381E-02      4.708100688688E-03
    9.600000      1.778604368826E-02      4.659564635383E-03
    9.700000      1.744028936599E-02      4.566628127003E-03
    9.800000      1.700490791736E-02      4.445372932532E-03
    9.900000      1.654040664621E-02      4.313021921941E-03
   10.000000      1.610582184725E-02      4.186538614700E-03
   10.100000      1.575435516309E-02      4.081286574396E-03
   10.200000      1.552827629618E-02      4.009552590445E-03
   10.300000      1.545270213010E-02      3.978969171762E-03
   10.400000      1.552984525357E-02      3.991139223052E-03
   10.500000      1.573692358051E-02      4.040930902345E-03
   10.600000      1.602951196895E-02      4.116877501157E-03
   10.700000      1.634936393430E-02      4.202872118836E-03
   10.800000      1.663480692444E-02      4.280966527758E-03
   10.900000      1.683145864646E-02      4.334706306293E-03
   11.000000      1.690096922112E-02      4.352205946804E-03
   11.100000      1.682667105231E-02      4.328183233643E-03
   11.200000      1.661534799706E-02      4.264437449384E-03
   11.300000      1.629405975050E-02      4.168685175195E-03
   11.400000      1.590238760364E-02      4.052117878488E-03
   11.500000      1.548217378758E-02      3.926372714736E-03
   11.600000      1.506748452242E-02      3.800718140826E-03
   11.700000      1.467715272287E-02      3.680134330481E-03
   11.800000      1.431140855118E-02      3.564675882478E-03
   11.900000      1.395326273452E-02      3.450147054295E-03
   12.000000      1.357449331661E-02      3.329806905912E-03
   12.100000      1.314473810898E-02      3.196628777186E-03
   12.200000      1.264100641681E-02      3.045588962522E-03
   12.300000      1.205533705445E-02      2.875529216893E-03
   12.400000      1.139951928355E-02      2.690276676939E-03
   12.500000      1.070644030322E-02      2.498863115791E-03
   12.600000      1.002780490631E-02      2.314832259326E-03
   12.700000      9.428299855863E-03      2.154750490037E-03
   12.800000      8.977332156804E-03      2.036145798548E-03
   12.900000      8.739949074273E-03      1.975191679174E-03
   13.000000      8.767234652146E-03      1.984512152689E-03
