# M=14, N=7, max=1, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(ℓ=7)                 S₂(ℓ=7)
    0.000000      1.226143807842E+00      9.783680249733E-01
    0.100000      1.226357546690E+00      9.782881890685E-01
    0.200000      1.226917925429E+00      9.780683172122E-01
    0.300000      1.227651256431E+00      9.777640177132E-01
    0.400000      1.228407715517E+00      9.774569640336E-01
    0.500000      1.229121285084E+00      9.772389694559E-01
    0.600000      1.229799376078E+00      9.771924101663E-01
    0.700000      1.230476409744E+00      9.773714868856E-01
    0.800000      1.231173634900E+00      9.777896749632E-01
    0.900000      1.231887113934E+00      9.784172687887E-01
    1.000000      1.232607339906E+00      9.791896035039E-01
    1.100000      1.233331226784E+00      9.800229534785E-01
    1.200000      1.234025345029E+00      9.808329604094E-01
    1.300000      1.234634189703E+00      9.815504753142E-01
    1.400000      1.235125930557E+00      9.821314304586E-01
    1.500000      1.235510643853E+00      9.825596243107E-01
    1.600000      1.235846705941E+00      9.828430764933E-01
    1.700000      1.236236987835E+00      9.830055510058E-01
    1.800000      1.236800108266E+00      9.830753005574E-01
    1.900000      1.237602802733E+00      9.830735899596E-01
    2.000000      1.238583413441E+00      9.830061967043E-01
    2.100000      1.239548036575E+00      9.828611943040E-01
    2.200000      1.240247455778E+00      9.826149194675E-01
    2.300000      1.240484737150E+00      9.822448704297E-01
    2.400000      1.240197835514E+00      9.817446879121E-01
    2.500000      1.239482330458E+00      9.811346900605E-01
    2.600000      1.238545236477E+00      9.804632381130E-01
    2.700000      1.237606595228E+00      9.797986173554E-01
    2.800000      1.236794211203E+00      9.792151752137E-01
    2.900000      1.236100763261E+00      9.787786148195E-01
    3.000000      1.235450466720E+00      9.785336828798E-01
    3.100000      1.234781891580E+00      9.784953726970E-01
    3.200000      1.234085812013E+00      9.786442327278E-01
    3.300000      1.233406722876E+00      9.789271657636E-01
    3.400000      1.232817798991E+00      9.792653024460E-01
    3.500000      1.232388273724E+00      9.795688834388E-01
    3.600000      1.232157732032E+00      9.797563369455E-01
    3.700000      1.232121950559E+00      9.797727493079E-01
    3.800000      1.232234609820E+00      9.796028702925E-01
    3.900000      1.232425449683E+00      9.792754330654E-01
    4.000000      1.232628681801E+00      9.788579181705E-01
    4.100000      1.232806126451E+00      9.784431198753E-01
    4.200000      1.232951497126E+00      9.781305390118E-01
    4.300000      1.233079131310E+00      9.780064926259E-01
    4.400000      1.233205641267E+00      9.781268266602E-01
    4.500000      1.233328493317E+00      9.785054204402E-01
    4.600000      1.233420281161E+00      9.791105938830E-01
    4.700000      1.233451422158E+00      9.798702581301E-01
    4.800000      1.233419161801E+00      9.806851782370E-01
    4.900000      1.233361385463E+00      9.814480516287E-01
    5.000000      1.233350923977E+00      9.820645248348E-01
    5.100000      1.233474385628E+00      9.824713324338E-01
    5.200000      1.233803811002E+00      9.826470279292E-01
    5.300000      1.234372066542E+00      9.826125075877E-01
