# M=20, N=10, V0=0.0, V=-0.25, PBC
#  time (tJ)                       0                       1                       2                       3                       4                       5                       6                       7                       8                       9                      10                      11                      12                      13                      14                      15                      16                      17                      18                      19
    0.000000      5.000000000000E-01      1.478413545273E-01      2.500000000000E-01      2.378704000092E-01      2.500000000000E-01      2.450000000000E-01      2.500000000000E-01      2.468509595408E-01      2.500000000000E-01      2.474372859227E-01      2.500000000000E-01      2.474372859227E-01      2.500000000000E-01      2.468509595408E-01      2.500000000000E-01      2.450000000000E-01      2.500000000000E-01      2.378704000092E-01      2.500000000000E-01      1.478413545273E-01
    0.100000      5.000000000000E-01      1.483079723046E-01      2.493209514573E-01      2.381018977134E-01      2.499492808732E-01      2.450428044249E-01      2.499746542243E-01      2.468736630248E-01      2.499820244553E-01      2.474548399069E-01      2.499838232304E-01      2.474548399069E-01      2.499820244553E-01      2.468736630248E-01      2.499746542243E-01      2.450428044250E-01      2.499492808732E-01      2.381018977134E-01      2.493209514573E-01      1.483079723046E-01
    0.200000      5.000000000000E-01      1.496088364362E-01      2.474638465078E-01      2.387003949582E-01      2.498140249262E-01      2.451666592547E-01      2.499028187398E-01      2.469387119112E-01      2.499308002536E-01      2.475050667254E-01      2.499376805737E-01      2.475050667254E-01      2.499308002536E-01      2.469387119112E-01      2.499028187398E-01      2.451666592547E-01      2.498140249262E-01      2.387003949582E-01      2.474638465078E-01      1.496088364362E-01
    0.300000      5.000000000000E-01      1.514728248342E-01      2.449148200744E-01      2.394162613444E-01      2.496336206803E-01      2.453593902431E-01      2.497962714324E-01      2.470376621947E-01      2.498538326896E-01      2.475812162929E-01      2.498682004280E-01      2.475812162930E-01      2.498538326896E-01      2.470376621947E-01      2.497962714324E-01      2.453593902431E-01      2.496336206803E-01      2.394162613444E-01      2.449148200744E-01      1.514728248342E-01
    0.400000      5.000000000000E-01      1.535264817586E-01      2.423219527804E-01      2.399459206357E-01      2.494425615985E-01      2.456042720132E-01      2.496721998100E-01      2.471586613206E-01      2.497618324311E-01      2.476737032662E-01      2.497848287714E-01      2.476737032662E-01      2.497618324311E-01      2.471586613206E-01      2.496721998100E-01      2.456042720132E-01      2.494425615985E-01      2.399459206357E-01      2.423219527804E-01      1.535264817586E-01
    0.500000      5.000000000000E-01      1.553871213264E-01      2.403080572592E-01      2.400530217790E-01      2.492432541707E-01      2.458814587847E-01      2.495503826861E-01      2.472890237806E-01      2.496666561948E-01      2.477720336846E-01      2.496979806679E-01      2.477720336846E-01      2.496666561948E-01      2.472890237806E-01      2.495503826861E-01      2.458814587847E-01      2.492432541707E-01      2.400530217790E-01      2.403080572592E-01      1.553871213264E-01
    0.600000      5.000000000000E-01      1.567524438604E-01      2.393001523337E-01      2.396630307554E-01      2.489963627508E-01      2.461654560215E-01      2.494502068228E-01      2.474176608330E-01      2.495794145461E-01      2.478666140610E-01      2.496173160305E-01      2.478666140610E-01      2.495794145461E-01      2.474176608330E-01      2.494502068228E-01      2.461654560215E-01      2.489963627508E-01      2.396630307554E-01      2.393001523337E-01      1.567524438604E-01
    0.700000      5.000000000000E-01      1.574623068010E-01      2.394273688709E-01      2.388943809147E-01      2.486376721677E-01      2.464195780392E-01      2.493874227392E-01      2.475367585400E-01      2.495092149290E-01      2.479500190964E-01      2.495505558039E-01      2.479500190964E-01      2.495092149290E-01      2.475367585400E-01      2.493874227392E-01      2.464195780392E-01      2.486376721677E-01      2.388943809147E-01      2.394273688709E-01      1.574623068010E-01
    0.800000      5.000000000000E-01      1.575181241748E-01      2.405139429179E-01      2.380150512973E-01      2.481165692342E-01      2.465920373298E-01      2.493701721542E-01      2.476423528367E-01      2.494626804476E-01      2.480175789904E-01      2.495029812344E-01      2.480175789904E-01      2.494626804476E-01      2.476423528367E-01      2.493701721542E-01      2.465920373298E-01      2.481165692342E-01      2.380150512973E-01      2.405139429179E-01      1.575181241748E-01
    0.900000      5.000000000000E-01      1.570589707623E-01      2.421614132188E-01      2.373429631504E-01      2.474387183509E-01      2.466198237559E-01      2.493942328957E-01      2.477336642334E-01      2.494440409965E-01      2.480674306043E-01      2.494774840636E-01      2.480674306043E-01      2.494440409965E-01      2.477336642334E-01      2.493942328957E-01      2.466198237559E-01      2.474387183509E-01      2.373429631504E-01      2.421614132189E-01      1.570589707623E-01
    1.000000      5.000000000000E-01      1.563061569321E-01      2.438859752966E-01      2.371298846520E-01      2.466908015619E-01      2.464441614670E-01      2.494386877470E-01      2.478111973126E-01      2.494553681484E-01      2.481003242214E-01      2.494748853217E-01      2.481003242214E-01      2.494553681484E-01      2.478111973126E-01      2.494386877470E-01      2.464441614670E-01      2.466908015619E-01      2.371298846520E-01      2.438859752966E-01      1.563061569321E-01
    1.100000      5.000000000000E-01      1.554957934813E-01      2.452626531589E-01      2.374733521548E-01      2.460311881629E-01      2.460354966790E-01      2.494646654696E-01      2.478738011903E-01      2.494964868940E-01      2.481194298334E-01      2.494942659515E-01      2.481194298334E-01      2.494964868940E-01      2.478738011903E-01      2.494646654696E-01      2.460354966790E-01      2.460311881629E-01      2.374733521548E-01      2.452626531589E-01      1.554957934813E-01
