# M=18, N=9, max=1, V0=0.0, V=-0.15, PBC
#  time (tJ)                 S₁(n=1)                 S₂(n=1)
    0.000000     -1.332267629550E-15      1.332267629550E-15
    0.100000      4.473884464793E-04      8.126314688983E-05
    0.200000      1.498769673032E-03      3.100923551171E-04
    0.300000      2.879104021471E-03      6.451833981793E-04
    0.400000      4.343162943528E-03      1.028615993460E-03
    0.500000      5.678186567480E-03      1.399043436706E-03
    0.600000      6.727107755980E-03      1.704801617673E-03
    0.700000      7.404622781563E-03      1.913614898120E-03
    0.800000      7.700736382606E-03      2.016748595369E-03
    0.900000      7.671451797690E-03      2.027161972570E-03
    1.000000      7.419236694439E-03      1.972888579214E-03
    1.100000      7.067741234592E-03      1.888005373986E-03
    1.200000      6.735174176460E-03      1.803862457314E-03
    1.300000      6.507189145561E-03      1.742741807190E-03
    1.400000      6.417436600346E-03      1.715066836677E-03
    1.500000      6.452991403837E-03      1.720102034708E-03
    1.600000      6.573623617705E-03      1.749149940628E-03
    1.700000      6.729720056157E-03      1.789808952306E-03
    1.800000      6.876245862155E-03      1.829933150992E-03
    1.900000      6.981437296606E-03      1.860389470157E-03
    2.000000      7.029882037288E-03      1.876300577463E-03
    2.100000      7.021306022636E-03      1.876966670845E-03
    2.200000      6.966912734335E-03      1.864938327610E-03
    2.300000      6.884845327336E-03      1.844746488753E-03
    2.400000      6.795754056636E-03      1.821661215491E-03
    2.500000      6.718877573324E-03      1.800664487416E-03
    2.600000      6.668842656367E-03      1.785681052688E-03
    2.700000      6.653641760576E-03      1.779056019145E-03
    2.800000      6.673817843616E-03      1.781280408386E-03
    2.900000      6.722509677369E-03      1.790994899766E-03
    3.000000      6.786960214119E-03      1.805299066487E-03
    3.100000      6.851574597234E-03      1.820340646589E-03
    3.200000      6.901355862721E-03      1.832076091810E-03
    3.300000      6.924732223231E-03      1.837022183739E-03
    3.400000      6.915270605309E-03      1.832799545083E-03
    3.500000      6.871865032906E-03      1.818319668678E-03
    3.600000      6.797167765638E-03      1.793573438481E-03
    3.700000      6.694677371660E-03      1.759103137806E-03
    3.800000      6.565711386644E-03      1.715338045608E-03
    3.900000      6.407523880291E-03      1.662015088144E-03
    4.000000      6.213181360852E-03      1.597882947861E-03
    4.100000      5.973155889258E-03      1.520814730203E-03
    4.200000      5.677710737105E-03      1.428356518981E-03
    4.300000      5.318920995058E-03      1.318641480931E-03
    4.400000      4.892598310002E-03      1.191516714885E-03
    4.500000      4.401973564898E-03      1.049668265222E-03
    4.600000      3.863195090934E-03      8.994909826354E-04
    4.700000      3.310235636213E-03      7.514410339033E-04
    4.800000      2.797273531435E-03      6.196436696246E-04
    4.900000      2.396689891815E-03      5.206225717274E-04
    5.000000      2.188440147783E-03      4.711745992343E-04
    5.100000      2.237291043910E-03      4.856181182333E-04
    5.200000      2.571721729368E-03      5.728517145411E-04
    5.300000      3.177997117964E-03      7.338123913123E-04
    5.400000      4.002181361781E-03      9.599580086848E-04
    5.500000      4.963891677505E-03      1.233279826224E-03
    5.600000      5.970558778817E-03      1.528079845200E-03
    5.700000      6.925753113477E-03      1.814372914528E-03
    5.800000      7.737737992023E-03      2.062381895764E-03
    5.900000      8.331673789920E-03      2.247288705588E-03
    6.000000      8.661252647542E-03      2.353275770281E-03
    6.100000      8.715124387158E-03      2.375992423412E-03
    6.200000      8.517358931492E-03      2.322901459802E-03
    6.300000      8.122860230368E-03      2.211432623346E-03
    6.400000      7.608809876122E-03      2.065374694435E-03
    6.500000      7.062861033929E-03      1.910341203774E-03
    6.600000      6.568910829466E-03      1.769333662182E-03
    6.700000      6.192041968257E-03      1.659345750642E-03
    6.800000      5.966579090514E-03      1.589626081513E-03
    6.900000      5.893776803945E-03      1.561744382808E-03
    7.000000      5.950456195790E-03      1.571129637262E-03
    7.100000      6.101691218273E-03      1.609411074353E-03
    7.200000      6.311096651000E-03      1.666788548556E-03
    7.300000      6.546474822891E-03      1.733803926243E-03
    7.400000      6.781512210859E-03      1.802213234606E-03
    7.500000      6.995196152864E-03      1.865045106838E-03
    7.600000      7.170021733230E-03      1.916233731451E-03
    7.700000      7.290062685509E-03      1.950327221836E-03
    7.800000      7.340440603734E-03      1.962660449987E-03
    7.900000      7.309221029099E-03      1.950096029872E-03
    8.000000      7.191416065270E-03      1.912097269702E-03
    8.100000      6.993437900689E-03      1.851645081785E-03
    8.200000      6.735766046582E-03      1.775458043810E-03
    8.300000      6.451949604533E-03      1.693155896643E-03
    8.400000      6.182988374055E-03      1.615364601340E-03
    8.500000      5.967295679320E-03      1.551166491035E-03
    8.600000      5.828304299815E-03      1.505599308467E-03
    8.700000      5.764574202232E-03      1.477984742511E-03
    8.800000      5.748270603787E-03      1.461681517118E-03
    8.900000      5.733164137186E-03      1.445464946376E-03
    9.000000      5.667394536830E-03      1.416261783127E-03
    9.100000      5.506326571164E-03      1.362569525044E-03
    9.200000      5.223178603598E-03      1.277687824599E-03
    9.300000      4.816125446561E-03      1.161941245609E-03
    9.400000      4.311098818356E-03      1.023348768640E-03
    9.500000      3.760129141360E-03      8.766005744052E-04
    9.600000      3.235540610420E-03      7.406121504316E-04
    9.700000      2.820079375179E-03      6.352297450500E-04
    9.800000      2.591866998157E-03      5.777966718181E-04
    9.900000      2.604418926960E-03      5.802514390760E-04
   10.000000      2.869889446401E-03      6.472566673703E-04
   10.100000      3.358442913105E-03      7.756147461251E-04
   10.200000      4.013971682721E-03      9.549725999185E-04
   10.300000      4.769962820468E-03      1.169597692184E-03
   10.400000      5.558865087666E-03      1.400845530946E-03
   10.500000      6.318049045163E-03      1.629847744584E-03
   10.600000      6.995154896722E-03      1.839936608842E-03
   10.700000      7.552858181664E-03      2.018392206163E-03
   10.800000      7.971496362016E-03      2.157251215833E-03
   10.900000      8.248546265883E-03      2.253134254922E-03
   11.000000      8.394437770606E-03      2.306289803568E-03
   11.100000      8.423742367414E-03      2.319253075324E-03
   11.200000      8.346760886655E-03      2.295608954143E-03
   11.300000      8.169705918657E-03      2.239283508258E-03
   11.400000      7.899114148945E-03      2.154571847194E-03
   11.500000      7.546861862131E-03      2.046803502681E-03
   11.600000      7.134521698154E-03      1.923256658505E-03
   11.700000      6.695558417294E-03      1.793773267356E-03
   11.800000      6.274031367438E-03      1.670573873854E-03
   11.900000      5.919128475478E-03      1.567026010640E-03
   12.000000      5.676448334290E-03      1.495504050267E-03
   12.100000      5.578738632493E-03      1.464854870089E-03
   12.200000      5.638557129303E-03      1.478208092732E-03
   12.300000      5.843349161920E-03      1.531845440300E-03
   12.400000      6.154732298215E-03      1.615563113624E-03
   12.500000      6.516173301225E-03      1.714513436913E-03
   12.600000      6.866639304918E-03      1.812053955735E-03
   12.700000      7.152955368916E-03      1.892829336346E-03
   12.800000      7.337578037085E-03      1.945273602938E-03
   12.900000      7.401473742345E-03      1.962957020175E-03
   13.000000      7.342759705677E-03      1.944617758000E-03
   13.100000      7.172537087417E-03      1.893150775184E-03
   13.200000      6.909800702898E-03      1.814111261392E-03
   13.300000      6.577113209633E-03      1.714328615718E-03
   13.400000      6.197972221302E-03      1.601024516174E-03
   13.500000      5.795973717678E-03      1.481489997777E-03
   13.600000      5.395337827774E-03      1.363060188624E-03
   13.700000      5.021579501375E-03      1.252975731113E-03
