# M=20, N=10, V0=0.0, V=0.765, PBC
#  time (tJ)                       0                       1                       2                       3                       4                       5                       6                       7                       8                       9                      10                      11                      12                      13                      14                      15                      16                      17                      18                      19
    0.000000      5.000000000000E-01      1.478413545273E-01      2.500000000000E-01      2.378704000092E-01      2.500000000000E-01      2.450000000000E-01      2.500000000000E-01      2.468509595408E-01      2.500000000000E-01      2.474372859227E-01      2.500000000000E-01      2.474372859227E-01      2.500000000000E-01      2.468509595408E-01      2.500000000000E-01      2.450000000000E-01      2.500000000000E-01      2.378704000092E-01      2.500000000000E-01      1.478413545273E-01
    0.100000      5.000000000000E-01      1.464145905911E-01      2.520803095714E-01      2.371529453610E-01      2.501631517678E-01      2.448659211542E-01      2.500788871359E-01      2.467804443670E-01      2.500558257083E-01      2.473828158472E-01      2.500502169921E-01      2.473828158472E-01      2.500558257083E-01      2.467804443670E-01      2.500788871359E-01      2.448659211542E-01      2.501631517678E-01      2.371529453610E-01      2.520803095714E-01      1.464145905911E-01
    0.200000      5.000000000000E-01      1.424498637965E-01      2.577972022639E-01      2.351927574960E-01      2.506887893657E-01      2.444438109424E-01      2.503177178948E-01      2.465664444271E-01      2.502242428914E-01      2.472183731201E-01      2.502015956043E-01      2.472183731201E-01      2.502242428914E-01      2.465664444271E-01      2.503177178948E-01      2.444438109424E-01      2.506887893657E-01      2.351927574960E-01      2.577972022639E-01      1.424498637965E-01
    0.300000      5.000000000000E-01      1.368119552211E-01      2.657287589212E-01      2.324999661035E-01      2.516680039769E-01      2.436922141553E-01      2.507192823988E-01      2.462041397005E-01      2.505055055360E-01      2.469431312367E-01      2.504540855002E-01      2.469431312367E-01      2.505055055360E-01      2.462041397005E-01      2.507192823988E-01      2.436922141553E-01      2.516680039769E-01      2.324999661035E-01      2.657287589212E-01      1.368119552211E-01
    0.400000      5.000000000000E-01      1.306929641565E-01      2.739582141123E-01      2.297292312974E-01      2.531988339249E-01      2.425938661520E-01      2.512785040956E-01      2.456927898065E-01      2.508929414490E-01      2.465619343727E-01      2.508014412663E-01      2.465619343727E-01      2.508929414490E-01      2.456927898065E-01      2.512785040956E-01      2.425938661520E-01      2.531988339248E-01      2.297292312974E-01      2.739582141123E-01      1.306929641565E-01
    0.500000      5.000000000000E-01      1.253143439612E-01      2.806035668014E-01      2.274659914985E-01      2.553207002525E-01      2.412064316371E-01      2.519755610785E-01      2.450431943018E-01      2.513666803027E-01      2.460906343896E-01      2.512257915537E-01      2.460906343896E-01      2.513666803027E-01      2.450431943018E-01      2.519755610785E-01      2.412064316371E-01      2.553207002525E-01      2.274659914985E-01      2.806035668014E-01      1.253143439612E-01
    0.600000      5.000000000000E-01      1.216366499581E-01      2.843117039830E-01      2.260526545849E-01      2.579512022735E-01      2.396909884377E-01      2.527766980898E-01      2.442831542658E-01      2.518913655217E-01      2.455577886541E-01      2.516955884626E-01      2.455577886542E-01      2.518913655217E-01      2.442831542658E-01      2.527766980898E-01      2.396909884377E-01      2.579512022735E-01      2.260526545849E-01      2.843117039830E-01      1.216366499581E-01
    0.700000      5.000000000000E-01      1.201547484157E-01      2.845731381013E-01      2.255161304176E-01      2.608486617765E-01      2.382981446392E-01      2.536442991438E-01      2.434592689601E-01      2.524202939577E-01      2.450009107132E-01      2.521688077499E-01      2.450009107132E-01      2.524202939577E-01      2.434592689601E-01      2.536442991438E-01      2.382981446392E-01      2.608486617765E-01      2.255161304176E-01      2.845731381013E-01      1.201547484157E-01
    0.800000      5.000000000000E-01      1.208273137887E-01      2.817772678300E-01      2.256153940184E-01      2.636208466140E-01      2.373083399501E-01      2.545513396359E-01      2.426351650872E-01      2.529057254865E-01      2.444581845272E-01      2.526008461240E-01      2.444581845272E-01      2.529057254865E-01      2.426351650872E-01      2.545513396359E-01      2.373083399501E-01      2.636208466140E-01      2.256153940184E-01      2.817772678300E-01      1.208273137887E-01
    0.900000      5.000000000000E-01      1.231479338757E-01      2.770136203254E-01      2.259796954035E-01      2.657892690627E-01      2.369429339718E-01      2.554907206150E-01      2.418871300695E-01      2.533125288054E-01      2.439589052889E-01      2.529545251644E-01      2.439589052889E-01      2.533125288054E-01      2.418871300695E-01      2.554907206150E-01      2.369429339718E-01      2.657892690627E-01      2.259796954035E-01      2.770136203254E-01      1.231479338757E-01
    1.000000      5.000000000000E-01      1.263247900526E-01      2.717017078207E-01      2.262747499916E-01      2.669006273421E-01      2.372779882361E-01      2.564705181664E-01      2.412975070259E-01      2.536308880565E-01      2.435167385867E-01      2.532089694428E-01      2.435167385867E-01      2.536308880565E-01      2.412975070259E-01      2.564705181664E-01      2.372779882361E-01      2.669006273421E-01      2.262747499916E-01      2.717017078207E-01      1.263247900526E-01
    1.100000      5.000000000000E-01      1.295090023240E-01      2.671758790018E-01      2.263287792128E-01      2.666575022623E-01      2.381962075889E-01      2.574926808703E-01      2.409447816953E-01      2.538838110185E-01      2.431288266336E-01      2.533650587850E-01      2.431288266336E-01      2.538838110185E-01      2.409447816953E-01      2.574926808703E-01      2.381962075889E-01      2.666575022623E-01      2.263287792128E-01      2.671758790018E-01      1.295090023240E-01
    1.200000      5.000000000000E-01      1.320052161265E-01      2.643505425252E-01      2.261730889346E-01      2.650271605523E-01      2.394015568908E-01      2.585225757913E-01      2.408886887518E-01      2.541263398797E-01      2.427813556097E-01      2.534469498762E-01      2.427813556097E-01      2.541263398797E-01      2.408886887518E-01      2.585225757913E-01      2.394015568908E-01      2.650271605523E-01      2.261730889346E-01      2.643505425252E-01      1.320052161265E-01
    1.300000      5.000000000000E-01      1.334115423714E-01      2.635506562144E-01      2.259912804764E-01      2.622874585512E-01      2.404987820286E-01      2.594649047333E-01      2.411503678321E-01      2.544351365377E-01      2.424595396323E-01      2.535006632451E-01      2.424595396323E-01      2.544351365377E-01      2.411503678321E-01      2.594649047333E-01      2.404987820286E-01      2.622874585512E-01      2.259912804764E-01      2.635506562144E-01      1.334115423714E-01
    1.400000      5.000000000000E-01      1.336629180566E-01      2.645306637511E-01      2.260092171562E-01      2.589850820716E-01      2.411147894943E-01      2.601628148320E-01      2.416916562491E-01      2.548891645530E-01      2.421581817414E-01      2.535910241895E-01      2.421581817414E-01      2.548891645530E-01      2.416916562491E-01      2.601628148320E-01      2.411147894943E-01      2.589850820716E-01      2.260092171562E-01      2.645306637511E-01      1.336629180566E-01
    1.500000      5.000000000000E-01      1.329823650905E-01      2.666452781262E-01      2.263786477859E-01      2.558095839411E-01      2.410208715756E-01      2.604294044254E-01      2.424021025007E-01      2.555444759760E-01      2.418886705513E-01      2.537972000545E-01      2.418886705513E-01      2.555444759760E-01      2.424021025007E-01      2.604294044254E-01      2.410208715756E-01      2.558095839411E-01      2.263786477859E-01      2.666452781262E-01      1.329823650905E-01
    1.600000      5.000000000000E-01      1.317689070957E-01      2.690968012250E-01      2.271039513146E-01      2.534168414647E-01      2.402119170117E-01      2.601067428657E-01      2.431041061883E-01      2.564085669137E-01      2.416794467329E-01      2.542054383755E-01      2.416794467329E-01      2.564085669137E-01      2.431041061883E-01      2.601067428657E-01      2.402119170117E-01      2.534168414647E-01      2.271039513146E-01      2.690968012250E-01      1.317689070957E-01
    1.700000      5.000000000000E-01      1.304629103325E-01      2.711749708099E-01      2.280379497813E-01      2.522556657477E-01      2.389127981420E-01      2.591332163742E-01      2.435832027739E-01      2.574218648097E-01      2.415691146113E-01      2.548966132351E-01      2.415691146113E-01      2.574218648097E-01      2.435832027739E-01      2.591332163742E-01      2.389127981420E-01      2.522556657477E-01      2.280379497813E-01      2.711749708099E-01      1.304629103325E-01
    1.800000      5.000000000000E-01      1.294280318834E-01      2.724239166313E-01      2.289413706802E-01      2.524527126938E-01      2.375079051337E-01      2.575925274622E-01      2.436417854304E-01      2.584545253082E-01      2.415937790469E-01      2.559268914599E-01      2.415937790469E-01      2.584545253082E-01      2.436417854304E-01      2.575925274622E-01      2.375079051337E-01      2.524527126938E-01      2.289413706802E-01      2.724239166313E-01      1.294280318834E-01
    1.900000      5.000000000000E-01      1.288768394461E-01      2.727053820975E-01      2.295753704926E-01      2.537922602454E-01      2.364173639236E-01      2.557212988827E-01      2.431634579816E-01      2.593245430493E-01      2.417722137860E-01      2.573025401904E-01      2.417722137860E-01      2.593245430493E-01      2.431634579816E-01      2.557212988827E-01      2.364173639236E-01      2.537922602454E-01      2.295753704926E-01      2.727053820975E-01      1.288768394461E-01
    2.000000      5.000000000000E-01      1.288501085063E-01      2.721636783658E-01      2.297871170963E-01      2.557955892902E-01      2.359623015791E-01      2.538662298756E-01      2.421667773635E-01      2.598376254953E-01      2.420936155003E-01      2.589539138550E-01      2.420936155003E-01      2.598376254953E-01      2.421667773635E-01      2.538662298756E-01      2.359623015791E-01      2.557955892902E-01      2.297871170963E-01      2.721636783658E-01      1.288501085063E-01
    2.100000      5.000000000000E-01      1.292436640956E-01      2.711242383142E-01      2.295563686468E-01      2.578716485529E-01      2.362647452926E-01      2.524006009355E-01      2.408261013746E-01      2.598413170889E-01      2.425125909069E-01      2.607174495838E-01      2.425125909069E-01      2.598413170889E-01      2.408261013746E-01      2.524006009355E-01      2.362647452926E-01      2.578716485529E-01      2.295563686468E-01      2.711242383142E-01      1.292436640956E-01
    2.200000      5.000000000000E-01      1.298656853862E-01      2.699684576063E-01      2.289904317058E-01      2.594886334869E-01      2.372146596595E-01      2.516258487894E-01      2.394455193652E-01      2.592782257856E-01      2.429544412824E-01      2.623361938652E-01      2.429544412824E-01      2.592782257856E-01      2.394455193651E-01      2.516258487894E-01      2.372146596595E-01      2.594886334869E-01      2.289904317058E-01      2.699684576063E-01      1.298656853862E-01
