# M=16, N=8, V0=0.0, V=-1.9, PBC
#  time (tJ)                 S₁(ℓ=8)                 S₂(ℓ=8)
    0.000000      1.270191330997E+00      9.635005380843E-01
    0.100000      1.282751468881E+00      9.733730751989E-01
    0.200000      1.318078879118E+00      1.001496789588E+00
    0.300000      1.370546388800E+00      1.043853136579E+00
    0.400000      1.433590381679E+00      1.095097428540E+00
    0.500000      1.501583133240E+00      1.150002371263E+00
    0.600000      1.570786089243E+00      1.204590401507E+00
    0.700000      1.639382343469E+00      1.256615455972E+00
    0.800000      1.706934289015E+00      1.305409617972E+00
    0.900000      1.773681961025E+00      1.351362650580E+00
    1.000000      1.839984655502E+00      1.395336953443E+00
    1.100000      1.906033214443E+00      1.438209789678E+00
    1.200000      1.971813797503E+00      1.480609908898E+00
    1.300000      2.037221812624E+00      1.522842064188E+00
    1.400000      2.102203326904E+00      1.564960331319E+00
    1.500000      2.166822827048E+00      1.606928046490E+00
    1.600000      2.231204612591E+00      1.648778361782E+00
    1.700000      2.295355620807E+00      1.690683346532E+00
    1.800000      2.358928987062E+00      1.732874355560E+00
    1.900000      2.421012723752E+00      1.775426723380E+00
    2.000000      2.480031630761E+00      1.817991496099E+00
    2.100000      2.533841363339E+00      1.859594319399E+00
    2.200000      2.580051393651E+00      1.898621593783E+00
    2.300000      2.616535073096E+00      1.933075892942E+00
    2.400000      2.641990021114E+00      1.961093573388E+00
    2.500000      2.656365963108E+00      1.981582577914E+00
    2.600000      2.661014237032E+00      1.994718450736E+00
    2.700000      2.658484043396E+00      2.002030046936E+00
    2.800000      2.651969073858E+00      2.005964905850E+00
    2.900000      2.644505696758E+00      2.009075235177E+00
    3.000000      2.638161893963E+00      2.013152652480E+00
    3.100000      2.633541586642E+00      2.018659937231E+00
    3.200000      2.629841590463E+00      2.024675953376E+00
    3.300000      2.625435284477E+00      2.029359563465E+00
    3.400000      2.618686491082E+00      2.030728514459E+00
    3.500000      2.608630254971E+00      2.027429022535E+00
    3.600000      2.595332508800E+00      2.019209017982E+00
    3.700000      2.579924286786E+00      2.006969147002E+00
    3.800000      2.564331353223E+00      1.992435656563E+00
    3.900000      2.550713327418E+00      1.977609801667E+00
    4.000000      2.540758712560E+00      1.964206562378E+00
    4.100000      2.535161367435E+00      1.953294035441E+00
    4.200000      2.533592129800E+00      1.945253230936E+00
    4.300000      2.535176562852E+00      1.940020684353E+00
    4.400000      2.539140270545E+00      1.937441260341E+00
    4.500000      2.545208381742E+00      1.937523893097E+00
    4.600000      2.553569603944E+00      1.940471380632E+00
