# M=16, N=8, max=1, V0=0.0, V=0.765, PBC
#  time (tJ)                 S₁(n=1)                 S₂(n=1)
    0.000000      1.332267629550E-15     -2.664535259100E-15
    0.100000      8.208185995064E-03      2.118183600396E-03
    0.200000      2.583065106983E-02      8.058791741971E-03
    0.300000      4.734001654384E-02      1.667973176482E-02
    0.400000      6.868977550997E-02      2.638319607583E-02
    0.500000      8.685294823323E-02      3.548734327698E-02
    0.600000      9.988430698396E-02      4.259749691964E-02
    0.700000      1.069310958516E-01      4.688101019305E-02
    0.800000      1.081540647066E-01      4.818302685633E-02
    0.900000      1.045756558779E-01      4.696957127271E-02
    1.000000      9.786752632666E-02      4.413203838362E-02
    1.100000      9.007810119292E-02      4.071954199061E-02
    1.200000      8.328521782082E-02      3.767586172387E-02
    1.300000      7.910035922656E-02      3.564563971479E-02
    1.400000      7.807178298274E-02      3.488629447016E-02
    1.500000      7.964446801894E-02      3.528869487042E-02
    1.600000      8.273786066781E-02      3.648159632205E-02
    1.700000      8.621543593516E-02      3.797852734023E-02
    1.800000      8.914827846618E-02      3.932271900872E-02
    1.900000      9.095913199984E-02      4.019401668723E-02
    2.000000      9.145983940765E-02      4.045776821492E-02
    2.100000      9.079860897238E-02      4.015435566567E-02
    2.200000      8.934780404987E-02      3.944386349096E-02
    2.300000      8.756411775013E-02      3.852925108614E-02
    2.400000      8.584509737116E-02      3.758207842216E-02
    2.500000      8.440611949195E-02      3.668906530570E-02
    2.600000      8.321962043361E-02      3.582899527074E-02
    2.700000      8.203339376776E-02      3.488106511419E-02
    2.800000      8.043010819073E-02      3.365972314263E-02
    2.900000      7.791527108312E-02      3.196763613847E-02
    3.000000      7.404261808987E-02      2.965680707794E-02
    3.100000      6.855401813508E-02      2.668693854530E-02
    3.200000      6.150539618543E-02      2.316950261153E-02
    3.300000      5.336638745514E-02      1.938635113919E-02
    3.400000      4.508056933644E-02      1.577443359989E-02
    3.500000      3.804346505056E-02      1.287403156288E-02
    3.600000      3.389421299749E-02      1.124592479530E-02
    3.700000      3.400875695687E-02      1.137060209594E-02
    3.800000      3.886724853589E-02      1.354752328129E-02
    3.900000      4.798589268576E-02      1.781352147891E-02
    4.000000      6.040222661031E-02      2.389730867861E-02
    4.100000      7.479378108747E-02      3.122267346535E-02
    4.200000      8.943538447894E-02      3.896651772734E-02
    4.300000      1.025400678814E-01      4.616903278372E-02
    4.400000      1.125878099911E-01      5.188259291210E-02
    4.500000      1.184783323367E-01      5.533559473926E-02
    4.600000      1.196130509019E-01      5.608060431672E-02
    4.700000      1.159505706801E-01      5.409501706056E-02
    4.800000      1.080435461416E-01      4.980775736713E-02
    4.900000      9.704871094639E-02      4.403756491996E-02
    5.000000      8.468972952257E-02      3.784684448237E-02
    5.100000      7.314515608682E-02      3.233696313331E-02
    5.200000      6.479460264739E-02      2.842933307298E-02
    5.300000      6.156240699198E-02      2.668358249299E-02
    5.400000      6.379021183550E-02      2.719577367581E-02
    5.500000      7.005131993295E-02      2.959884676789E-02
    5.600000      7.825498496429E-02      3.316154269431E-02
    5.700000      8.639075747185E-02      3.695874994862E-02
    5.800000      9.279675928068E-02      4.007129238700E-02
    5.900000      9.630205404537E-02      4.176959628441E-02
    6.000000      9.629779198600E-02      4.164330571587E-02
    6.100000      9.274196505650E-02      3.965461342832E-02
    6.200000      8.611042982850E-02      3.611189185125E-02
    6.300000      7.730750960288E-02      3.157737342458E-02
    6.400000      6.754583850557E-02      2.673492389667E-02
    6.500000      5.819485353096E-02      2.224977179018E-02
    6.600000      5.055799498220E-02      1.865089744040E-02
    6.700000      4.553759036056E-02      1.625912387157E-02
    6.800000      4.342205118620E-02      1.517146874216E-02
    6.900000      4.398473964755E-02      1.529785203178E-02
    7.000000      4.665858180655E-02      1.643333303807E-02
    7.100000      5.077753177419E-02      1.834113155938E-02
    7.200000      5.583365906834E-02      2.082115017469E-02
