# M=12, N=6, max=1, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(ℓ=6)                 S₂(ℓ=6)
    0.000000      1.175475821530E+00      8.854158610909E-01
    0.100000      1.175690542034E+00      8.851551352422E-01
    0.200000      1.176250996101E+00      8.844065160672E-01
    0.300000      1.176977767503E+00      8.832656994401E-01
    0.400000      1.177717125926E+00      8.818755808230E-01
    0.500000      1.178402478041E+00      8.804021695875E-01
    0.600000      1.179041490687E+00      8.790045775679E-01
    0.700000      1.179664562258E+00      8.778053565945E-01
    0.800000      1.180280625606E+00      8.768690985091E-01
    0.900000      1.180868897344E+00      8.761958830896E-01
    1.000000      1.181400080156E+00      8.757319960374E-01
    1.100000      1.181812492046E+00      8.753950472754E-01
    1.200000      1.182060637431E+00      8.751063309100E-01
    1.300000      1.182180740683E+00      8.748213254346E-01
    1.400000      1.182299276610E+00      8.745497695873E-01
    1.500000      1.182599022519E+00      8.743591919779E-01
    1.600000      1.183227403115E+00      8.743596199843E-01
    1.700000      1.184177767791E+00      8.746721876137E-01
    1.800000      1.185239868506E+00      8.753897955731E-01
    1.900000      1.186099542693E+00      8.765419713933E-01
    2.000000      1.186500961223E+00      8.780760756958E-01
    2.100000      1.186345361530E+00      8.798616809383E-01
    2.200000      1.185709194451E+00      8.817160793423E-01
    2.300000      1.184792907568E+00      8.834410465952E-01
    2.400000      1.183832985807E+00      8.848586665158E-01
    2.500000      1.183004304245E+00      8.858379886154E-01
    2.600000      1.182352918087E+00      8.863107264692E-01
    2.700000      1.181817286638E+00      8.862778251664E-01
    2.800000      1.181308485770E+00      8.858074742144E-01
    2.900000      1.180789117065E+00      8.850220318443E-01
    3.000000      1.180313040492E+00      8.840714624485E-01
    3.100000      1.179997048372E+00      8.830963469553E-01
    3.200000      1.179922716810E+00      8.821909588961E-01
    3.300000      1.180050545454E+00      8.813802135329E-01
    3.400000      1.180252584945E+00      8.806199802361E-01
    3.500000      1.180415329257E+00      8.798205143775E-01
    3.600000      1.180507564115E+00      8.788837872907E-01
    3.700000      1.180580922482E+00      8.777423374738E-01
    3.800000      1.180710104137E+00      8.763899756816E-01
    3.900000      1.180906206934E+00      8.748989810282E-01
    4.000000      1.181118876145E+00      8.734204107759E-01
    4.100000      1.181291916945E+00      8.721642859301E-01
