# M=26, N=13, V0=0.0, V=0.25, PBC
#  time (tJ)                S₁(ℓ=13)                S₂(ℓ=13)
    0.000000      1.431091061804E+00      1.120032294311E+00
    0.100000      1.431304169876E+00      1.119929485038E+00
    0.200000      1.431867329825E+00      1.119643255651E+00
    0.300000      1.432616327275E+00      1.119236396404E+00
    0.400000      1.433408512777E+00      1.118801017044E+00
    0.500000      1.434180117442E+00      1.118440791495E+00
    0.600000      1.434937981305E+00      1.118249567627E+00
    0.700000      1.435717572208E+00      1.118291233812E+00
    0.800000      1.436546710306E+00      1.118586411201E+00
    0.900000      1.437435629407E+00      1.119109907150E+00
    1.000000      1.438386321661E+00      1.119799412976E+00
    1.100000      1.439401291864E+00      1.120572281380E+00
    1.200000      1.440487588618E+00      1.121345032956E+00
    1.300000      1.441652553617E+00      1.122050231715E+00
    1.400000      1.442893034861E+00      1.122647098640E+00
    1.500000      1.444190937818E+00      1.123124627695E+00
    1.600000      1.445519018988E+00      1.123498041327E+00
    1.700000      1.446850715496E+00      1.123800681292E+00
    1.800000      1.448167344628E+00      1.124073865578E+00
    1.900000      1.449459737789E+00      1.124357073275E+00
    2.000000      1.450725040573E+00      1.124680278276E+00
    2.100000      1.451961505369E+00      1.125059510820E+00
    2.200000      1.453164604746E+00      1.125495921813E+00
    2.300000      1.454326151252E+00      1.125977897104E+00
    2.400000      1.455435403761E+00      1.126485246885E+00
    2.500000      1.456480578224E+00      1.126994261331E+00
    2.600000      1.457450553279E+00      1.127482483229E+00
    2.700000      1.458337368823E+00      1.127932330896E+00
    2.800000      1.459140027965E+00      1.128333093670E+00
    2.900000      1.459869454397E+00      1.128681198695E+00
    3.000000      1.460553063491E+00      1.128978932366E+00
    3.100000      1.461235563246E+00      1.129231975331E+00
    3.200000      1.461971339326E+00      1.129446218876E+00
    3.300000      1.462805338115E+00      1.129624440558E+00
    3.400000      1.463746535210E+00      1.129763562952E+00
    3.500000      1.464747815309E+00      1.129853343821E+00
    3.600000      1.465706290464E+00      1.129877285742E+00
    3.700000      1.466486841102E+00      1.129816118552E+00
    3.800000      1.466961278306E+00      1.129653350534E+00
    3.900000      1.467049267661E+00      1.129381356975E+00
    4.000000      1.466744761214E+00      1.129005820125E+00
    4.100000      1.466116452450E+00      1.128546602291E+00
    4.200000      1.465282228075E+00      1.128034444604E+00
    4.300000      1.464368931557E+00      1.127504674527E+00
    4.400000      1.463473288118E+00      1.126990363199E+00
    4.500000      1.462636209030E+00      1.126517310368E+00
    4.600000      1.461842809572E+00      1.126101911624E+00
    4.700000      1.461055173699E+00      1.125751314166E+00
    4.800000      1.460247439223E+00      1.125464418451E+00
    4.900000      1.459413268647E+00      1.125232684384E+00
    5.000000      1.458556036112E+00      1.125040815848E+00
    5.100000      1.457679743410E+00      1.124868207446E+00
    5.200000      1.456786669068E+00      1.124691901820E+00
    5.300000      1.455879211112E+00      1.124490915602E+00
    5.400000      1.454961504451E+00      1.124250880731E+00
    5.500000      1.454039422089E+00      1.123967625461E+00
    5.600000      1.453119984975E+00      1.123648659401E+00
    5.700000      1.452211198499E+00      1.123312186035E+00
    5.800000      1.451322880004E+00      1.122983876916E+00
    5.900000      1.450467389086E+00      1.122692057547E+00
    6.000000      1.449659024482E+00      1.122462203164E+00
    6.100000      1.448913164644E+00      1.122311759612E+00
    6.200000      1.448246642502E+00      1.122246268613E+00
    6.300000      1.447678082426E+00      1.122257562422E+00
    6.400000      1.447225210421E+00      1.122324431889E+00
    6.500000      1.446898430484E+00      1.122415745708E+00
    6.600000      1.446694184747E+00      1.122495588024E+00
    6.700000      1.446593130240E+00      1.122529638654E+00
    6.800000      1.446565038611E+00      1.122491777641E+00
    6.900000      1.446578366045E+00      1.122369785654E+00
    7.000000      1.446610437141E+00      1.122169067705E+00
    7.100000      1.446653870388E+00      1.121913569760E+00
    7.200000      1.446716786356E+00      1.121643475427E+00
    7.300000      1.446817802343E+00      1.121409813093E+00
    7.400000      1.446978619443E+00      1.121266686692E+00
    7.500000      1.447216416799E+00      1.121262354766E+00
    7.600000      1.447537463743E+00      1.121430705710E+00
    7.700000      1.447933753783E+00      1.121784715074E+00
    7.800000      1.448385112971E+00      1.122313178176E+00
    7.900000      1.448867430050E+00      1.122981421832E+00
    8.000000      1.449363186240E+00      1.123735933783E+00
    8.100000      1.449867802148E+00      1.124512093179E+00
    8.200000      1.450388122438E+00      1.125243634963E+00
    8.300000      1.450935227449E+00      1.125872264972E+00
    8.400000      1.451516683889E+00      1.126355964443E+00
    8.500000      1.452131628464E+00      1.126674857006E+00
    8.600000      1.452769620214E+00      1.126833884402E+00
    8.700000      1.453413387248E+00      1.126861854265E+00
    8.800000      1.454045271893E+00      1.126806742372E+00
    8.900000      1.454655727407E+00      1.126727599746E+00
    9.000000      1.455249709478E+00      1.126684095655E+00
    9.100000      1.455846278551E+00      1.126725466402E+00
    9.200000      1.456470419247E+00      1.126881102271E+00
    9.300000      1.457141676939E+00      1.127154881249E+00
    9.400000      1.457867421258E+00      1.127524580274E+00
    9.500000      1.458644529576E+00      1.127946499880E+00
    9.600000      1.459464507362E+00      1.128364236004E+00
    9.700000      1.460314665703E+00      1.128719683573E+00
    9.800000      1.461173862015E+00      1.128964016026E+00
    9.900000      1.462006756715E+00      1.129066507329E+00
   10.000000      1.462761828941E+00      1.129019523907E+00
   10.100000      1.463377179347E+00      1.128838728066E+00
   10.200000      1.463794035440E+00      1.128558461149E+00
   10.300000      1.463973050380E+00      1.128223320473E+00
   10.400000      1.463907081292E+00      1.127877881618E+00
   10.500000      1.463625916763E+00      1.127557035755E+00
   10.600000      1.463190825375E+00      1.127279283132E+00
   10.700000      1.462679126593E+00      1.127044552953E+00
   10.800000      1.462161969777E+00      1.126836941049E+00
   10.900000      1.461682812958E+00      1.126631501189E+00
   11.000000      1.461247797369E+00      1.126403192193E+00
   11.100000      1.460835247220E+00      1.126135507589E+00
   11.200000      1.460417004369E+00      1.125826383845E+00
   11.300000      1.459974731016E+00      1.125489766423E+00
   11.400000      1.459502330221E+00      1.125152527781E+00
   11.500000      1.458999707722E+00      1.124847819804E+00
   11.600000      1.458468179441E+00      1.124606878813E+00
   11.700000      1.457912026369E+00      1.124451497127E+00
   11.800000      1.457342346283E+00      1.124388913640E+00
   11.900000      1.456776671087E+00      1.124410065318E+00
   12.000000      1.456232353596E+00      1.124491283030E+00
   12.100000      1.455719828519E+00      1.124598804749E+00
   12.200000      1.455243915838E+00      1.124695036542E+00
   12.300000      1.454810233268E+00      1.124745362599E+00
   12.400000      1.454427227308E+00      1.124724405091E+00
   12.500000      1.454102915022E+00      1.124620779969E+00
   12.600000      1.453841946171E+00      1.124439486921E+00
   12.700000      1.453645505919E+00      1.124201238547E+00
   12.800000      1.453511587514E+00      1.123938511103E+00
   12.900000      1.453432984912E+00      1.123688924634E+00
   13.000000      1.453393959268E+00      1.123487422189E+00
   13.100000      1.453369997444E+00      1.123359160217E+00
   13.200000      1.453334622727E+00      1.123314813369E+00
   13.300000      1.453271232632E+00      1.123349288586E+00
   13.400000      1.453181896284E+00      1.123443993991E+00
   13.500000      1.453086360307E+00      1.123572086850E+00
   13.600000      1.453012127369E+00      1.123705587851E+00
   13.700000      1.452983084290E+00      1.123822849993E+00
   13.800000      1.453013952764E+00      1.123914636768E+00
   13.900000      1.453112042986E+00      1.123987150240E+00
   14.000000      1.453281197738E+00      1.124060923530E+00
   14.100000      1.453521330409E+00      1.124165557475E+00
   14.200000      1.453822806544E+00      1.124331569407E+00
   14.300000      1.454161610902E+00      1.124581648962E+00
   14.400000      1.454501990739E+00      1.124923900088E+00
   14.500000      1.454807832327E+00      1.125348987344E+00
   14.600000      1.455057217587E+00      1.125831739650E+00
   14.700000      1.455251832321E+00      1.126336301447E+00
   14.800000      1.455416305284E+00      1.126823007431E+00
   14.900000      1.455589040325E+00      1.127255106515E+00
   15.000000      1.455809848410E+00      1.127604083550E+00
   15.100000      1.456109129383E+00      1.127853103216E+00
   15.200000      1.456501726825E+00      1.127998569829E+00
   15.300000      1.456986990583E+00      1.128049865536E+00
   15.400000      1.457553546918E+00      1.128027259555E+00
   15.500000      1.458184755275E+00      1.127958106136E+00
   15.600000      1.458861811230E+00      1.127871868250E+00
   15.700000      1.459563916580E+00      1.127794995953E+00
   15.800000      1.460267157675E+00      1.127746883053E+00
   15.900000      1.460946387640E+00      1.127737790224E+00
   16.000000      1.461581501718E+00      1.127768854295E+00
   16.100000      1.462161336462E+00      1.127833502113E+00
   16.200000      1.462678733423E+00      1.127919222496E+00
   16.300000      1.463119373227E+00      1.128008954182E+00
   16.400000      1.463453788357E+00      1.128082127143E+00
   16.500000      1.463640699898E+00      1.128116093240E+00
   16.600000      1.463642582083E+00      1.128088723936E+00
   16.700000      1.463446786504E+00      1.127982193708E+00
   16.800000      1.463080736568E+00      1.127786924531E+00
   16.900000      1.462610064109E+00      1.127504213082E+00
   17.000000      1.462116032183E+00      1.127146676311E+00
   17.100000      1.461661074739E+00      1.126736847156E+00
   17.200000      1.461262236513E+00      1.126304898933E+00
   17.300000      1.460893418664E+00      1.125885918688E+00
   17.400000      1.460517123959E+00      1.125516045951E+00
   17.500000      1.460115882183E+00      1.125226612347E+00
   17.600000      1.459696798538E+00      1.125036877733E+00
   17.700000      1.459274227266E+00      1.124948022057E+00
   17.800000      1.458852678508E+00      1.124941716571E+00
   17.900000      1.458425285375E+00      1.124984840501E+00
   18.000000      1.457986283231E+00      1.125038801853E+00
   18.100000      1.457543396492E+00      1.125069722294E+00
   18.200000      1.457117664853E+00      1.125055879237E+00
   18.300000      1.456731959074E+00      1.124990731993E+00
   18.400000      1.456400104879E+00      1.124881878494E+00
   18.500000      1.456125497979E+00      1.124747181948E+00
   18.600000      1.455907194670E+00      1.124609223232E+00
   18.700000      1.455745447225E+00      1.124489075674E+00
   18.800000      1.455640661949E+00      1.124400650614E+00
   18.900000      1.455586662150E+00      1.124347155645E+00
   19.000000      1.455566483280E+00      1.124320883335E+00
   19.100000      1.455557633665E+00      1.124306457007E+00
   19.200000      1.455544000423E+00      1.124286355199E+00
   19.300000      1.455525413780E+00      1.124246776973E+00
   19.400000      1.455516973358E+00      1.124182044907E+00
   19.500000      1.455536118544E+00      1.124096526457E+00
   19.600000      1.455584790474E+00      1.124003953640E+00
   19.700000      1.455641257008E+00      1.123924643124E+00
   19.800000      1.455671226401E+00      1.123881403752E+00
   19.900000      1.455650960897E+00      1.123895016650E+00
   20.000000      1.455583873123E+00      1.123980207100E+00
   20.100000      1.455498521126E+00      1.124142967472E+00
   20.200000      1.455431283767E+00      1.124379823682E+00
   20.300000      1.455407371321E+00      1.124679131523E+00
   20.400000      1.455432767209E+00      1.125023889092E+00
   20.500000      1.455499651911E+00      1.125395117709E+00
   20.600000      1.455597076304E+00      1.125774797935E+00
   20.700000      1.455717207339E+00      1.126147657122E+00
   20.800000      1.455855579642E+00      1.126501620152E+00
   20.900000      1.456009779517E+00      1.126827241918E+00
   21.000000      1.456179197129E+00      1.127116790600E+00
   21.100000      1.456364848993E+00      1.127363753909E+00
   21.200000      1.456568495199E+00      1.127563316939E+00
   21.300000      1.456792770731E+00      1.127713794902E+00
   21.400000      1.457044482616E+00      1.127818285155E+00
   21.500000      1.457339782936E+00      1.127885348468E+00
   21.600000      1.457705319642E+00      1.127927747737E+00
   21.700000      1.458168919895E+00      1.127959196992E+00
   21.800000      1.458741237563E+00      1.127990219914E+00
